premise,hypothesis,label,sample_index
"Director Alfonso Cuaron 's '' Gravity '' -- starring Sandra Bullock and George Clooney as astronauts adrift in space -- has 11 nominations , including those for best actress for Bullock , cinematography , original screenplay and outstanding British film .",Director Alfonso Cuaron 's '' Gravity '' nominated for 11 BAFTAs,neutral,515
"The 10,197-foot peak is about 100 miles southwest of Anchorage , the most populous city in Alaska .","Mount Redoubt is about 100 southwest of Anchorage , Alaska",neutral,516
"While the jury awards the families $ 4 million each , an attorney for the state has asked the judge to reduce the verdict to $ 100,000 per claim .",The jury awarded the two families $ 4 million each,entailment,517
Bayern Munich kept up the pressure on Dortmund with a 2-0 win over Hannover at the Allianz Arena .,Bayern Munich stay second win a 2-0 win over Hannover,neutral,518
Properties : 12 moderate to upscale hotels in Israel .,Dan Hotels operates 12 moderate to upscale hotels in Israel,neutral,519
"They also killed at least seven people , including an Argentine tourist , according to news reports .","At least seven people killed in flooding , reports say",neutral,520
"Two officials in the Surabaya airport 's operations department have been reassigned , said the president director of the state-owned company that manages 13 airports in central and eastern Indonesia .","Two officials at Surabaya 's airport reassigned , pending investigation",neutral,521
"In Alagoas , more than 11,000 homes have been destroyed and another 7,000 damaged , Agencia Brasil said .","More than 18,000 homes damaged or destroyed in Alagoas state",entailment,522
"According to the Organization for Economic Cooperation and Development , 69.5 % of the Mexican population aged 15 and older is overweight or obese .",Nearly 70 % of the population is overweight or obese,neutral,523
"Walker and Jenkins , both 34 , had been serving life terms without parole for unrelated killings at Franklin Correctional Institution when they allegedly escaped .","Walker and Jenkins , both 34 , have been recaptured",neutral,524
At least one expert says such sites pose serious ethical questions .,One expert says open-source anti-bribe sites pose serious ethical questions,neutral,525
The group includes 19 women and five men .,The mostly middle-aged group includes 19 women and five men,neutral,526
"A kilogram fetches about $ 20,000 -- with a single horn weighing about 10 kilograms ( 22 pounds ) .","A kilogram fetches about $ 20,000 , experts say",neutral,527
Jefferson County Deputy Sheriff Rod Carroll said that at least 80 and as many as 120 injured people were taken from the scene .,As many as 120 injured were taken to hospitals,entailment,528
But it only thanked him for calling to attention the misprint and offered him $ 100 in lottery bucks .,Lottery commission offers him $ 100 in lottery bucks,neutral,529
"In the latest attack , a parked motorcycle bomb exploded in the marketplace of al-Khadra in a predominantly Sunni neighborhood of eastern Baghdad .",Motorcycle bomb kills six in Sunni neighborhood of Baghdad,neutral,530
"Since mid-August , the Centers for Disease Control and Prevention has confirmed more than 100 cases of Enterovirus D68 in 12 states : Alabama , Colorado , Illinois , Indiana , Iowa , Kansas , Kentucky , Louisiana , Missouri , Montana , New York and Oklahoma .",Alabama has also confirmed four cases of Enterovirus D68,neutral,531
"The superb victory , owing much to two-goal Alain Traore , left them in pole position in Group C after holders Zambia and Nigeria drew 1-1 in the early kick off in Rustenburg .",Holders Zambia and Nigeria drew 1-1 in earlier match,neutral,532
"Torrealba has eluded capture at least three times before , and was wanted for questioning in a homicide investigation .",He had eluded capture at least three times before,neutral,533
"With numerous counts of murder , attempted murder and weapons offenses , the former doctoral student in neuroscience faces a total of 166 charges .",The former neuroscience student faces 166 charges in connection with a theater shooting,neutral,534
Two of Samso 's turbines are owned by a co-operative of around 450 of the island 's residents . '',Samso 's residents can buy shares in two of the island 's turbines,neutral,535
"And the tactic is working : with over 10 million copies of '' Brain Training '' and '' More Brain Training '' sold worldwide , and with celebrity endorsements from Nicole Kidman and Patrick Stewart , Dr. Kawashima and his brain exercises have become a global phenomenon .",Nintendo 's '' Brain Training '' has sold over 10 million copies worldwide,neutral,536
The stolen vehicles were worth more than $ 1 million .,"The stolen vehicles were worth more than $ 1 million , officials said",neutral,537
"Washington ( CNN ) -- A narrowly passed committee measure that recommends the United States recognize the 1915 killings of ethnic Armenians in Ottoman Turkey as genocide will likely not get a full vote in the House of Representatives , according to a senior State Department official .",Measure : U.S. should recognize 1915 killings of Armenians in Turkey as genocide,entailment,538
"'' Although we are aware that people are trying to convince other legislatures to go down this path , I think it 's clear that both as a policy matter and a legal matter , that Arizona 's approach is the wrong one , '' he said .","'' Arizona 's approach is the wrong one , '' ACLU attorney says",entailment,539
"But only one in three Americans are concerned that a bridge that they drive across regularly will collapse , while 69 percent are not worried .",Fifty-two percent of Americans worried that a bridge will collapse in the U.S.,neutral,540
( CNN ) -- New Orleans police have issued arrest warrants for former NFL star Darren Sharper and another man in connection with the alleged rapes of two women .,The former NFL star faces two counts in New Orleans of aggravated rape,entailment,541
"For police , the motive and any affiliation the four suspects may have with organized crime or other interests remains unknown .",Police have arrested four suspects in the case,entailment,542
8 defeated Caroline Wozniacki 6-3 6-4 to set up a clash for the title against Italy 's Sara Errani .,World No. 8 defeated Caroline Wozniacki 6-3 6-4,entailment,543
Mexico City ( CNN ) -- Mexican authorities say they 've arrested three additional suspects connected to the kidnapping of 13 youths from a bar in the country 's capital .,Federal prosecutors say they arrested three additional suspects,neutral,544
"Despite Wood 's determined effort , Warrington lost the match 26-18 to 2011 champions Leeds .",Warrington lost the match at Old Trafford 26-18,neutral,545
"Pastor Maldonado , who won the Spanish GP for Williams to become the fifth different winner this season in five races , qualified ninth fastest but was relegated 10 places .",Pastor Maldonado relegated 10 places for practice misdemeanor,neutral,546
"Seven fatalities occurred in the suburbs of Damascus and two in the city itself , six in Deir Ezzor and Boukamal , three in Daraa and one each in Lattakia and Hama , the activists said .",Nine fatalities reported in Damascus and its suburbs,neutral,547
( CNN ) -- Manchester United have accepted a world-record $ 130 million offer for Cristiano Ronaldo from Real Madrid .,Spanish club offer a world-record $ 130 million for Manchester United winger,neutral,548
"( CNN ) -- Against a background of conflict , strife and economic hardship , the Palestinian territories hope a $ 4.5 million football grant can help reshape the world 's view of this troubled region .",FIFA to grant $ 4.5 m for the development of Palestinian football,entailment,549
"Based on data from NASA 's camera , Cooke estimated that the meteor was at least four feet wide , weighed about 4,000 pounds and burned five times brighter than a full moon .",NASA scientist : Fireball burned five times brighter than a full moon,neutral,550
"Earlier , the United States came back from two goals behind to draw 2-2 with Slovenia in a pulsating encounter in Johannesburg .",Slovenia top the group after earlier 2-2 draw with the United States,neutral,551
"For hitting a big traffic goal , all 700 or so employees of the viral news site will be getting free Apple smartwatches -- a bonus that will cost at least $ 245,000 .",Buzzfeed 's 700 employees will get Apple Watches for hitting traffic goals,neutral,552
"Australia 's Matt Jones finished tied with American George McNeill on 12-under in sixth , with five players , including world number three Luke Donald , finishing one shot further back .",World number three Luke Donald finishes three shots back on 12-under par,neutral,553
"But British hopes in the women 's draw were extinguished as Anne Keothavong 's hopes of reaching the third round for the first time were quickly dispatched by French Open finalist Sara Errani , who cruised to a 6-1 6-1 win .",French Open finalist Sara Errani crushes home favorite Anne Keothavong 6-1 6-1,entailment,554
"The foreign ministry spokesman , Maurizio Massari , said the four reporters were kidnapped on a road about 80 kilometers ( about 50 miles ) from Tripoli .",The four were taken at a roadblock about 50 miles from Tripoli,neutral,555
"Sodano said the pope has the support of those who work in schools , hospitals and care centers , including 400,000 priests .","Cardinal says pope has support of the faithful , including 400,000 priests",neutral,556
"And the best-selling author 's newest book , '' One Fifth Avenue , '' provides a few more -- including attorney Annalisa Rice , gossip columnist Enid Merle and gold digger Lola Fabrikant .","Candace Bushnell has a new book , '' One Fifth Avenue ''",neutral,557
"Others put the toll much higher : The International Committee of the Red Cross said it 's realistic to estimate that 10,000 people may have died nationally .","International Red Cross : Realistic to estimate 10,000 people dead across Philippines",neutral,558
"According to the official , one Secret Service agent was found intoxicated and passed out in the hallway of his hotel .",Official : One of them was found drunk in a hotel hallway,neutral,559
"The border guards and French police are also involved in the hunt for the four men , police said .","The four men escaped in a gray-colored vehicle , police said",neutral,560
"'' A helicopter touched down briefly in the courtyard before taking off with the three prisoners , '' said Ann Mathieu , a spokeswoman for Quebec Provincial Police .",Police say helicopter took off with three prisoners in Quebec City,neutral,561
"'' One of those men was the intended target , '' Jachles told CNN .","One of the other men was the target , police say",neutral,562
"Four of the dead were not from India , he told CNN .","Four of the dead not from India , security official says",neutral,563
"A poll of 1,005 British citizens conducted by Collinson Latitude found that 40 % of those signed up to airline loyalty schemes never redeem miles , which , one would imagine , slightly defeats the purpose .",Recent survey found 40 % of passengers never redeem loyalty miles,neutral,564
"Only seven men in history have achieved the feat of winning all four of the grand slams : Wimbledon , and the United States , Australian and French Opens .",Only seven men have completed a career grand slam in singles,neutral,565
"Some 100,000 passengers were affected by the groundings , said Kira Reed , an airline representative .","Some 100,000 passengers were affected by the grounding of Qantas flights",neutral,566
Roger Federer is also safely through to the last eight after dispatching Richard Gasquet in straight sets 6-1 6-2 .,Roger Federer and Rafael Nadal also through to the last eight,neutral,567
City thrashed West Bromwich Albion 4-0 at the Etihad Stadium to cut United 's lead to five points with five games to go .,Manchester City cut the gap to five points at the top,neutral,568
( CNET.com ) -- The HP Pavilion Media Center TV m8120n is proof positive that quad-core processing is ready for mass consumption .,"The HP Pavilion Media Center TV m8120n retails for $ 1,150",neutral,569
"Pakistani officials say that about 10,000 to 15,000 militants linked to the Taliban or to al Qaeda operate in South Waziristan , a harsh terrain familiar to militants but difficult for others to navigate .","Up to 10,000 militants operating in South Waziristan , officials estimate",neutral,570
"Couples feel more pressure to have second child than first , says one expert .",Some couples decide to have one child,neutral,571
"The two Marines on the Marine Corps Base Camp Pendleton chopper were one of four helicopter crews involved in the training exercise , Stevens said .",The Marine helicopter contained two crew members,neutral,572
"Meanwhile , Chelsea went goal crazy by crushing Aston Villa 8-0 at Stamford Bridge to move up into third position .",Chelsea crushes Aston Villa 8-0 to move into third position in English Premier League,neutral,573
'' One side -LSB- of a patient 's face -RSB- was a skeleton and the other side was n't . '',One side of her face was developing normally while the other side was deteriorating,entailment,574
"Peter Siebold , 43 , was identified as the pilot who survived the crash .","Pilot who survived identified as Peter Siebold , 43 , Sheriff 's Office says",neutral,575
"-- At least seven civilians died in a U.S. airstrike on an ISIS-controlled oilfield near the city of Khusham , the London-based Syrian Observatory for Human Rights said .","U.S. airstrikes kill at least 10 civilians , Syrian Observatory for Human Rights says",neutral,576
"Energy is a central theme of the Automotive X Prize -- a self-described '' $ 10 million competition to inspire a new generation of viable , superefficient vehicles that people want to buy . ''",Others competed for the $ 10 million Automotive X Prize,neutral,577
"The council approved the deployment of 11,800 peacekeepers to the country , where 6,500 African-led peacekeeping forces and about 2,000 French troops already have been operating .","Council approves deployment of 11,800 peacekeepers to Central African Republic",neutral,578
"New York ( CNN ) -- Her teachers knew she loved to doodle on her tests and homework , but no one thought Olivia Bouler 's drawing skills would raise more than $ 110,000 to help birds affected by the Gulf oil spill .","So far , she 's raised more than $ 110,000",neutral,579
About 80 trucks filled with commodities were expected to cross into Gaza .,Trucks filled with commodities cross into Gaza at three locations,neutral,580
"Turnout was registered at just over 95 percent , it said .","Turnout was just over 95 percent , electoral commission says",neutral,581
But Vettel roared back through the field to finish sixth and deny title rival Fernando Alonso by three points with the Spaniard finishing the race in second place .,Fernando Alonso finishes second and loses out by three points,neutral,582
See all of the U.S. beachfront hotels under $ 200,California offers a crop of beachfront hotels under $ 200,neutral,583
"1 beat sixth-seed Andy Murray 7-6 ( 5 ) 6-7 ( 4 ) 6-3 6-0 in a contentious slugfest in Melbourne , he become only the second man to claim five Australian Open titles .",Djokovic becomes the second man to claim five Oz titles,neutral,584
"The Iraqi government said 17 civilians were killed , although the indictment alleges 14 died .",The Iraqi government says 17 civilians were killed without provocation,entailment,585
"The idea that schizophrenia is not one single disorder is not really new , says Dr. Charles Raison , a professor of psychiatry at the University of Arizona .","Researchers say schizophrenia is not one disorder , but eight",neutral,586
"Firefighters found the Boeing 737 on fire , with its wheels sheared off , resting in a ravine about 200 yards from the runway , Hynes said .",Jet also caught fire in ravine 200 yards from runway,neutral,587
"Police say Davon Crawford , 33 , killed his new wife , her sister and three children .","Crawford was accused of shooting wife , her sister and her three children",neutral,588
"Meanwhile , South Korea beat Iran 1-0 in in the later quarterfinal , again after extra-time , to set up a last-four meeting with Japan .",South Korea score in extra-time to beat Iran 1-0 in Asian Cup quarterfinals,neutral,589
But Vodianova has a dream that could n't be further from the glitzy world of fashion -- to build 500 play parks in her native Russia .,Her dream is for the foundation to build 500 play parks across Russia,neutral,590
"Researchers at the University of Michigan said Denmark 's prosperity , stability and democratic government placed the country at the top of the rankings , with Colombia , Canada , Puerto Rico and Iceland all in the top 10 .","Top 10 include seven European nations , Colombia , Puerto Rico , Canada",neutral,591
"The latest trend is theaters offering '' luxury '' options : premium screening rooms with cocktails , wine lists and upscale menus .","Premium screening rooms offer cocktails , wine lists , $ 17 crab cakes",neutral,592
"The two who were injured by gunshots were transported to out-of-area hospitals and are in critical condition , Barnes told reporters .","Two people are injured , in critical condition , the police chief says",neutral,593
This growth was three times that of the overall UK hotel market .,Growth of budget hotels has been three times that of overall hotel market,neutral,594
"'' The bank notes we tested harbored an average of 26,000 bacteria , which , for a number of pathogenic organisms , is sufficient for passing on infection . ''","An Oxford University study found an average of 26,000 bacteria on bank notes",neutral,595
"The wreckage is believed to be about 15,000 feet ( 4,500 meters ) deep , amid underwater mountains and mixed in with tons of sea trash .","Plane wreckage believed to be on Atlantic seabed , around 4,500 meters deep",neutral,596
"An investigation was launched into the Flight 370 matter , with Malaysian and aviation authorities reviewing video and other documentation to try to identify not only who the passengers were that used the stolen passports but how the illegal passports cleared security .",Two passengers on the missing Malaysian Airlines flight were traveling on stolen passports,neutral,597
"Sometimes referred to as the '' Kingdom of the Sky , '' Lesotho is completely landlocked by South Africa and is the only country in the world where all of the land lies above 1,000 meters ( 3,280 feet ) in elevation .",Lesotho is a mountainous nation of 2 million people landlocked by South Africa,neutral,598
"Two women and their two dogs were rescued after flood waters trapped them inside a house in the rural community of New River north of Phoenix , according to Amanda Jacinto , spokeswoman for the fire department in the Phoenix suburb of Peoria .",Two women were trapped inside a house as waters smashed into its foundation,neutral,599
"NEW YORK ( CNN ) -- More than $ 20 million from dozens of clients is unaccounted for in the aftermath of what police say was a murder-suicide by the attorney who invested the money , according to a source with direct knowledge of deceased lawyer William Parente 's financial dealings .",Parente may have taken more than $ 27 million from dozens of clients,neutral,600
"Two men were charged in the incident and were held on $ 50,000 bond , authorities said .",Two men held in alleged assault,neutral,601
"'' One is in critical condition , the other is fair .",One firefighter remains in critical condition,neutral,602
"( CNN ) Vince Camuto , the iconic women 's footwear designer and co-founder of Nine West , has died .",Vince Camuto has died at the age of 78,neutral,603
"Huerta is accused of running with the Zetas and reportedly told authorities that he had directed the kidnappings of passengers on at least six buses near San Fernando , a town in Tamaulipas .",He reportedly told authorities he had killed 10 people,neutral,604
"Twenty-nine people in the northwest Alabama town of nearly 1,600 residents died , according to Marion County Sheriff Kevin Williams .","Thirty-five people killed in Marion County , sheriff says",neutral,605
"( CNN ) -- More than 700 infants and 40 health care workers have been exposed to tuberculosis , commonly called TB , at a hospital in El Paso , Texas , according to the city 's Department of Public Health .",706 infants and 43 workers were exposed to TB,neutral,606
"Earlier reports indicated the six were trapped at their Gold Canyon ranch and firefighters were unable to reach them , but Fender said he had no indication that was true .",Six people refuse to evacuate their Gold Canyon ranch,neutral,607
"The wildfire scorching Sun Valley , Idaho , has already consumed more than 100,000 acres , and threatened 5,000 homes .","Beaver Creek Fire has scorched more than 100,000 acres",neutral,608
( CNN ) -- Fortune 's latest ranking of America 's 500 largest corporations includes more women CEOs than ever before .,Women helm 18 of America 's biggest 500 corporations,neutral,609
They beat Newcastle 2-1 in an earlier kickoff while Liverpool went down 2-1 at home to newly-promoted minnows Blackpool .,Liverpool slump to shock 2-1 home defeat to Blackpool,neutral,610
Mexican authorities accused four top military officials of connections with organized crime in a high-profile case that has renewed debate over the role of government troops in the drug war .,Four top military officials are in a maximum-security prison,neutral,611
"The provincial governor , Abdul Haq Shafaq , said six Afghans were killed and 20 others were wounded .","Three American troops were wounded , the governor said",neutral,612
"-LRB- CNN -RRB- Vince Camuto , the iconic women 's footwear designer and co-founder of Nine West , has died .",Vince Camuto has died at the age of 78,neutral,613
"Along with those killed , four French soldiers and three Afghan civilians were injured .","Five French soldiers , 1 Afghan civilian are killed",neutral,614
"The BBC said it considered '' any language of a racist nature wholly unacceptable , '' before adding that it had hoped Thatcher , 55 , would issue an unconditional apology but she had declined to do so .","Thatcher , 55 , described her comment as a '' joke ''",neutral,615
"( CNN ) -- Up for auction : Spanish airport costing up to a reported $ 1.5 billion , little used .",Airport costing $ 1.5 billion is for sale at $ 150 million,neutral,616
"Norwich 's 1-0 home win left United a point behind rivals Manchester City , who earlier thrashed Aston Villa 5-0 .",Rivals Manchester United drop to second after losing 1-0 to Norwich City,entailment,617
"'' There were two attempts on his life , one at his country home outside Moscow in a gated community .","He survived two attempts on his life , including a car bomb",neutral,618
Delhi ( CNN ) An international human rights group is calling for an independent investigation of the killings by police of 20 suspected red sandalwood smugglers in southeastern India .,Amnesty calls for probe of India police shooting of 20 suspected smugglers,neutral,619
"Even though the club does n't sell marijuana , the advocate said it '' thwart ( s ) the intent of Amendment 64 , '' which requires a year-long waiting period before stores are allowed to open and sell marijuana .",Some marijuana advocates say the club violates the intent of Amendment 64,neutral,620
"And for white males , there is almost a 40 % chance they will have been arrested by 23 , according to the report .",White males have a 40 % risk of arrest by same age,neutral,621
"The appraisal Joe had done on the black diamond put its value at approximately $ 14.5 million , according to Hughes , who said he saw the certificate of authenticity .",Black diamond in the home button was appraised at $ 14.5 million,neutral,622
"The attack killed four Somali civilians and 17 Ugandan and Burundian soldiers , including the mission 's second in command , Burundian Maj. Gen. Juvenal Niyonguruza , he said .","Seventeen soldiers , four civilians killed in attack on African Union base",neutral,623
"Ticket sales for maiden passenger trip between Singapore and Sydney Top ticket price : US$ 100,380 The bargain : US$ 560 for a single economy seat E-mail to a friend","One passenger paid $ 100,000 for the first Singapore to Sydney trip",neutral,624
"( CNN ) -- A shooting at an LA Fitness gym outside Pittsburgh , Pennsylvania , killed at least four people and wounded several others , a local official told CNN .",Shooting at LA Fitness gym leaves as many as 10 others hurt,neutral,625
"Two charter buses carrying 80 people that collided and skidded off a road were pulled to safety , CNN affiliate KOMO reported .",Tow trucks pull two buses to safety after they skidded off road,neutral,626
"At least 851 children living near a plant in northwestern China 's Shaanxi province were found to have excessive lead levels in their blood , according to the Xinhua news agency .","In Hunan province , 1300 children near another plant were poisoned .",neutral,627
"They have zero experience managing the country politically , and they started to make one mistake after the other .",ElBaradei : The military has zero experience in managing the country politically,neutral,628
"Spokesmen for two groups linked to the Pakistani Taliban -- Jundallah and Jamaat-ul-Ahrar -- separately claimed responsibility for the bombing , with the spokesman for the latter , Ehsanullah Ehsan , calling the Jundallah claim '' baseless . ''","Two groups claim responsibility for bombing , and one promises more attacks",neutral,629
"While we will create reputation on individual platforms , there will be an increasing demand for fluid exchange of reputation and ratings from one system to another .",Schlegel says reputation will soon be transferable from one platform to another,neutral,630
Two penalties from Chelsea 's Victor Moses set up an intriguing looking quarterfinal between Nigeria and tournament favorite Ivory Coast .,Chelsea 's Victor Moses scores two penalties as Nigeria defeated Ethiopia 2-0,neutral,631
"Authorities said they have committed more than 20,000 military personnel and 2.5 tons of insecticide to combat the disease .","Bolivia fights disease with 20,000-plus in military , 2.5 tons of insecticide",neutral,632
The Marching 100 was suspended shortly after his death .,The school 's famed Marching 100 band was suspended after his death,neutral,633
"The two children born to her during her captivity are '' clever , articulate , curious girls , '' she said .","Dugard has raised two '' clever , articulate , curious '' daughters",neutral,634
"About 4,000 passengers in total have been left stranded in Hawaii , Thailand , Indonesia and Australia as a result of the suspension , said Michael Smith , a spokesman for KordaMentha .","Air Australia runs out of money , leaving about 4,000 passengers stranded",neutral,635
"In Italy , Turin giants Juventus have also made a fine start to the season with their second straight win -- beating Udinese 4-1 .",Champions Juventus set pace in Serie A with 4-1 win at Udinese,neutral,636
On it she had quickly scrawled two words : '' It 's over . '',Lawyer 's two words told him his fate : '' It 's over '',neutral,637
"By the close of play Pakistan had reached 42-0 , trailing their opponents by just 150 runs .",Pakistan reach 42-0 at the close of play to take charge of the match,neutral,638
"Fifteen percent said they have a favorable view of al Qaeda 's leader , Saudi exile Osama bin Laden , the poll found .",Survey : 10 percent of Saudis polled have a favorable view of al Qaeda,neutral,639
"( CNN ) -- Just another big name for Zach Galifianakis and his comic Web series , '' Between Two Ferns . ''",Brad Pitt is latest guest on comic Web series '' Between Two Ferns '',neutral,640
U.S. government employees are restricted from traveling to all or parts of these three states .,State Department warns Americans of danger of traveling to parts of three Mexican states,neutral,641
"Leaping , overall-wearing characters aside , 50 Cent knows what gamers like -- and that came in handy during the development of '' Blood on the Sand . ''",'' Blood on the Sand '' features former 50 Cent hits and exclusive music,neutral,642
"Twelve people were injured in the incident in the Dutch town of Apeldoorn , about 45 miles east of Amsterdam , police spokeswoman Esther Naber told CNN .",Five people killed and five badly injured in incident in Dutch town of Apeldoorn,neutral,643
"The New Iberia Research Center has received more than $ 37 million in grants from the NIH , according to the center 's Web site .","New Iberia Research Center in Louisiana houses more than 6,500 primates",neutral,644
( CNN ) -- The New Zealand All Blacks gave their nation double reason for cheer with a 20-6 win Italy before a massive crowd at the San Siro in Milan .,New Zealand All Blacks beat Italy 20-6 in rugby union international,neutral,645
"'' We hope these two advisers are freed quickly , but we are shocked that they were passing themselves off as journalists , '' Reporters Without Borders said .",The two advisers had apparently told the hotel they were journalists,neutral,646
"Jean Stapleton , such a sweet lady !! ''",'' Such a sweet lady !! '' tweets Dick Van Dyke,entailment,647
"There are eighteen different iPad 2 units : the nine listed below , available in either black or white .",There are eighteen different iPad 2 units with varying GB sizes,neutral,648
"Stern 's attorney , Lin Wood , told CNN the suit seeks $ 10 million for compensatory damages and $ 50 million for punitive damages .",Howard K. Stern 's lawsuit seeks $ 60 million in damages,neutral,649
But Francois Steyn stepped up to plate for South Africa and he kicked over penalties from 60 and 58 meters to give the Springboks an advantage they would retain for the remainder of the game .,Francois Steyn and namesake Morne kicked 22 points for the Springboks,neutral,650
I 'm willing to offer $ 5 million to Donald Trump that he can donate to a charity of his choice -- Hair Club for Men ; The Institute for Incorrigible Douche-bag-ery .,The comedian offers $ 5 million for Trump to prove otherwise,neutral,651
"In addition to 15 cases confirmed in Deir Ezzor province , '' two additional cases have been confirmed , one each in rural Damascus and Aleppo , confirming widespread circulation of the virus , '' the WHO said in a statement .",It says a total of 17 polio cases have been confirmed,neutral,652
"Fresh off their three week-long honeymoon , he quips , it was time for another vacation -- from each other .","He and Lopilato , 23 , had a three week-long honeymoon",neutral,653
"The fully functional submarine was built at a drydock at a clandestine complex that housed 50 people , said Jay Bergman , Andean regional director for the DEA .",The $ 4 million vessel was built at a clandestine complex,neutral,654
"The company is contributing $ 17.5 million or a little less than half the tab of the $ 36 million bridge , which would be open for public use .",Microsoft paying for about half of the $ 36 million project,neutral,655
"The company 's failure forced the government to call in 3,500 military personnel to help , and will also require extra police to be deployed .","The government is calling in 3,500 military personnel to cover shortfalls",neutral,656
The main issue was whether a 408-foot needle atop the One World Trade Center would be counted in the total height of the tower .,One World Trade Center ruled to be taller than Willis Tower,neutral,657
"The arrests bring to 18 the number of people detained , according to the Hebei Public Security Bureau .",12 new arrests raises total number of people detained to 18,neutral,658
"Manning has asked for Lind , instead of the military equivalent of a jury , to decide his guilt or innocence on the 12 charges to which he pleaded not guilty .",He has pleaded guilty to 10 of 22 charges against him,neutral,659
"About 57,000 pubs remain in Britain , and while they may be under threat , they 're not going away any time soon .","About 57,000 pubs still remain in Britain despite decline in numbers",neutral,660
Investigators said the three arrested in Thailand are accused of directing the operation in Spain .,Two Pakistani men and a Thai woman are arrested in Thailand,neutral,661
"Chile moved onto nine points from five matches with a 2-0 win over bottom team Bolivia , who had Luis Gutierrez sent off in the second half .",Chile in second place after 2-0 win against bottom nation Bolivia,neutral,662
"Youth unemployment is at 19.9 percent in the eurozone and 20.5 percent in the wider European Union , it said .","10 percent unemployment for eurozone , 9.7 percent for wider EU",neutral,663
"-- Sandy killed at least six people in the state , said Gov.",Sandy has killed at least 56 people in the United States,neutral,664
"The event provided meals to more than 1,000 New Yorkers impacted by Superstorm Sandy and was a collaborative effort between Food Bank for New York City , Feeding America , the Food Network , the Cooking Channel and Southern Wine and Spirits of America .",50 Cent served food to New Yorkers affected by Superstorm Sandy,neutral,665
"Standing at 5 feet 7 inches , Clark hit his peak weight at 405 pounds when he was 19 .","At 405 pounds , Tevante Clark says he was extremely lonely",neutral,666
"Dardick tried to conceive via IVF six times and seriously considered adoption , but at 51 , she was n't ready to let go of her desire to have a baby .",Florida woman was able to have her miracle baby at 51,neutral,667
"The first woman to lead a Fortune 500 company made the announcement at an event in conservative Orange County , pledging that her focus will be on '' economic recovery and fiscal accountability ''",Former Hewlett-Packard CEO was first woman to lead Fortune 500 company,neutral,668
"They have identified 11 other children at the hospital with similar symptoms : limb weakness , cranial nerve dysfunction and abnormalities in the spinal gray matter .",12 children in Colorado and four in Boston have similar symptoms,neutral,669
"Two tries from Chris Ashton , who plays for the Northampton Saints , two conversion kicks and three penalty kicks from Toby Flood , and a late penalty from Jonny Wilkinson , sealed an impressive victory .",Toby Flood scores 13 points for England and Jonny Wilkinson three,entailment,670
"( CNN ) -- Indonesian police are searching for potentially hundreds of escaped inmates following a deadly prison riot in Medan , the capital of the province of North Sumatra .",More than 200 inmates escaped from Indonesian prison following deadly riot,neutral,671
"The eastward moving storm dropped snow earlier across the Midwest and western Pennsylvania , with 9 inches reported in Urbana , Illinois , and 3.9 inches at O'Hare Airport outside Chicago .","O'Hare Airport gets 3.9 inches of snow , Detroit 5.5 inches",neutral,672
"The United States ranked 36th , performing below the OECD average in mathematics with 481 points , and a score indistinguishable from the average for reading and science .",The United States ranks below average for the 65 countries assessed,neutral,673
"Rivera , who was 43 when she died , became the most successful female banda singer in grupero , a male-dominated genre in the regional Mexican music industry .","Rivera , 43 , was at the height of her career",neutral,674
"The magnitude-9 quake sent walls of water slamming into the country 's Pacific shores , sweeping away whole villages and leaving more than 27,000 dead or missing .","The quake has left more than 13,000 dead and 14,000 missing",neutral,675
"( CNN ) -- An alleged would-be smuggler was caught at a Thailand airport with dozens of rare wildlife -- including snakes , squirrels and tortoises -- stuffed into three suitcases , a wildlife monitoring organization says .","He had three suitcases stuffed with rare creatures , Traffic says",neutral,676
Police spokesman Maj. Thanassis Kokkalakis added that two suspects arrested in the case are '' domestic terrorists without international connections . '',The government names 2 suspects arrested in connection with the bombs,neutral,677
"Sebastian Koga , a hospital neurosurgeon , said roughly 100 people were being treated for minor injuries .",Two people are being treated for serious injuries,neutral,678
The total judgment was more than $ 85 million .,Each was awarded more than $ 7 million,neutral,679
"'' The Storm Prediction Center estimates the total will be around 75 when all surveys are complete , '' the weather service website said .",Confirmed tornadoes are expected to be around 75,neutral,680
"The victims were taken to WellStar Kennestone Hospital , where an emergency room doctor involved in the response said three were in critical condition .",Six people are taken to Wellstar Kennestone Hospital,neutral,681
"The Coast Guard , in a statement , said the new search involved six ships and three planes , including a Canadian C-130 .",Six ships and three planes scouring Atlantic Ocean,neutral,682
"Pedestrians and shoppers died , and three officers were among more than two dozen people injured , said government official Javid Marwat and Peshawar Police Chief Tahir Ayub .",Explosion also injures more than two dozen people,neutral,683
"Meanwhile , Spain warmed up for a defense of their European title with a 2-0 friendly win over Serbia in a friendly played in Switzerland .",World and European champions Spain beat Serbia 2-0,neutral,684
"There were 155 people aboard , including seven children , she said .",155 people were aboard the Dagestan Airlines flight,neutral,685
"The Taj Mahal , an Indian diamond and jade pendant sold for $ 8.8 million .",The Elizabeth Taylor diamond fetches $ 8.8 million,entailment,686
"Police : Bombings kill 5 in Iraq , wound dozens more","Bombings kill at least 18 , wound dozens",neutral,687
"Accomplices of the three inmates hijacked a helicopter and forced the pilot to land in the prison courtyard , Interpol said .",Three inmates escape from Belgium prison in helicopter,neutral,688
