premise,hypothesis,label,sample_index,lila_label,lila_script
"four other people were wounded , including masoom stanikzai , a key adviser to rabbani , the police spokesman said .","four people were wounded in the attack , a police spokesman says",entailment,458,Entailment,"Peole_wounded_s1=4
Peole_wounded_in_attack_s2=4
if Peole_wounded_s1 is None or Peole_wounded_in_attack_s2 is None:
   print('neutral')
elif Peole_wounded_s1 == Peole_wounded_in_attack_s2:
   print('Entailment')
elif Peole_wounded_s1 != Peole_wounded_in_attack_s2:
   print('contradiction')
"
too short 's manager david weintraub acknowledged to cnn that short 's breath test at the scene tested '' 0.01 above the limit in california . '',"too short 's breath tested '' 0.01 above the limit in california '' for alcohol , manager says",entailment,459,Entailment,"short_breath_tested_s1 = 0.01
short_breath_tested_s2 = 0.01

if short_breath_tested_s1 is None or short_breath_tested_s2 is None:
   print('neutral')

elif short_breath_tested_s1 == short_breath_tested_s2:
   print('Entailment')

elif short_breath_tested_s1 != short_breath_tested_s2:
  print('contradiction')"
the meeting marks the first between kim and a top official from china since the flareup between the two koreas .,the meeting between the two nations is the first since the flareup,entailment,460,Entailment,"meeting_nations_s1 = 2
meeting_nations_s2 = 2

if meeting_nations_s1 is None or meeting_nations_s2 is None:
   print('neutral')

elif meeting_nations_s1 == meeting_nations_s2:
   print('Entailment')

elif meeting_nations_s1 != meeting_nations_s2:
  print('contradiction')"
"the $ 35 million includes $ 2.5 million to pay legal fees and other expenses for the nigerian government , halliburton said .",the $ 35 million settlement includes nigeria 's legal fees and expenses,entailment,462,Entailment,"settlement_million_s1 = 35
settlement_million_s2 = 35
 
if settlement_million_s1 is None or settlement_million_s2 is None:
 print('neutral')

elif settlement_million_s1 == settlement_million_s2:
 print('Entailment')

elif settlement_million_s1 != settlement_million_s2:
 print('contradiction')"
"in addition to the arrests in the new york area , police in italy detained 77 people in connection with organized crime .",police in italy also make 77 arrests in connection with organized crime,entailment,463,Entailment,"police_detained_s1=77
police_arrests_s2=77
Males_s2=25

if police_detained_s1 is None or police_arrests_s2 is None:
   print('neutral')
elif police_detained_s1 == police_arrests_s2:
   print('Entailment')
elif police_detained_s1 != police_arrests_s2:
   print('contradiction')"
"the amount of outstanding fines range from 10,000 yuan ( $ 1,600 ) up to 29 million yuan ( $ 4.5 million ) .",the amount of outstanding fines listed are up to $ 4.5 million,entailment,465,Entailment,"outstanding_files_s1 = 4.5
outstanding_files_s2 = 4.5

if outstanding_files_s1 is None or outstanding_files_s2 is None:
   print('neutral')

elif outstanding_files_s1 == outstanding_files_s2:
   print('Entailment')

elif outstanding_files_s1 != outstanding_files_s2:
  print('contradiction')"
manchester city face an fa cup replay after the club 's former manager sven eriksson led second division leicester to a 2-2 home draw .,manchester city face a replay after drawing 2-2 at second division leicester,entailment,470,Entailment,"leicester_lead_s1 = 2/2
leicester_lead_s2 = 2/2
 
if leicester_lead_s1 is None or leicester_lead_s2 is None:
 print('neutral')

elif leicester_lead_s1 == leicester_lead_s2:
 print('Entailment')

elif leicester_lead_s1 != leicester_lead_s2:
 print('contradiction')"
"in spain 's copa del rey , real madrid thumped real murcia 5-1 at home to avoid the domestic cup upsets of recent seasons .",real madrid thrash real murcia 5-1 to progress in copa del rey,entailment,471,Entailment,"Real_madird_thumped_real_murica_s1=5,1
Real_madird_thumped_real_murica_s2=5,1
if Real_madird_thumped_real_murica_s1 is None or Real_madird_thumped_real_murica_s2 is None:
    print(""neutral"")
elif Real_madird_thumped_real_murica_s1 == Real_madird_thumped_real_murica_s2:
    print(""Entailment"")
elif Real_madird_thumped_real_murica_s1 != Real_madird_thumped_real_murica_s2:
    print(""contradiction"")

"
"twenty-nine people have lost their lives in alagoas and more than 600 are missing , agencia brasil said .",more than 600 people still missing,entailment,472,Entailment,"people_missing_s1 = 600+1
people_missing_s2 = 600+1

if people_missing_s1 is None or people_missing_s2 is None:
   print('neutral')

elif people_missing_s1 == people_missing_s2:
   print('Entailment')

elif people_missing_s1 != people_missing_s2:
  print('contradiction')"
a new report claiming to be the most comprehensive look at global slavery says 30 million people are living as slaves around the world .,a new report claims 30 million people are living as slaves globally,entailment,473,Entailment,"People_are_living_as_Slaves_s1=30
People_are_living_as_Slaves_s1=30
if People_are_living_as_Slaves_s1 is None or People_are_living_as_Slaves_s1 is None:
   print('neutral')
elif People_are_living_as_Slaves_s1 == People_are_living_as_Slaves_s1:
   print('Entailment')
elif People_are_living_as_Slaves_s1 != People_are_living_as_Slaves_s1:
   print('contradiction')"
"bulger has pleaded not guilty to all counts against him , including his alleged role in 19 murders .",bulger is accused in 19 murders,entailment,475,Entailment,"bulger_accused_s1 = 19
bulger_accused_s2 = 19

if bulger_accused_s1 is None or bulger_accused_s2 is None:
   print('neutral')

elif bulger_accused_s1 == bulger_accused_s2:
   print('Entailment')

elif bulger_accused_s1 != bulger_accused_s2:
  print('contradiction')
"
"as one man tweeted , '' if you really want to see what the public thinks of police officers just take a look at #askacop . ''","'' just take a look at #askacop '' to see public 's view of police , one man tweets",entailment,477,Entailment,"man_twieeted_ASKCOP_s1=1
man_twieeted_ASKCOP_s2=1
if man_twieeted_ASKCOP_s1 is None or man_twieeted_ASKCOP_s2 is None:
   print('neutral')
elif man_twieeted_ASKCOP_s1 == man_twieeted_ASKCOP_s2:
   print('Entailment')
elif man_twieeted_ASKCOP_s1 != man_twieeted_ASKCOP_s2:
   print('contradiction')
"
opposition spokesman shamsiddin abdulmolah told cnn that rebels flew two attack helicopters from tobruk to join the fighting in ajdabiya .,two opposition helicopters attack in ajdabiya,entailment,478,Entailment,"helicopters_s1 = 2
helicopters_s2 = 2

if helicopters_s1 is None or helicopters_s2 is None:
   print('neutral')

elif helicopters_s1 == helicopters_s2:
   print('Entailment')

elif helicopters_s1 != helicopters_s2:
  print('contradiction')
"
"the roommates found more envelopes in the couch , which they had bought at the salvation army for $ 20 .",three roommates bought a couch at the salvation army for $ 20,neutral,481,neutral,"Salvation_army_s1 = None
Salvation_army_s2 = 20

if Salvation_army_s1 is None or Salvation_army_s2 is None:
   print('neutral')

elif Salvation_army_s1 == Salvation_army_s2:
   print('Entailment')

elif Salvation_army_s1 != Salvation_army_s2:
  print('contradiction')"
"overland park , kansas ( cnn ) -- the man accused of killing three people at two jewish-affiliated facilities in kansas made no secret of his racist views , writing letters to newspapers and inviting people to white-supremacist meetings at his home , say those who knew him .",cross is accused of killing three people at two jewish-affiliated facilities,neutral,482,neutral,"jewish_affiliated_s1 = None
jewish_affiliated_s2 = 3

if jewish_affiliated_s1 is None or jewish_affiliated_s2 is None:
   print('neutral')

elif jewish_affiliated_s1 == jewish_affiliated_s2:
   print('Entailment')

elif jewish_affiliated_s1 != jewish_affiliated_s2:
  print('contradiction')"
"in the study involving nearly 6,000 african american participants aged 60 or older , about 2,000 of whom had alzheimer 's and 4,000 who did not , variants in the genes abca7 and apoe increased risk of developing alzheimer 's by 80 % and more than two fold , respectively .","study involved nearly 6,000 african american participants aged 60 or older",entailment,483,Entailment,"participants_aged_grater_60_in_s1 = 6000
participants_aged_grater_60_in_s2 = 6000



if participants_aged_grater_60_in_s1 is None or participants_aged_grater_60_in_s2 is None:
    print(""neutral"")
elif (participants_aged_grater_60_in_s1 == participants_aged_grater_60_in_s2):
    print(""Entailment"")
elif participants_aged_grater_60_in_s2 != participants_aged_grater_60_in_s1:
    print(""contradiction"")"
but the investigation has already cost him at least one endorsement deal .,the investigation has already cost hernandez at least one endorsement deal,entailment,484,Entailment,"endorsement_deal_s1 = 1
endorsement_deal_s2 = 1

if endorsement_deal_s1 is None or endorsement_deal_s2 is None:
   print('neutral')

elif endorsement_deal_s1 == endorsement_deal_s2:
   print('Entailment')

elif endorsement_deal_s1 != endorsement_deal_s2:
  print('contradiction')"
"it controls 20 percent of the world 's natural gas reserves and operates the world 's largest gas distribution network -- approximately 157,000 kilometers of pipelines covering an area from europe to the far east , according to its web site .",gazprom controls 20 percent of world 's natural gas reserves,neutral,488,neutral,"Pipe_line_covering_Area_s1=157000
Gazprom_control_natural_gas=None
if Pipe_line_covering_Area_s1 is None or Gazprom_control_natural_gas is None:
    print(""neutral"")
elif Pipe_line_covering_Area_s1 == Gazprom_control_natural_gas:
    print(""Entailment"")
elif Pipe_line_covering_Area_s1 != Gazprom_control_natural_gas:
    print(""contradiction"")

"
"the final tally in the 300-member parliament was 153 votes in favor of the cuts and 128 opposed , with 18 abstentions .",austerity vote was 153 in favor in the 300-member parliament,neutral,489,neutral,"Votes_in_favor_s1=153
Austerity_votes_wad_favor_s2=None
if Votes_in_favor_s1 is None or Austerity_votes_wad_favor_s2 is None:
   print('neutral')
elif Votes_in_favor_s1 == Austerity_votes_wad_favor_s2:
   print('Entailment')
elif Votes_in_favor_s1 != Austerity_votes_wad_favor_s2:
   print('contradiction')
"
"it should be placed 75 to 80 inches above the floor and , like all vanity lighting , contain at least 150 watts -- ideally spread over a fixture that 's at least 24 inches long so that the light will wash evenly over the hair and face .",bath lighting should be at least 150 watts,entailment,492,Entailment,"powerof_light_s1 = 150
powerof_light_s2 = 0
powerof_light_s2 > 150

if powerof_light_s1 is None or powerof_light_s2 is None:
    print(""Neutral"")
elif powerof_light_s1 > powerof_light_s2 :
    print(""Entailment"")
elif powerof_light_s1 != powerof_light_s2 :
    print(""Contradiction"")"
"two of spain 's other injury doubts , arsenal midfielder cesc fabregas and liverpool striker fernando torres , both came on a substitutes against poland -- and scored -- as they look to step up their fitness .",fernando torres and cesc fabregas both came on as substitutes as spain won 6-0,neutral,493,neutral,"spain_lead_s1 = None
spain_lead_s2 = 6

if spain_lead_s1 is None or spain_lead_s2 is None:
   print('neutral')

elif spain_lead_s1 == spain_lead_s2:
   print('Entailment')

elif spain_lead_s1 != spain_lead_s2:
  print('contradiction')
"
"of the hurricanes , noaa predicts that one to three will be major hurricanes -- storms classified as category 3 on the saffir-simpson scale of storm intensity -- with winds of 111 mph or higher .","noaa predicts four to seven hurricanes , with one to three major storms",entailment,496,Entailment,"hurricanes_predicted_s1 = 3
hurricanes_predicted_s2 = 4

if hurricanes_predicted_s1 is None or hurricanes_predicted_s2 is None:
   print('neutral')

elif hurricanes_predicted_s1 < hurricanes_predicted_s2:
   print('Entailment')

elif hurricanes_predicted_s1 != hurricanes_predicted_s2:
  print('contradiction')"
two business travelers road test some stylish pieces whilst on their business trip to maastricht .,two business travelers road test some stylish luggage on a trip to malta,neutral,498,neutral,"Road_test_s1=None
Road_test_s2=None
Arrests_people_s2=None
if Road_test_s1 is None or Road_test_s2 is None:
   print('neutral')
elif Road_test_s1 == Road_test_s2:
   print('Entailment')
elif Road_test_s1 != Road_test_s2:
   print('contradiction')
"
"the englishman 's ten-under-par round was a career best and catapulted him to the top of the leaderboard on 13-under -- one shot in front of american anthony kang , who hit a 61 .",englishman fires ten birdies in a career best round to lead on 13-under,neutral,499,neutral,"kang_hit_s1 = 61
kang_hit_s2 = None
 
if kang_hit_s1 is None or kang_hit_s2 is None:
 print('neutral')

elif kang_hit_s1 == kang_hit_s2:
 print('Entailment')

elif kang_hit_s1 != kang_hit_s2:
 print('contradiction')"
"in spain 's la liga , second half penalties from mali international freddy kanoute and spanish striker alvaro negredo helped sevilla to a 3-1 home win over strugglers real zaragoza .",sevilla beat real zaragoza 3-1 to go fifth in spain 's la liga,neutral,500,neutral,"sevilla_beat_at_s1 = None
sevilla_beat_at_s2 = 3-1

if sevilla_beat_at_s1 is None or sevilla_beat_at_s2 is None:
   print('neutral')

elif sevilla_beat_at_s1 == sevilla_beat_at_s2:
   print('Entailment')

elif sevilla_beat_at_s1 != sevilla_beat_at_s2:
  print('contradiction')"
"during the friendly match , the ac milan midfielder had told the referee three times he was being abused .",the german-born boateng had told the referee three times he was being abused,neutral,503,neutral,"complained_refree_s1 = None
complained_refree_s2 = 3

if complained_refree_s1 is None or complained_refree_s2 is None:
   print('neutral')

elif complained_refree_s1 == complained_refree_s2:
   print('Entailment')

elif complained_refree_s1 != complained_refree_s2:
  print('contradiction')"
"( cnn ) -- four separate times , prosecutors say , gregory peterson lured women under the pretext of a movie or lunch -- and sexually assaulted them .",four women allege he assaulted them,entailment,504,Entailment,"women_alleged_s1 = 4
women_alleged_s2 = 4

if women_alleged_s1 is None or women_alleged_s2 is None:
   print('neutral')

elif women_alleged_s1 == women_alleged_s2:
   print('Entailment')

elif women_alleged_s1 != women_alleged_s2:
  print('contradiction')"
"five people , including two flight attendants , were taken to hospitals for treatment after the plane returned to philadelphia , said spokesman bill mcglashen .",three people were taken to hospitals,entailment,505,Entailment,"people_injured_s1 = 5 - 2
people_injured_s2 = 3
 
if people_injured_s1 is None or people_injured_s2 is None:
 print('neutral')

elif people_injured_s1 == people_injured_s2:
 print('Entailment')

elif people_injured_s1 != people_injured_s2:
 print('contradiction')"
officers are investigating 12 potentially linked crimes at resorts near where the toddler vanished .,officers probing 12 potentially linked crimes at resorts near where madeleine vanished,neutral,510,neutral,"Officers_investing_s1=12
Officers_probing_s2=12
Officers_probing_s2=None
if Officers_investing_s1 is None or Officers_probing_s2 is None:
   print('neutral')
elif Officers_investing_s1 == Officers_probing_s2:
   print('Entailment')
elif Officers_investing_s1 != Officers_probing_s2:
   print('contradiction')
"
"cristiano ronaldo for real madrid and paris saint germain 's zlatan ibrahimovic topped the bill for a prestige friendly , which real won 1-0 .",real madrid beat paris saint germain 1-0 in friendly in qatar,neutral,514,neutral,"real_won_s1 = None
real_won_s2 = 1-0

if real_won_s1 is None or real_won_s2 is None:
   print('neutral')

elif real_won_s1 == real_won_s2:
   print('Entailment')

elif real_won_s1 != real_won_s2:
  print('contradiction')"
"director alfonso cuaron 's '' gravity '' -- starring sandra bullock and george clooney as astronauts adrift in space -- has 11 nominations , including those for best actress for bullock , cinematography , original screenplay and outstanding british film .",director alfonso cuaron 's '' gravity '' nominated for 11 baftas,neutral,515,neutral,"nominations_s1 = None
nominations_s2 = 11

if nominations_s1 is None or nominations_s2 is None:
   print('neutral')

elif nominations_s1 == nominations_s2:
   print('Entailment')

elif nominations_s1 != nominations_s2:
  print('contradiction')"
bayern munich kept up the pressure on dortmund with a 2-0 win over hannover at the allianz arena .,bayern munich stay second win a 2-0 win over hannover,neutral,518,neutral,"Bayern_munich_s1=2,0
Bayern_munich_s2=2,0
Bayern_munich_s2=None
if Bayern_munich_s1 is None or Bayern_munich_s2 is None:
   print('neutral')
elif Bayern_munich_s1 == Bayern_munich_s2:
   print('Entailment')
elif Bayern_munich_s1 != Bayern_munich_s2:
   print('contradiction')








"
"they also killed at least seven people , including an argentine tourist , according to news reports .","at least seven people killed in flooding , reports say",neutral,520,neutral,"people_killed_in_flooding_s1 = None
people_killed_in_flooding_s2 = 7

if people_killed_in_flooding_s1 is None or people_killed_in_flooding_s2 is None:
   print('neutral')

elif people_killed_in_flooding_s1 == people_killed_in_flooding_s2:
   print('Entailment')

elif people_killed_in_flooding_s1 != people_killed_in_flooding_s2:
  print('contradiction')"
"in alagoas , more than 11,000 homes have been destroyed and another 7,000 damaged , agencia brasil said .","more than 18,000 homes damaged or destroyed in alagoas state",entailment,522,Entailment,"
Alagoas_s1 = 7000
Alagoas_s2 = 18000

if Alagoas_s1 is None or Alagoas_s2 is None:
   print('neutral')

elif Alagoas_s1 <= Alagoas_s2:
   print('Entailment')

elif Alagoas_s1 != Alagoas_s2:
  print('contradiction')
"
"according to the organization for economic cooperation and development , 69.5 % of the mexican population aged 15 and older is overweight or obese .",nearly 70 % of the population is overweight or obese,neutral,523,neutral,"population_obese_s1 = None
population_obese_s2 = 70

if population_obese_s1 is None or population_obese_s2 is None:
   print('neutral')

elif population_obese_s1 == population_obese_s2:
   print('Entailment')

elif population_obese_s1 != population_obese_s2:
  print('contradiction')"
jefferson county deputy sheriff rod carroll said that at least 80 and as many as 120 injured people were taken from the scene .,as many as 120 injured were taken to hospitals,entailment,528,Entailment,"people_injured_s1 = 120
people_injured_s2 = 120
 
if people_injured_s1 is None or people_injured_s2 is None:
 print('neutral')

elif people_injured_s1 == people_injured_s2:
 print('Entailment')

elif people_injured_s1 != people_injured_s2:
 print('contradiction')"
but it only thanked him for calling to attention the misprint and offered him $ 100 in lottery bucks .,lottery commission offers him $ 100 in lottery bucks,neutral,529,neutral,"lottery_bucks_s1 = None
lottery_bucks_s2 = 100

if lottery_bucks_s1 is None or lottery_bucks_s2 is None:
   print('neutral')

elif lottery_bucks_s1 == lottery_bucks_s2:
   print('Entailment')

elif lottery_bucks_s1 != lottery_bucks_s2:
  print('contradiction')
"
"in the latest attack , a parked motorcycle bomb exploded in the marketplace of al-khadra in a predominantly sunni neighborhood of eastern baghdad .",motorcycle bomb kills six in sunni neighborhood of baghdad,neutral,530,neutral,"bomb_killed_s1 = None
bomb_killed_s2 = 6
 
if bomb_killed_s1 is None or bomb_killed_s2 is None:
 print('neutral')

elif bomb_killed_s1 == bomb_killed_s2:
 print('Entailment')

elif bomb_killed_s1 != bomb_killed_s2:
 print('contradiction')"
"since mid-august , the centers for disease control and prevention has confirmed more than 100 cases of enterovirus d68 in 12 states : alabama , colorado , illinois , indiana , iowa , kansas , kentucky , louisiana , missouri , montana , new york and oklahoma .",alabama has also confirmed four cases of enterovirus d68,neutral,531,neutral,"Cases_of_Enterovirus_s1=100
Alabama_confirmed_four_cases=None
if Cases_of_Enterovirus_s1 is None or Alabama_confirmed_four_cases is None:
   print('neutral')
elif Cases_of_Enterovirus_s1 == Alabama_confirmed_four_cases:
   print('Entailment')
elif Cases_of_Enterovirus_s1 != Alabama_confirmed_four_cases:
   print('contradiction')

"
"torrealba has eluded capture at least three times before , and was wanted for questioning in a homicide investigation .",he had eluded capture at least three times before,neutral,533,neutral,"torrealba_capture_s1=3
torrealba_capture_s1=None
torrealba_capture_s2=3

if torrealba_capture_s1 is None or torrealba_capture_s2 is None:
   print('neutral')
elif torrealba_capture_s1 == torrealba_capture_s2:
   print('Entailment')
elif torrealba_capture_s1 != torrealba_capture_s2:

  print('contradiction')



"
two of samso 's turbines are owned by a co-operative of around 450 of the island 's residents . '',samso 's residents can buy shares in two of the island 's turbines,neutral,535,neutral,"Island_residents_s1=450
Samso_Resident_buy_shares_=None
if Island_residents_s1 is None or Samso_Resident_buy_shares_ is None:
   print('neutral')
elif Island_residents_s1 == Samso_Resident_buy_shares_:
   print('Entailment')
elif Island_residents_s1 != Samso_Resident_buy_shares_:
   print('contradiction')
"
the stolen vehicles were worth more than $ 1 million .,"the stolen vehicles were worth more than $ 1 million , officials said",neutral,537,neutral,"stolen_vehicle_worth_s1 = None
stolen_vehicle_worth_s2 = 1+0.1

if stolen_vehicle_worth_s1 is None or stolen_vehicle_worth_s2 is None:
   print('neutral')

elif stolen_vehicle_worth_s1 == stolen_vehicle_worth_s2:
   print('Entailment')

elif stolen_vehicle_worth_s1 != stolen_vehicle_worth_s2:
  print('contradiction')"
"washington ( cnn ) -- a narrowly passed committee measure that recommends the united states recognize the 1915 killings of ethnic armenians in ottoman turkey as genocide will likely not get a full vote in the house of representatives , according to a senior state department official .",measure : u.s. should recognize 1915 killings of armenians in turkey as genocide,entailment,538,Entailment,"armenians_killed_s1 = 1915
armenians_killed_s2 = 1915
    
if armenians_killed_s1 is None or armenians_killed_s2 is None:
   print('neutral')

elif armenians_killed_s1 == armenians_killed_s2:
   print('Entailment')

elif armenians_killed_s1 != armenians_killed_s2:
  print('contradiction')"
8 defeated caroline wozniacki 6-3 6-4 to set up a clash for the title against italy 's sara errani .,world no. 8 defeated caroline wozniacki 6-3 6-4,entailment,543,Entailment,"defeated_caroline_s1 = 8
defeated_caroline_s2 = 8

if defeated_caroline_s1 is None or defeated_caroline_s2 is None:
    print(""Neutral"")
elif defeated_caroline_s1 == defeated_caroline_s2:
    print(""Entailment"")
elif defeated_caroline_s1 != defeated_caroline_s2:
    print(""Contradiction"")"
"pastor maldonado , who won the spanish gp for williams to become the fifth different winner this season in five races , qualified ninth fastest but was relegated 10 places .",pastor maldonado relegated 10 places for practice misdemeanor,neutral,546,neutral,"places_relegated_s1 = 10
places_relegated_s2 = 10

if places_relegated_s1 is None or places_relegated_s2 is None:
   print('neutral')

elif places_relegated_s1 == places_relegated_s2:
   print('Entailment')

elif places_relegated_s1 != places_relegated_s2:
  print('contradiction')"
( cnn ) -- manchester united have accepted a world-record $ 130 million offer for cristiano ronaldo from real madrid .,spanish club offer a world-record $ 130 million for manchester united winger,neutral,548,neutral,"Offer_s1=130
spanish_club_offer_s2=None
if Offer_s1 is None or spanish_club_offer_s2 is None:
   print('neutral')
elif Offer_s1 == spanish_club_offer_s2:
   print('Entailment')
elif Offer_s1 != spanish_club_offer_s2:
   print('contradiction')
"
"based on data from nasa 's camera , cooke estimated that the meteor was at least four feet wide , weighed about 4,000 pounds and burned five times brighter than a full moon .",nasa scientist : fireball burned five times brighter than a full moon,neutral,550,neutral,"mereor_weighed_s1=4000
Fireball_burned_five_times=None
if mereor_weighed_s1 is None or Fireball_burned_five_times is None:
   print('neutral')
elif mereor_weighed_s1 == Fireball_burned_five_times:
   print('Entailment')
elif mereor_weighed_s1 != Fireball_burned_five_times:
   print('contradiction')








"
"earlier , the united states came back from two goals behind to draw 2-2 with slovenia in a pulsating encounter in johannesburg .",slovenia top the group after earlier 2-2 draw with the united states,neutral,551,neutral,"draw_with_US_s1 = 2-2
draw_with_US_s2 = 2-2

draw_with_US_s1 = None
draw_with_US_s2 = None

if draw_with_US_s1 is None or draw_with_US_s2 is None:
   print(""Neutral"")
elif draw_with_US_s1 < draw_with_US_s2:
  print(""Entailment"")
elif draw_with_US_s1 != draw_with_US_s2:
  print(""Contradiction"")"
"sodano said the pope has the support of those who work in schools , hospitals and care centers , including 400,000 priests .","cardinal says pope has support of the faithful , including 400,000 priests",neutral,556,neutral,"Sodano_said_s1=400000
Sodano_said_s2=None
if Sodano_said_s1 is None or Sodano_said_s2 is None:
   print('neutral')
elif Sodano_said_s1 == Sodano_said_s2:
   print('Entailment')
elif Sodano_said_s1 != Sodano_said_s2:
   print('contradiction')
"
"others put the toll much higher : the international committee of the red cross said it 's realistic to estimate that 10,000 people may have died nationally .","international red cross : realistic to estimate 10,000 people dead across philippines",neutral,558,neutral,"people_died_s1 = 10000
people_died_s2 = 10000

people_died_s1 = None
people_died_s2 = None

if people_died_s1 is None or people_died_s2 is None:
   print(""Neutral"")
elif people_died_s1 < people_died_s2:
  print(""Entailment"")
elif people_died_s1 != people_died_s2:
  print(""Contradiction"")"
"'' one of those men was the intended target , '' jachles told cnn .","one of the other men was the target , police say",neutral,562,neutral,"Intended_target_s1=1
Other_man_was_targeted_s2=None
if Intended_target_s1 is None or Other_man_was_targeted_s2 is None:
   print('neutral')
elif Intended_target_s1 == Other_man_was_targeted_s2:
   print('Entailment')
elif Intended_target_s1 != Other_man_was_targeted_s2:
   print('contradiction')
"
"four of the dead were not from india , he told cnn .","four of the dead not from india , security official says",neutral,563,neutral,"Four_of_the_dead_from_india_s1=None
Four_of_the_dead__Not_from_india_s2=None
if Four_of_the_dead_from_india_s1 is None or Four_of_the_dead__Not_from_india_s2 is None:
   print('neutral')
elif Four_of_the_dead_from_india_s1 == Four_of_the_dead__Not_from_india_s2:
   print('Entailment')
elif Four_of_the_dead_from_india_s1 != Four_of_the_dead__Not_from_india_s2:
   print('contradiction')"
"a poll of 1,005 british citizens conducted by collinson latitude found that 40 % of those signed up to airline loyalty schemes never redeem miles , which , one would imagine , slightly defeats the purpose .",recent survey found 40 % of passengers never redeem loyalty miles,neutral,564,neutral,"airline_loyalty_schemes_s1 = 40
airline_loyalty_schemes_s2 = 40

airline_loyalty_schemes_s1 = None
airline_loyalty_schemes_s2 = None

if airline_loyalty_schemes_s1 is None or airline_loyalty_schemes_s2 is None:
   print(""Neutral"")
elif airline_loyalty_schemes_s1 < airline_loyalty_schemes_s2:
  print(""Entailment"")
elif airline_loyalty_schemes_s1 != airline_loyalty_schemes_s2:
  print(""Contradiction"")"
"only seven men in history have achieved the feat of winning all four of the grand slams : wimbledon , and the united states , australian and french opens .",only seven men have completed a career grand slam in singles,neutral,565,neutral,"Only_seven_men_in_history_achieved_the_feat_s1=None
Only_Seven_men_have_complate_a_career_grand_slam_s2=None
if Only_seven_men_in_history_achieved_the_feat_s1 is None or Only_Seven_men_have_complate_a_career_grand_slam_s2 is None:
   print('neutral')
elif Only_seven_men_in_history_achieved_the_feat_s1 == Only_Seven_men_have_complate_a_career_grand_slam_s2:
   print('Entailment')
elif Only_seven_men_in_history_achieved_the_feat_s1 != Only_Seven_men_have_complate_a_career_grand_slam_s2:
   print('contradiction')

"
roger federer is also safely through to the last eight after dispatching richard gasquet in straight sets 6-1 6-2 .,roger federer and rafael nadal also through to the last eight,neutral,567,neutral,"score_set_in_s1 = [6,1,6,2]
score_set_in_s2 = None


if score_set_in_s1 is None or score_set_in_s2 is None:
    print(""neutral"")
elif score_set_in_s1 == score_set_in_s2:
    print(""Entailment"")
elif score_set_in_s1 != score_set_in_s2:
    print(""contradiction"")"
city thrashed west bromwich albion 4-0 at the etihad stadium to cut united 's lead to five points with five games to go .,manchester city cut the gap to five points at the top,neutral,568,neutral,"city_thrased_lead_s1 = 4
city_thrased_lead_s2 = None

if city_thrased_lead_s1 is None or city_thrased_lead_s2 is None:
   print('neutral')

elif city_thrased_lead_s1 == city_thrased_lead_s2:
   print('Entailment')

elif city_thrased_lead_s1 != city_thrased_lead_s2:
  print('contradiction')"
( cnet.com ) -- the hp pavilion media center tv m8120n is proof positive that quad-core processing is ready for mass consumption .,"the hp pavilion media center tv m8120n retails for $ 1,150",neutral,569,neutral,"Hp_tvredy_for_cosumpation_s1=None
Hp_tv_retails_for_s2=1150
if Hp_tvredy_for_cosumpation_s1 is None or Hp_tv_retails_for_s2 is None:
   print('neutral')
elif Hp_tvredy_for_cosumpation_s1 == Hp_tv_retails_for_s2:
   print('Entailment')
elif Hp_tvredy_for_cosumpation_s1 != Hp_tv_retails_for_s2:
   print('contradiction')








"
"couples feel more pressure to have second child than first , says one expert .",some couples decide to have one child,neutral,571,neutral,"Couples_s1 = 1
Couples_s2 = 1

if Couples_s1 is None or Couples_s2 is None:
   print('neutral')

elif Couples_s1 == Couples_s2:
   print('Entailment')

elif Couples_s1 != Couples_s2:
  print('contradiction')"
"the two marines on the marine corps base camp pendleton chopper were one of four helicopter crews involved in the training exercise , stevens said .",the marine helicopter contained two crew members,neutral,572,neutral,"helicopter_crew_in_training_in_s1 = 1
helicopter_crew_in_training_in_s2 = None


if helicopter_crew_in_training_in_s1 is None or helicopter_crew_in_training_in_s2 is None:
    print(""neutral"")
elif helicopter_crew_in_training_in_s1 == helicopter_crew_in_training_in_s2:
    print(""Entailment"")
elif helicopter_crew_in_training_in_s1 != helicopter_crew_in_training_in_s2:
    print(""contradiction"")"
"peter siebold , 43 , was identified as the pilot who survived the crash .","pilot who survived identified as peter siebold , 43 , sheriff 's office says",neutral,575,neutral,"Peter_siebold_s1=None
Peter_seibold_s2=None
if Peter_siebold_s1 is None or Peter_seibold_s2 is None:
   print('neutral')
elif Peter_siebold_s1 == Peter_seibold_s2:
   print('Entailment')
elif Peter_siebold_s1 != Peter_seibold_s2:
   print('contradiction')"
"-- at least seven civilians died in a u.s. airstrike on an isis-controlled oilfield near the city of khusham , the london-based syrian observatory for human rights said .","u.s. airstrikes kill at least 10 civilians , syrian observatory for human rights says",neutral,576,neutral,"civilians_killed_s1 = None
civilians_killed_s2 = 10
 
if civilians_killed_s1 is None or civilians_killed_s2 is None:
 print('neutral')

elif civilians_killed_s1 == civilians_killed_s2:
 print('Entailment')

elif civilians_killed_s1 != civilians_killed_s2:
 print('contradiction')"
