premise,hypothesis,label,sample_index,lila_label,lila_script
paco had 93.0 cookies and paco ate 15.0 of them,paco has 77.0 cookies left,contradiction,347,contradiction,"paco_cookies_s1 = 93-15
paco_cookies_s2 = 77
 
if paco_cookies_s1 is None or paco_cookies_s2 is None:
 print('neutral')

elif paco_cookies_s1 == paco_cookies_s2:
 print('Entailment')

elif paco_cookies_s1 != paco_cookies_s2:
 print('contradiction')"
"on friday, 1250.0 people visited the zoo and 3.0 times as many people visited on saturday than on friday",3748.0 people visited the zoo on saturday,contradiction,349,contradiction,"people_visit_in_saturday_in_s1 = 1250*3
people_visit_in_saturday_in_s2 = 3748



if people_visit_in_saturday_in_s1 is None or people_visit_in_saturday_in_s2 is None:
    print(""neutral"")
elif people_visit_in_saturday_in_s1 == people_visit_in_saturday_in_s2:
    print(""Entailment"")
elif people_visit_in_saturday_in_s1 != people_visit_in_saturday_in_s2:
    print(""contradiction"")"
"in 1.0 week, an airplane pilot flew 1134.0 miles on tuesday and 1475.0 miles on thursday, and the pilot flies the same number of miles 3.0 weeks in a row",the pilot flew 7827.0 miles,entailment,350,Entailment,"total_miles_in_s1 = 3*(1134+1475)
total_miles_in_s2 = 7827




if total_miles_in_s1 is None or total_miles_in_s2 is None:
    print(""neutral"")
elif total_miles_in_s1 == total_miles_in_s2:
    print(""Entailment"")
elif total_miles_in_s1 != total_miles_in_s2:
    print(""contradiction"")"
"in 1.0 week, an airplane pilot flew 1134.0 miles on tuesday and 1475.0 miles on thursday, and the pilot flies the same number of miles 3.0 weeks in a row",the pilot flew 7823.0 miles,contradiction,351,contradiction,"plane_flew_s1 = (1134 + 1475) * 3
plane_flew_s2 = 7823
 
if plane_flew_s1 is None or plane_flew_s2 is None:
 print('neutral')

elif plane_flew_s1 == plane_flew_s2:
 print('Entailment')

elif plane_flew_s1 != plane_flew_s2:
 print('contradiction')"
the farmer had 127.0 apples and the farmer gave 88.0 apples to his neighbor,farmer has 37.0 apples now,contradiction,353,contradiction,"total_apples_s1 =  127/88
total_apples_s2 = 37

if total_apples_s1 is None or total_apples_s2 is None:
   print(""Neutral"")
elif total_apples_s1 == total_apples_s2 :
  print(""Entailment"")
elif total_apples_s1 != total_apples_s2 :
  print(""Contradiction"")"
mrs. hilt saw a rollercoaster and 7.0 students rode the rollercoaster every 5.0 minutes,21.0 students rode the rollercoaster in 15.0 minutes,entailment,354,Entailment,"students_s1 = 7
students_s2 = 21

if students_s1 is None or students_s2 is None:
   print('neutral')

elif students_s1 <= students_s2:
   print('Entailment')

elif students_s1 != students_s2:
  print('contradiction')"
mrs. hilt saw a rollercoaster and 7.0 students rode the rollercoaster every 5.0 minutes,22.0 students rode the rollercoaster in 15.0 minutes,contradiction,355,contradiction,"total_students_s1 = 7/5
total_students_s2 = 22/15
 
if total_students_s1 is None or total_students_s2 is None:
 print('neutral')

elif total_students_s1 == total_students_s2:
 print('Entailment')

elif total_students_s1 != total_students_s2:
 print('contradiction')"
there were 6.0 roses in the vase and mary cut some roses from her flower garden and put 16.0 more roses in the vase,22.0 roses are now in the vase,entailment,358,Entailment,"total_roses_s1 = 6+16
total_roses_s2 = 22

if total_roses_s1 is None or total_roses_s2 is None:
    print(""Neutral"")
elif total_roses_s1 == total_roses_s2 :
    print(""Entailment"")
elif total_roses_s1 != total_roses_s2 :
    print(""Contradiction"")"
there were 6.0 roses in the vase and mary cut some roses from her flower garden and put 16.0 more roses in the vase,18.0 roses are now in the vase,contradiction,359,contradiction,"total_roses_s1 = 6 + 16
total_roses_s2 = 18
 
if total_roses_s1 is None or total_roses_s2 is None:
 print('neutral')

elif total_roses_s1 == total_roses_s2:
 print('Entailment')

elif total_roses_s1 != total_roses_s2:
 print('contradiction')"
sam had 9.0 dimes in his bank and he gave 7.0 dimes to his dad,sam has 2.0 dimes now,entailment,360,Entailment,"same_dimes_s1 = 9 - 7
same_dimes_s2 = 2
 
if same_dimes_s1 is None or same_dimes_s2 is None:
 print('neutral')

elif same_dimes_s1 == same_dimes_s2:
 print('Entailment')

elif same_dimes_s1 != same_dimes_s2:
 print('contradiction')"
sam had 9.0 dimes in his bank and he gave 7.0 dimes to his dad,sam has 5.0 dimes now,contradiction,361,contradiction,"Sam_dimes_s1=9-7
Sam_dimes_now_s2=5
if Sam_dimes_s1 is None or Sam_dimes_now_s2 is None:
   print('neutral')
elif Sam_dimes_s1 == Sam_dimes_now_s2:
   print('Entailment')
elif Sam_dimes_s1 != Sam_dimes_now_s2:
   print('contradiction')

"
a restaurant served 9 pizzas but 6 were returned.,3.0 pizzas were successfully served,entailment,362,Entailment,"children_on_playground_s1 = 28+35
children_on_playground_s2 = 61

if children_on_playground_s1 is None or children_on_playground_s2 is None:
   print('neutral')

elif children_on_playground_s1 == children_on_playground_s2:
   print('Entailment')

elif children_on_playground_s1 != children_on_playground_s2:
  print('contradiction')"
a restaurant served 9 pizzas but 6 were returned.,0.0 pizzas were successfully served,contradiction,363,contradiction,"Served_pizzas_s1=9+6
Served_pizzas_s2=0 
if Served_pizzas_s1 is None or Served_pizzas_s2 is None:
   print('neutral')
elif Served_pizzas_s1 == Served_pizzas_s2:
   print('Entailment')
elif Served_pizzas_s1 != Served_pizzas_s2:
   print('contradiction')
"
jessica found 8.0 seashells and she gave joan 6.0 seashells,jessica has 2.0 seashells left,entailment,364,Entailment,"jessica_seashells_s1 = 8-6
jessica_seashells_s2 = 2

if jessica_seashells_s1 is None or jessica_seashells_s2 is None:
   print('neutral')

elif jessica_seashells_s1 == jessica_seashells_s2:
   print('Entailment')

elif jessica_seashells_s1 != jessica_seashells_s2:
  print('contradiction')"
jessica found 8.0 seashells and she gave joan 6.0 seashells,jessica has 1.0 seashells left,contradiction,365,contradiction,"jessica_seashells_s1=8-6
jessica_seashells_s2=1
if jessica_seashells_s1 is None or jessica_seashells_s2 is None:
   print('neutral')
elif jessica_seashells_s1 == jessica_seashells_s2:
   print('Entailment')
elif jessica_seashells_s1 != jessica_seashells_s2:
   print('contradiction')
"
sandy grew 6.0 carrots and sam took 3.0 carrots,sandy has 3.0 carrots left,entailment,366,Entailment,"sandy_carrot_s1 = 6-3
sandy_carrot_s2 = 3

if sandy_carrot_s1 is None or sandy_carrot_s2 is None:
   print('neutral')

elif sandy_carrot_s1 == sandy_carrot_s2:
   print('Entailment')

elif sandy_carrot_s1 != sandy_carrot_s2:
  print('contradiction')"
sandy grew 6.0 carrots and sam took 3.0 carrots,sandy has 5.0 carrots left,contradiction,367,contradiction,"carrots_s1 = 3
carrots_s2 = 5

if carrots_s1 is None or carrots_s2 is None:
    print(""Neutral"")
elif carrots_s1 == carrots_s2:
    print(""Entailment"")
elif carrots_s1 != carrots_s2:
    print(""Contradiction"")"
"joan had 9.0 blue balloons , but sally popped 5.0 of them and jessica has 2.0 blue balloons",they have 6.0 blue balloons now,entailment,368,Entailment,"Blue_ballon_s1 = 9-5+2
Blue_ballon_s2 = 6

if Blue_ballon_s1 is None or Blue_ballon_s2 is None:
   print('neutral')

elif Blue_ballon_s1 == Blue_ballon_s2:
   print('Entailment')

elif Blue_ballon_s1 != Blue_ballon_s2:
  print('contradiction')"
"melanie had 7.0 dimes in her bank and her dad gave her 8.0 dimes, and she gave her mother 4.0 dimes",melanie has 11.0 dimes now,entailment,370,Entailment,"dimes_in_bank_s1 = 7+8
dimes_in_bank_s2 = 11

if dimes_in_bank_s1 is None or dimes_in_bank_s2 is None:
   print('neutral')

elif dimes_in_bank_s1 == dimes_in_bank_s2:
   print('Entailment')

elif dimes_in_bank_s1 != dimes_in_bank_s2:
  print('contradiction')"
"melanie had 7.0 dimes in her bank and her dad gave her 8.0 dimes, and she gave her mother 4.0 dimes",melanie has 6.0 dimes now,contradiction,371,contradiction,"Melanie_dimes_s1=7+8-4
Melanie_dimes_s2=6
if Melanie_dimes_s1 is None or Melanie_dimes_s2 is None:
   print('neutral')
elif Melanie_dimes_s1 == Melanie_dimes_s2:
   print('Entailment')
elif Melanie_dimes_s1 != Melanie_dimes_s2:
   print('contradiction')
"
"melanie had 7.0 dimes in her bank and she gave her dad 8.0 dimes, and her mother gave her 4.0 dimes",melanie has 3.0 dimes now,entailment,372,Entailment,"melanie_dime_in_s1 = 7-8+4
melanie_dime_in_s2 = 3

if melanie_dime_in_s1 is None or melanie_dime_in_s2 is None:
    print(""neutral"")
elif (melanie_dime_in_s1 == melanie_dime_in_s2):
    print(""Entailment"")
elif melanie_dime_in_s1 != melanie_dime_in_s2:
    print(""contradiction"")"
"melanie had 7.0 dimes in her bank and she gave her dad 8.0 dimes, and her mother gave her 4.0 dimes",melanie has 5.0 dimes now,contradiction,373,contradiction,"melaine_dimes_s1 = 7+4-8
melaine_dimes_s2 = 5
 
if melaine_dimes_s1 is None or melaine_dimes_s2 is None:
 print('neutral')

elif melaine_dimes_s1 == melaine_dimes_s2:
 print('Entailment')

elif melaine_dimes_s1 != melaine_dimes_s2:
 print('contradiction')"
a restaurant baked 5.0 cakes during lunch and sold 6.0 during dinner today and the restaurant baked 3.0 cakes yesterday,2.0 cakes are left,entailment,374,Entailment,"cakes_left_s1 = 5+3-6
cakes_left_s2 = 2

if cakes_left_s1 is None or cakes_left_s2 is None:
   print('neutral')

elif cakes_left_s1 == cakes_left_s2:
   print('Entailment')

elif cakes_left_s1 != cakes_left_s2:
  print('contradiction')
"
a restaurant baked 5.0 cakes during lunch and sold 6.0 during dinner today and the restaurant baked 3.0 cakes yesterday,3.0 cakes are left,contradiction,375,contradiction,"cakes_baked_s1 = 5-6+3
cakes_baked_s2 = 3

if cakes_baked_s1 is None or cakes_baked_s2 is None:
   print('neutral')

elif cakes_baked_s1 == cakes_baked_s2:
   print('Entailment')

elif cakes_baked_s1 != cakes_baked_s2:
  print('contradiction')"
a restaurant served 6.0 cakes at dinner today but 5.0 were returned and the restaurant served 3.0 cakes successfully yesterday,4.0 cakes were sold successfully total,entailment,376,Entailment,"cakes_served_s1 = 6-5+3
cakes_served_s2 = 4

if cakes_served_s1 is None or cakes_served_s2 is None:
   print('neutral')

elif cakes_served_s1 == cakes_served_s2:
   print('Entailment')

elif cakes_served_s1 != cakes_served_s2:
  print('contradiction')
"
there are 14.0 rulers and 34.0 crayons in a drawer and tim takes out 11.0 rulers from the drawer,3.0 rulers are now in the drawer,entailment,378,Entailment,"rulers_in_drawer_s1=14-11
rulers_in_drawer_s2=3
if rulers_in_drawer_s1 is None or rulers_in_drawer_s2 is None:
   print('neutral')
elif rulers_in_drawer_s1 == rulers_in_drawer_s2:
   print('Entailment')
elif rulers_in_drawer_s1 != rulers_in_drawer_s2:
   print('contradiction')




"
there are 14.0 rulers and 34.0 crayons in a drawer and tim takes out 11.0 rulers from the drawer,2.0 rulers are now in the drawer,contradiction,379,contradiction,"total_rlers_s1 = 14-1
total_rlers_s2 = 2

if total_rlers_s1 is None or total_rlers_s2 is None:
   print('neutral')

elif total_rlers_s1 == total_rlers_s2:
   print('Entailment')

elif total_rlers_s1 != total_rlers_s2:
  print('contradiction')"
sara has 31.0 red and 15.0 green balloons and she gave sandy 24.0 red balloons,she has 7.0 red balloons left,entailment,380,Entailment,"sara_has_ballon_s1 = 31 - 24
sara_has_ballon_s2 = 7

if sara_has_ballon_s1 is None or sara_has_ballon_s2 is None:
    print(""Neutral"")
elif sara_has_ballon_s1 > sara_has_ballon_s2 :
    print(""Entailment"")
elif sara_has_ballon_s1 != sara_has_ballon_s2 :
    print(""Contradiction"")"
sara has 31.0 red and 15.0 green balloons and she gave sandy 24.0 red balloons,she has 3.0 red balloons left,contradiction,381,contradiction,"Sara_balloons_s1=31+24
Sara_balloons_s2=3
if Sara_balloons_s1 is None or Sara_balloons_s2 is None:
   print('neutral')
elif Sara_balloons_s1 == Sara_balloons_s2:
   print('Entailment')
elif Sara_balloons_s1 != Sara_balloons_s2:
   print('contradiction')
"
"joan picked 37.0 oranges, and sara sold 10.0 of them and alyssa picked 30.0 pears",joan has 27.0 oranges left,entailment,382,Entailment,"joan_orange_in_s1 = 37-10
joan_orange_in_s2 = 27

if joan_orange_in_s1 is None or joan_orange_in_s2 is None:
    print(""neutral"")
elif (joan_orange_in_s1 == joan_orange_in_s2):
    print(""Entailment"")
elif joan_orange_in_s1 != joan_orange_in_s2:
    print(""contradiction"")"
jason picked 46.0 pears and keith picked 47.0 pears from the pear tree and mike ate 12.0 of those pears,they have 81.0 pears left,entailment,384,Entailment,"pears_left_s1 = 46 + 47 - 12
pears_left_s2 = 81
 
if pears_left_s1 is None or pears_left_s2 is None:
 print('neutral')

elif pears_left_s1 == pears_left_s2:
 print('Entailment')

elif pears_left_s1 != pears_left_s2:
 print('contradiction')"
jason picked 46.0 pears and keith picked 47.0 pears from the pear tree and mike ate 12.0 of those pears,they have 84.0 pears left,contradiction,385,contradiction,"pears_left_s1 = 46+47-12
pears_left_s2 = 84

if pears_left_s1 is None or pears_left_s2 is None:
    print(""Neutral"")
elif pears_left_s1 == pears_left_s2:
    print(""Entailment"")
elif pears_left_s1 != pears_left_s2:
    print(""Contradiction"")"
"keith picked 47.0 pears, and mike picked 12.0 pears from the pear tree and keith gave away 46.0 pears",mike has 13.0 pears left,entailment,386,Entailment,"total_piers_keith_has_s1 = 47+12-46
total_piers_keith_has_s2 = 13

if total_piers_keith_has_s1 is None or total_piers_keith_has_s2 is None:
    print(""Neutral"")
elif total_piers_keith_has_s1 == total_piers_keith_has_s2 :
    print(""Entailment"")
elif total_piers_keith_has_s1 != total_piers_keith_has_s2 :
    print(""Contradiction"")"
"keith picked 47.0 pears, and mike picked 12.0 pears from the pear tree and keith gave away 46.0 pears",mike has 10.0 pears left,contradiction,387,contradiction,"Mike_picked_pears_s1=12
Mike_Left_pears_s2=10
if Mike_picked_pears_s1 is None or Mike_Left_pears_s2 is None:
    print(""neutral"")
elif Mike_picked_pears_s1 == Mike_Left_pears_s2:
    print(""Entailment"")
elif Mike_picked_pears_s1 != Mike_Left_pears_s2:
    print(""contradiction"")

"
mike has 35.0 books in his library and he bought 56.0 more books at a yard sale over the weekend,mike has 91.0 books now,entailment,388,Entailment,"total_number_of_books_mike_has_s1 = 35+56
total_number_of_books_mike_has_s2 = 91

if total_number_of_books_mike_has_s1 is None or total_number_of_books_mike_has_s2 is None:
    print(""Neutral"")
elif total_number_of_books_mike_has_s1 == total_number_of_books_mike_has_s2 :
    print(""Entailment"")
elif total_number_of_books_mike_has_s1 != total_number_of_books_mike_has_s2 :
    print(""Contradiction"")"
mike has 35.0 books in his library and he bought 56.0 more books at a yard sale over the weekend,mike has 92.0 books now,contradiction,389,contradiction,"Mike_books_s1=35+56
Mike_books_s2=92
if Mike_books_s1 is None or Mike_books_s2 is None:
    print(""neutral"")
elif Mike_books_s1 == Mike_books_s2:
    print(""Entailment"")
elif Mike_books_s1 != Mike_books_s2:
    print(""contradiction"")

"
"dan found 56.0 seashells on the beach, jessica gave him some of her seashells and she gave him 22.0 seashells",dan has 78.0 seashells now,entailment,390,Entailment,"total_shells_den_has_s1 = 56+22
total_shells_den_has_s2 = 78


if total_shells_den_has_s1 is None or total_shells_den_has_s2 is None:
    print(""Neutral"")
elif total_shells_den_has_s1 == total_shells_den_has_s2 :
    print(""Entailment"")
elif total_shells_den_has_s1 != total_shells_den_has_s2 :
    print(""Contradiction"")"
a restaurant serves 6.0 cakes during lunch and 9.0 during dinner today.,3.0 more cakes are served during dinner than lunch,entailment,392,Entailment,"flavours_of_ice_cream_s1 = 56+22
flavours_of_ice_cream_s2 = 0
flavours_of_ice_cream_s2 > 2

if flavours_of_ice_cream_s1 is None or flavours_of_ice_cream_s2 is None:
    print(""Neutral"")
elif flavours_of_ice_cream_s1 > flavours_of_ice_cream_s2 :
    print(""Entailment"")
elif flavours_of_ice_cream_s1 != flavours_of_ice_cream_s2 :
    print(""Contradiction"")"
joan has 8.0 orange balloons and her friend gives her 2.0 more,joan has 10.0 orange balloons now,entailment,394,Entailment,"orange_ballons_joans_has_s1 = 8+2
orange_ballons_joans_has_s2 = 10

if orange_ballons_joans_has_s1 is None or orange_ballons_joans_has_s2 is None:
   print('neutral')

elif orange_ballons_joans_has_s1 == orange_ballons_joans_has_s2:
   print('Entailment')

elif orange_ballons_joans_has_s1 != orange_ballons_joans_has_s2:
  print('contradiction')"
fred had 7.0 dimes in his bank and his sister loaned fred 3.0 more dimes,fred has 10.0 dimes now,entailment,396,Entailment,"fred_dimes_s1 = 7+3
fred_dimes_s2 = 10
    
if fred_dimes_s1 is None or fred_dimes_s2 is None:
   print('neutral')

elif fred_dimes_s1 == fred_dimes_s2:
   print('Entailment')

elif fred_dimes_s1 != fred_dimes_s2:
  print('contradiction')"
fred had 7.0 dimes in his bank and his sister loaned fred 3.0 more dimes,fred has 13.0 dimes now,contradiction,397,contradiction,"dims_in_fred_bank_s1 = 7+3
dims_in_fred_bank_s2 = 13

if dims_in_fred_bank_s1 is None or dims_in_fred_bank_s2 is None:
   print('neutral')

elif dims_in_fred_bank_s1 == dims_in_fred_bank_s2:
   print('Entailment')

elif dims_in_fred_bank_s1 != dims_in_fred_bank_s2:
  print('contradiction')
"
joan 's cat had 8.0 kittens and she got 2.0 more from her friends,she has 10.0 kittens now,entailment,398,Entailment,"Jhon_cat_s1 = 8+2
Jhon_cat_s2 = 10

if Jhon_cat_s1 is None or Jhon_cat_s2 is None:
   print('neutral')

elif Jhon_cat_s1 == Jhon_cat_s2:
   print('Entailment')

elif Jhon_cat_s1 != Jhon_cat_s2:
  print('contradiction')"
joan 's cat had 8.0 kittens and she got 2.0 more from her friends,she has 6.0 kittens now,contradiction,399,contradiction,"joan_kittens_s1 = 8+2
joan_kittens_s2 = 6

if joan_kittens_s1 is None or joan_kittens_s2 is None:
   print('neutral')

elif joan_kittens_s1 == joan_kittens_s2:
   print('Entailment')

elif joan_kittens_s1 != joan_kittens_s2:
  print('contradiction')"
mike has 87.0 baseball cards and sam gave mike 13.0 more baseball cards,mike has 100.0 baseball cards now,entailment,400,Entailment,"mike_baseball_s1 = 87+13
mike_baseball_s2 = 100
 
if mike_baseball_s1 is None or mike_baseball_s2 is None:
 print('neutral')

elif mike_baseball_s1 == mike_baseball_s2:
 print('Entailment')

elif mike_baseball_s1 != mike_baseball_s2:
 print('contradiction')"
alyssa picked 42.0 pears from the pear tree and nancy sold 17.0 of the pears,25.0 pears were left,entailment,402,Entailment,"alyssa_pears_s1 = 42-17
alyssa_pears_s2 = 25

if alyssa_pears_s1 is None or alyssa_pears_s2 is None:
   print('neutral')

elif alyssa_pears_s1 == alyssa_pears_s2:
   print('Entailment')

elif alyssa_pears_s1 != alyssa_pears_s2:
  print('contradiction')
"
alyssa picked 42.0 pears from the pear tree and nancy sold 17.0 of the pears,21.0 pears were left,contradiction,403,contradiction,"pears_left_s1 = 42-17
pears_left_s2 = 21

if pears_left_s1 is None or pears_left_s2 is None:
   print('neutral')

elif pears_left_s1 == pears_left_s2:
   print('Entailment')

elif pears_left_s1 != pears_left_s2:
  print('contradiction')"
sam had 98.0 pennies in his bank and he found 93.0 more pennies,he has 190.0 pennies now,contradiction,405,contradiction,"pennies_in_bank_s1 = 98+93
pennies_in_bank_s2 = 190

if pennies_in_bank_s1 is None or pennies_in_bank_s2 is None:
   print('neutral')

elif pennies_in_bank_s1 == pennies_in_bank_s2:
   print('Entailment')

elif pennies_in_bank_s1 != pennies_in_bank_s2:
  print('contradiction')"
sally had 760 quarters in her bank and she received 418 more quarters,she has 1178.0 quarters now,entailment,406,Entailment,"quarters_s1 = 760+418
quarters_s2 = 1178

if quarters_s1 is None or quarters_s2 is None:
   print('neutral')

elif quarters_s1 == quarters_s2:
   print('Entailment')

elif quarters_s1 != quarters_s2:
  print('contradiction')
"
sally had 760 quarters in her bank and she received 418 more quarters,she has 1177.0 quarters now,contradiction,407,contradiction,"Sally_has_s1=760+418
Sally_has_s2=1177
if Sally_has_s1 is None or Sally_has_s2 is None:
   print('neutral')
elif Sally_has_s1 == Sally_has_s2:
   print('Entailment')
elif Sally_has_s1 != Sally_has_s2:
   print('contradiction')"
jason has 676.0 pokemon cards and alyssa bought jason 224.0 new pokemon cards,jason has 900.0 pokemon cards now,entailment,408,Entailment,"pokemon_crds_s1 = 676+224
pokemon_crds_s2 = 900
 
if pokemon_crds_s1 is None or pokemon_crds_s2 is None:
 print('neutral')

elif pokemon_crds_s1 == pokemon_crds_s2:
 print('Entailment')

elif pokemon_crds_s1 != pokemon_crds_s2:
 print('contradiction')"
jason has 676.0 pokemon cards and alyssa bought jason 224.0 new pokemon cards,jason has 898.0 pokemon cards now,contradiction,409,contradiction,"jason_pokemon_card_s1 = 676+224
jason_pokemon_card_s2 = 898
 
if jason_pokemon_card_s1 is None or jason_pokemon_card_s2 is None:
 print('neutral')

elif jason_pokemon_card_s1 == jason_pokemon_card_s2:
 print('Entailment')

elif jason_pokemon_card_s1 != jason_pokemon_card_s2:
 print('contradiction')"
jason had 9.0 pokemon cards and he gave 4.0 to his friends,he has 5.0 pokemon cards now,entailment,410,Entailment,"jason_pokemon_card_s1 = 9-4
jason_pokemon_card_s2 = 5
 
if jason_pokemon_card_s1 is None or jason_pokemon_card_s2 is None:
 print('neutral')

elif jason_pokemon_card_s1 == jason_pokemon_card_s2:
 print('Entailment')

elif jason_pokemon_card_s1 != jason_pokemon_card_s2:
 print('contradiction')"
there are 7.0 crayons in the drawer and mary put 3.0 more crayons in the drawer,10.0 crayons are in the drawer now,entailment,414,Entailment,"crayons_s1 = 7 + 3
crayons_s2 = 10
 
if crayons_s1 is None or crayons_s2 is None:
 print('neutral')

elif crayons_s1 == crayons_s2:
 print('Entailment')

elif crayons_s1 != crayons_s2:
 print('contradiction')"
there are 7.0 crayons in the drawer and mary put 3.0 more crayons in the drawer,9.0 crayons are in the drawer now,contradiction,415,contradiction,"drawer_crayons_s1 = 7+3
drawer_crayons_s2 = 9

if drawer_crayons_s1 is None or drawer_crayons_s2 is None:
   print('neutral')

elif drawer_crayons_s1 < drawer_crayons_s2:
   print('Entailment')

elif drawer_crayons_s1 != drawer_crayons_s2:
  print('contradiction')
"
there are 46.0 rulers in the drawer and tim put 25.0 more rulers into the drawer,71.0 rulers are now in the drawer,entailment,418,Entailment,"total_rules_in_drawer_s1 = 45+25
total_rules_in_drawer_s2 = 71

if total_rules_in_drawer_s1 is None or total_rules_in_drawer_s2 is None:
   print('neutral')

elif total_rules_in_drawer_s1 == total_rules_in_drawer_s2:
   print('Entailment')

elif total_rules_in_drawer_s1 != total_rules_in_drawer_s2:
  print('contradiction')"
there are 46.0 rulers in the drawer and tim put 25.0 more rulers into the drawer,74.0 rulers are now in the drawer,contradiction,419,contradiction,"available_rulers = 46
added_rulers = 25

no_rulers_s1 = available_rulers + added_rulers
no_rulers_s2 = 74

if no_rulers_s1 is None or no_rulers_s2 is None:
   print('neutral')

elif no_rulers_s1 == no_rulers_s2:
   print('Entailment')

elif no_rulers_s1 != no_rulers_s2:
  print('contradiction')"
"mike joined his school's band and he bought a trumpet for $145.16, and sold a song book which was $5.84",the net amount that mike spent at the music store is 139.32,entailment,420,Entailment,"mike_spent_s1 = 145.16 - 5.84
mike_spent_s2 = 139.32
 
if mike_spent_s1 is None or mike_spent_s2 is None:
 print('neutral')

elif mike_spent_s1 == mike_spent_s2:
 print('Entailment')

elif mike_spent_s1 != mike_spent_s2:
 print('contradiction')"
"mike joined his school's band and he bought a trumpet for $145.16, and sold a song book which was $5.84",the net amount that mike spent at the music store is 134.7,contradiction,421,contradiction,"mike_spent_s1 = 145.16 - 5.84
mike_spent_s2 = 134.7
 
if mike_spent_s1 is None or mike_spent_s2 is None:
 print('neutral')

elif mike_spent_s1 == mike_spent_s2:
 print('Entailment')

elif mike_spent_s1 != mike_spent_s2:
 print('contradiction')"
"sandy went to the mall to buy clothes and she spent 13.99 on shorts, 12.14 on a shirt, and received 7.43 for returning a jacket",the net amount of money that sandy spent on clothes is 17.5,contradiction,423,contradiction,"sandy_spent_s1 = 13.99 + 12.14 - 7.43
sandy_spent_s2 = 17.5

if sandy_spent_s1 is None or sandy_spent_s2 is None:
   print('neutral')

elif sandy_spent_s1 == sandy_spent_s2:
   print('Entailment')

elif sandy_spent_s1 != sandy_spent_s2:
  print('contradiction')
"
"mike bought some toys and he bought marbles for $9.05, a football for $4.95, and received $6.52 for returning a baseball",the net amount mike spent on toys is 7.48,entailment,424,Entailment,"mike_bought_toys_s1=9.05+4.95-6.52
mike_spent_on_toys_s2=7.48

if mike_bought_toys_s1 is None or mike_spent_on_toys_s2 is None:
   print('neutral')
elif mike_bought_toys_s1 == mike_spent_on_toys_s2:
   print('Entailment')
elif mike_bought_toys_s1 != mike_spent_on_toys_s2:
   print('contradiction')




"
"mike bought some toys and he bought marbles for $9.05, a football for $4.95, and received $6.52 for returning a baseball",the net amount mike spent on toys is 3.7,contradiction,425,contradiction,"mike_spent_s1 = 9.05 + 4.95 - 6.52
mike_spent_s2 = 3.7

if mike_spent_s1 is None or mike_spent_s2 is None:
   print('neutral')

elif mike_spent_s1 == mike_spent_s2:
   print('Entailment')

elif mike_spent_s1 != mike_spent_s2:
  print('contradiction')"
"a ship has 8723.0 tons of cargo and at the bahamas, sailors unloaded 5973.0 tons of cargo",2754.0 tons of cargo is left on the ship,contradiction,427,contradiction,"cargo_s1 = 8723 - 5973
cargo_s2 = 2754
 
if cargo_s1 is None or cargo_s2 is None:
 print('neutral')

elif cargo_s1 == cargo_s2:
 print('Entailment')

elif cargo_s1 != cargo_s2:
 print('contradiction')"
"before december, customers bought 6444.0 ear muffs from the mall and during december, they bought 1346.0 less earmuffs than before",5098.0 earmuffs were sold in december,entailment,428,Entailment,"earpuffs_sold_s1 = 6444+6444-1346
earpuffs_sold_s2 = 5098

if earpuffs_sold_s1 is None or earpuffs_sold_s2 is None:
   print(""Neutral"")
elif earpuffs_sold_s1 > earpuffs_sold_s2:
  print(""Entailment"")
elif earpuffs_sold_s1 != earpuffs_sold_s2:
  print(""Contradiction"")"
"before december, customers bought 6444.0 ear muffs from the mall and during december, they bought 1346.0 less earmuffs than before",5100.0 earmuffs were sold in december,contradiction,429,contradiction,"earmuffs_sold_s1 = 6444+1346
earmuffs_sold_s2 = 5100

if earmuffs_sold_s1 is None or earmuffs_sold_s2 is None:
   print('neutral')

elif earmuffs_sold_s1 == earmuffs_sold_s2:
   print('Entailment')

elif earmuffs_sold_s1 != earmuffs_sold_s2:
  print('contradiction')"
"6522.0 liters of oil, minus 5165.0 liters of oil, leaked into the water from a broken oil pipe in the sea.",1357.0 liters of oil were leaked into the water,entailment,430,Entailment,"oil_leaked_s1 = 6522-5165
oil_leaked_s2 = 1357

if oil_leaked_s1 is None or oil_leaked_s2 is None:
   print('neutral')

elif oil_leaked_s1 == oil_leaked_s2:
   print('Entailment')

elif oil_leaked_s1 != oil_leaked_s2:
  print('contradiction')"
"6522.0 liters of oil, minus 5165.0 liters of oil, leaked into the water from a broken oil pipe in the sea.",1358.0 liters of oil were leaked into the water,contradiction,431,contradiction,"quantity_of_oil_s1 = 6522-5165
quantity_of_oil_s2 = 1358

if quantity_of_oil_s1 is None or quantity_of_oil_s2 is None:
   print('neutral')

elif quantity_of_oil_s1 == quantity_of_oil_s2:
   print('Entailment')

elif quantity_of_oil_s1 != quantity_of_oil_s2:
  print('contradiction')"
a car company produced 3884.0 cars in north america but 2871.0 cars in europe were recalled.,1013.0 cars were successfully produced,entailment,432,Entailment,"number_of_car_successfully_produced_s1 = 3884-2871
number_of_car_successfully_produced_s2 = 1013

if number_of_car_successfully_produced_s1 is None or number_of_car_successfully_produced_s2 is None:
   print('neutral')

elif number_of_car_successfully_produced_s1 == number_of_car_successfully_produced_s2:
   print('Entailment')

elif number_of_car_successfully_produced_s1 != number_of_car_successfully_produced_s2:
  print('contradiction')"
