premise,hypothesis,label,sample_index
"Jose joined him 2 months later , investing Rs","Jose joined him less than 6 months later , investing Rs",entailment,5667
"Jose joined him less than 6 months later , investing Rs","Jose joined him 2 months later , investing Rs",neutral,5668
Bruce and Anne can clean their house in 4 hours working together at their respective constant rates,Bruce and Anne can clean their house in more than 1 hours working together at their respective constant rates,entailment,5673
Bruce and Anne can clean their house in more than 1 hours working together at their respective constant rates,Bruce and Anne can clean their house in 4 hours working together at their respective constant rates,neutral,5674
Bruce and Anne can clean their house in 4 hours working together at their respective constant rates,Bruce and Anne can clean their house in more than 4 hours working together at their respective constant rates,contradiction,5675
"Sean , who weighs 200 pounds , is in the elevator with two packages weighing 150 pounds and 280 pounds","Sean , who weighs more than 200 pounds , is in the elevator with two packages weighing 150 pounds and 280 pounds",contradiction,5687
"If there are 25 males altogether , how many gerbils does Claire have ?","If there are more than 25 males altogether , how many gerbils does Claire have ?",contradiction,5702
Sakshi can do a piece of work in 20 days,Sakshi can do a piece of work in less than 20 days,contradiction,5705
Matt and Peter can do together a piece of work in 20 days,Matt and Peter can do together a piece of work in more than 20 days,contradiction,5738
"In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has more than 5 gang , in how many ways can he invite one or more of the gang to his house ?",entailment,5742
"In a friendship gang Andrew has more than 5 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?",neutral,5743
Mr Yadav spends 60 % of his monthly salary on consumable items and 50 % of the remaining on clothes and transport,Mr Yadav spends more than 60 % of his monthly salary on consumable items and 50 % of the remaining on clothes and transport,contradiction,5753
How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for less than 8 years at 4 % per annum simple interest ?,entailment,5757
How much loss would Indu has suffered had she given it to Bindu for less than 8 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,neutral,5758
How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for more than 2 years at 4 % per annum simple interest ?,contradiction,5759
There are 4 more women than men on Centerville ' s board of education,There are more than 4 more women than men on Centerville ' s board of education,contradiction,5774
Karen places a bet with Tom that she will beat Tom in a car race by 4 miles even if Karen starts 4 minutes late,Karen places a bet with Tom that she will beat Tom in a car race by more than 4 miles even if Karen starts 4 minutes late,contradiction,5789
"Jose joined him 2 months later , investing Rs","Jose joined him less than 3 months later , investing Rs",entailment,5802
"Jose joined him less than 3 months later , investing Rs","Jose joined him 2 months later , investing Rs",neutral,5803
"Jose joined him 2 months later , investing Rs","Jose joined him 6 months later , investing Rs",contradiction,5804
"In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has more than 1 gang , in how many ways can he invite one or more of the gang to his house ?",entailment,5805
"In a friendship gang Andrew has more than 1 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?",neutral,5806
"In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has more than 8 gang , in how many ways can he invite one or more of the gang to his house ?",contradiction,5807
Murali travelled from city A to city B at a speed of 40 kmph and from city B to city C at 60 kmph,Murali travelled from city A to city B at a speed of more than 20 kmph and from city B to city C at 60 kmph,entailment,5820
Murali travelled from city A to city B at a speed of more than 20 kmph and from city B to city C at 60 kmph,Murali travelled from city A to city B at a speed of 40 kmph and from city B to city C at 60 kmph,neutral,5821
Murali travelled from city A to city B at a speed of 40 kmph and from city B to city C at 60 kmph,Murali travelled from city A to city B at a speed of 60 kmph and from city B to city C at 60 kmph,contradiction,5822
"City A to city B , Andrew drove for 1 hour at 50 mph and for 3 hours at 60 mph","City A to city B , Andrew drove for less than 2 hour at 50 mph and for 3 hours at 60 mph",entailment,5832
"City A to city B , Andrew drove for less than 2 hour at 50 mph and for 3 hours at 60 mph","City A to city B , Andrew drove for 1 hour at 50 mph and for 3 hours at 60 mph",neutral,5833
"City A to city B , Andrew drove for 1 hour at 50 mph and for 3 hours at 60 mph","City A to city B , Andrew drove for 5 hour at 50 mph and for 3 hours at 60 mph",contradiction,5834
In a group of 6 boys & 4 girls a Committee of 4 persons is to be formed,In a group of less than 8 boys & 4 girls a Committee of 4 persons is to be formed,entailment,5844
In a group of less than 8 boys & 4 girls a Committee of 4 persons is to be formed,In a group of 6 boys & 4 girls a Committee of 4 persons is to be formed,neutral,5845
Sandy gets 3 marks for each correct sum and loses 2 marks for each incorrect sum,Sandy gets less than 8 marks for each correct sum and loses 2 marks for each incorrect sum,entailment,5874
Sandy gets less than 8 marks for each correct sum and loses 2 marks for each incorrect sum,Sandy gets 3 marks for each correct sum and loses 2 marks for each incorrect sum,neutral,5875
Arun purchased 30 kg of wheat at the rate of Rs,Arun purchased less than 60 kg of wheat at the rate of Rs,entailment,5880
Arun purchased less than 60 kg of wheat at the rate of Rs,Arun purchased 30 kg of wheat at the rate of Rs,neutral,5881
for Mathura and B starts from Mathura with a speed of 25 kmph at 8 p,for Mathura and B starts from Mathura with a speed of less than 65 kmph at 8 p,entailment,5898
for Mathura and B starts from Mathura with a speed of less than 65 kmph at 8 p,for Mathura and B starts from Mathura with a speed of 25 kmph at 8 p,neutral,5899
"If Jerry wants to raise his average by 2 points , what score must he earn on the fourth test ?","If Jerry wants to raise his average by 5 points , what score must he earn on the fourth test ?",contradiction,5918
Carl drove from his home to the beach at an average speed of 80 kilometers per hour and returned home by the same route at an average speed of 70 kilometers per hour,Carl drove from his home to the beach at an average speed of more than 40 kilometers per hour and returned home by the same route at an average speed of 70 kilometers per hour,entailment,5919
Carl drove from his home to the beach at an average speed of more than 40 kilometers per hour and returned home by the same route at an average speed of 70 kilometers per hour,Carl drove from his home to the beach at an average speed of 80 kilometers per hour and returned home by the same route at an average speed of 70 kilometers per hour,neutral,5920
How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for less than 7 years at 4 % per annum simple interest ?,entailment,5952
How much loss would Indu has suffered had she given it to Bindu for less than 7 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,neutral,5953
How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for less than 2 years at 4 % per annum simple interest ?,contradiction,5954
Present ages of Sameer and Anand are in the ratio of 5 : 4 respectively,Present ages of Sameer and Anand are in the ratio of more than 1 : 4 respectively,entailment,5961
Present ages of Sameer and Anand are in the ratio of more than 1 : 4 respectively,Present ages of Sameer and Anand are in the ratio of 5 : 4 respectively,neutral,5962
"There are 300 seniors at Morse High School , and 50 % of them have cars","There are less than 300 seniors at Morse High School , and 50 % of them have cars",contradiction,5981
Dan ’ s car gets 32 miles per gallon,Dan ’ s car gets less than 62 miles per gallon,entailment,5988
Dan ’ s car gets less than 62 miles per gallon,Dan ’ s car gets 32 miles per gallon,neutral,5989
How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for less than 7 years at 4 % per annum simple interest ?,entailment,6000
How much loss would Indu has suffered had she given it to Bindu for less than 7 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,neutral,6001
How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for more than 2 years at 4 % per annum simple interest ?,contradiction,6002
"Jose joined him 2 months later , investing Rs","Jose joined him less than 8 months later , investing Rs",entailment,6006
"Jose joined him less than 8 months later , investing Rs","Jose joined him 2 months later , investing Rs",neutral,6007
"Jose joined him 2 months later , investing Rs","Jose joined him more than 2 months later , investing Rs",contradiction,6008
How many miles from home can Aaron jog so that he spends a total of 3 hours jogging and walking ?,How many miles from home can Aaron jog so that he spends a total of less than 4 hours jogging and walking ?,entailment,6054
How many miles from home can Aaron jog so that he spends a total of less than 4 hours jogging and walking ?,How many miles from home can Aaron jog so that he spends a total of 3 hours jogging and walking ?,neutral,6055
"Anita , Indu and Geeta can do a piece of work in 18 days , 27 days and 36 days respectively","Anita , Indu and Geeta can do a piece of work in 58 days , 27 days and 36 days respectively",contradiction,6059
It takes John exactly 30 minutes to rake a lawn and it takes his son Todd exactly 60 minutes to rake the same lawn,It takes John exactly less than 60 minutes to rake a lawn and it takes his son Todd exactly 60 minutes to rake the same lawn,entailment,6075
It takes John exactly less than 60 minutes to rake a lawn and it takes his son Todd exactly 60 minutes to rake the same lawn,It takes John exactly 30 minutes to rake a lawn and it takes his son Todd exactly 60 minutes to rake the same lawn,neutral,6076
A “ Sophie Germain ” prime is any positive prime number p for which 2 p + 1 is also prime,A “ Sophie Germain ” prime is any positive prime number p for which less than 2 p + 1 is also prime,contradiction,6092
"If an outfit consists of 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?","If an outfit consists of less than 6 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?",entailment,6096
"If an outfit consists of less than 6 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?","If an outfit consists of 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?",neutral,6097
"If an outfit consists of 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?","If an outfit consists of 5 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?",contradiction,6098
Sanoop bought 8 t - shirts at an average price ( arithmetic mean ) of Rs,Sanoop bought more than 2 t - shirts at an average price ( arithmetic mean ) of Rs,entailment,6117
Sanoop bought more than 2 t - shirts at an average price ( arithmetic mean ) of Rs,Sanoop bought 8 t - shirts at an average price ( arithmetic mean ) of Rs,neutral,6118
Sanoop bought 8 t - shirts at an average price ( arithmetic mean ) of Rs,Sanoop bought more than 8 t - shirts at an average price ( arithmetic mean ) of Rs,contradiction,6119
"Each week , James is paid x dollars per per hour for the first 40 hours and 2 x dollars for each additional hour worked that week","Each week , James is paid x dollars per per hour for the first less than 60 hours and 2 x dollars for each additional hour worked that week",entailment,6132
"Each week , James is paid x dollars per per hour for the first less than 60 hours and 2 x dollars for each additional hour worked that week","Each week , James is paid x dollars per per hour for the first 40 hours and 2 x dollars for each additional hour worked that week",neutral,6133
Kiran travels from A to B by car and returns from B to A by cycle in 7 hours,Kiran travels from A to B by car and returns from B to A by cycle in 1 hours,contradiction,6140
"Each week , James is paid x dollars per per hour for the first 40 hours and 2 x dollars for each additional hour worked that week","Each week , James is paid x dollars per per hour for the first less than 40 hours and 2 x dollars for each additional hour worked that week",contradiction,6149
Present ages of Sameer and Anand are in the ratio of 5 : 4 respectively,Present ages of Sameer and Anand are in the ratio of less than 5 : 4 respectively,contradiction,6158
Arun purchased 30 kg of wheat at the rate of Rs,Arun purchased less than 80 kg of wheat at the rate of Rs,entailment,6162
Arun purchased less than 80 kg of wheat at the rate of Rs,Arun purchased 30 kg of wheat at the rate of Rs,neutral,6163
"John paid a 15 % tip over the original price of the dish , while Jane paid the tip over the discounted price for the coupon","John paid a less than 75 % tip over the original price of the dish , while Jane paid the tip over the discounted price for the coupon",entailment,6171
"John paid a less than 75 % tip over the original price of the dish , while Jane paid the tip over the discounted price for the coupon","John paid a 15 % tip over the original price of the dish , while Jane paid the tip over the discounted price for the coupon",neutral,6172
Two dogsled teams raced across a 300 mile course in Wyoming,Two dogsled teams raced across a more than 100 mile course in Wyoming,entailment,6195
Two dogsled teams raced across a more than 100 mile course in Wyoming,Two dogsled teams raced across a 300 mile course in Wyoming,neutral,6196
"In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has more than 7 gang , in how many ways can he invite one or more of the gang to his house ?",entailment,6228
"In a friendship gang Andrew has more than 7 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?",neutral,6229
"In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has 2 gang , in how many ways can he invite one or more of the gang to his house ?",contradiction,6230
Bruce and Anne can clean their house in 4 hours working together at their respective constant rates,Bruce and Anne can clean their house in more than 2 hours working together at their respective constant rates,entailment,6231
Bruce and Anne can clean their house in more than 2 hours working together at their respective constant rates,Bruce and Anne can clean their house in 4 hours working together at their respective constant rates,neutral,6232
"If Anne ’ s speed were doubled , they could clean their house in 3 hours working at their respective rates","If Anne ’ s speed were doubled , they could clean their house in less than 5 hours working at their respective rates",entailment,6234
"If Anne ’ s speed were doubled , they could clean their house in less than 5 hours working at their respective rates","If Anne ’ s speed were doubled , they could clean their house in 3 hours working at their respective rates",neutral,6235
Jones gave 40 % of the money he had to his wife,Jones gave less than 40 % of the money he had to his wife,contradiction,6296
"Each week , James is paid x dollars per per hour for the first 40 hours and 2 x dollars for each additional hour worked that week","Each week , James is paid x dollars per per hour for the first less than 60 hours and 2 x dollars for each additional hour worked that week",entailment,6300
"Each week , James is paid x dollars per per hour for the first less than 60 hours and 2 x dollars for each additional hour worked that week","Each week , James is paid x dollars per per hour for the first 40 hours and 2 x dollars for each additional hour worked that week",neutral,6301
"Each week , James is paid x dollars per per hour for the first 40 hours and 2 x dollars for each additional hour worked that week","Each week , James is paid x dollars per per hour for the first more than 40 hours and 2 x dollars for each additional hour worked that week",contradiction,6302
"Last week James worked a total of 41 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?","Last week James worked a total of more than 11 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?",entailment,6303
"Last week James worked a total of more than 11 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?","Last week James worked a total of 41 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?",neutral,6304
Rahim bought 65 books for Rs,Rahim bought more than 25 books for Rs,entailment,6306
Rahim bought more than 25 books for Rs,Rahim bought 65 books for Rs,neutral,6307
Rahim bought 65 books for Rs,Rahim bought more than 65 books for Rs,contradiction,6308
From a group of 6 boys & 4 girls a Committee of 4 persons is to be formed,From a group of more than 1 boys & 4 girls a Committee of 4 persons is to be formed,entailment,6309
From a group of more than 1 boys & 4 girls a Committee of 4 persons is to be formed,From a group of 6 boys & 4 girls a Committee of 4 persons is to be formed,neutral,6310
Jill works as a waitress at the local diner where she earns an hourly wage of $ 4.00 per hour and a standard tip rate of 15 % of the cost of the orders she serves,Jill works as a waitress at the local diner where she earns an hourly wage of $ 4.00 per hour and a standard tip rate of less than 55 % of the cost of the orders she serves,entailment,6336
Jill works as a waitress at the local diner where she earns an hourly wage of $ 4.00 per hour and a standard tip rate of less than 55 % of the cost of the orders she serves,Jill works as a waitress at the local diner where she earns an hourly wage of $ 4.00 per hour and a standard tip rate of 15 % of the cost of the orders she serves,neutral,6337
Andy has 20 pairs of matched gloves,Andy has less than 60 pairs of matched gloves,entailment,6366
Andy has less than 60 pairs of matched gloves,Andy has 20 pairs of matched gloves,neutral,6367
Andy has 20 pairs of matched gloves,Andy has more than 20 pairs of matched gloves,contradiction,6368
"5 % people of a village in Sri Lanka died by bombardment , 15 % of the remainder left the village on account of fear","more than 4 % people of a village in Sri Lanka died by bombardment , 15 % of the remainder left the village on account of fear",entailment,6375
"more than 4 % people of a village in Sri Lanka died by bombardment , 15 % of the remainder left the village on account of fear","5 % people of a village in Sri Lanka died by bombardment , 15 % of the remainder left the village on account of fear",neutral,6376
"5 % people of a village in Sri Lanka died by bombardment , 15 % of the remainder left the village on account of fear","more than 5 % people of a village in Sri Lanka died by bombardment , 15 % of the remainder left the village on account of fear",contradiction,6377
"Each week , Harry is paid x dollars per hour for the first 30 hours and 1.5 x dollars for each additional hour worked that week","Each week , Harry is paid x dollars per hour for the first more than 30 hours and 1.5 x dollars for each additional hour worked that week",contradiction,6380
"Sacha runs at a constant speed of 6 meters per second , and Bruno runs at a constant speed of 5 meters per second","Sacha runs at a constant speed of 3 meters per second , and Bruno runs at a constant speed of 5 meters per second",contradiction,6392
"When the river is running at 2 km / h , it takes the rower 1 hour to row to Big Rock and back","When the river is running at less than 4 km / h , it takes the rower 1 hour to row to Big Rock and back",entailment,6414
"When the river is running at less than 4 km / h , it takes the rower 1 hour to row to Big Rock and back","When the river is running at 2 km / h , it takes the rower 1 hour to row to Big Rock and back",neutral,6415
"If an outfit consists of 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?","If an outfit consists of less than 5 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?",entailment,6456
"If an outfit consists of less than 5 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?","If an outfit consists of 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?",neutral,6457
"If an outfit consists of 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?","If an outfit consists of 5 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?",contradiction,6458
"Jose joined him 2 months later , investing Rs","Jose joined him less than 7 months later , investing Rs",entailment,6474
"Jose joined him less than 7 months later , investing Rs","Jose joined him 2 months later , investing Rs",neutral,6475
"Jose joined him 2 months later , investing Rs","Jose joined him more than 2 months later , investing Rs",contradiction,6476
Amanda goes to the toy store to buy 1 ball and 3 different board games,Amanda goes to the toy store to buy less than 1 ball and 3 different board games,contradiction,6479
"Matthew ' s walking rate was 3 km per hour and Johnny ' s was 4 km per hour , how many km had Johnny walked when they met ?","Matthew ' s walking rate was more than 3 km per hour and Johnny ' s was 4 km per hour , how many km had Johnny walked when they met ?",contradiction,6503
"While driving from City A to City B , Bob drives at a constant speed of 40 miles per hour","While driving from City A to City B , Bob drives at a constant speed of less than 70 miles per hour",entailment,6504
"While driving from City A to City B , Bob drives at a constant speed of less than 70 miles per hour","While driving from City A to City B , Bob drives at a constant speed of 40 miles per hour",neutral,6505
Alice leaves City A 30 minutes after Bob,Alice leaves City A less than 60 minutes after Bob,entailment,6507
Alice leaves City A less than 60 minutes after Bob,Alice leaves City A 30 minutes after Bob,neutral,6508
Alice leaves City A 30 minutes after Bob,Alice leaves City A 40 minutes after Bob,contradiction,6509
John was thrice as old as Tom 6 yrs back,John was thrice as old as Tom more than 5 yrs back,entailment,6513
John was thrice as old as Tom more than 5 yrs back,John was thrice as old as Tom 6 yrs back,neutral,6514
He will be 5 / 3 times as old as Tom 6 years hence,He will be less than 7 / 3 times as old as Tom 6 years hence,entailment,6516
He will be less than 7 / 3 times as old as Tom 6 years hence,He will be 5 / 3 times as old as Tom 6 years hence,neutral,6517
He will be 5 / 3 times as old as Tom 6 years hence,He will be more than 5 / 3 times as old as Tom 6 years hence,contradiction,6518
John has 10 pairs of matched socks,John has less than 70 pairs of matched socks,entailment,6528
John has less than 70 pairs of matched socks,John has 10 pairs of matched socks,neutral,6529
In 1979 approximately 1 / 3 of the 37.3 million airline passengers traveling to or from the United States used Kennedy Airport,In less than 2979 approximately 1 / 3 of the 37.3 million airline passengers traveling to or from the United States used Kennedy Airport,entailment,6531
In less than 2979 approximately 1 / 3 of the 37.3 million airline passengers traveling to or from the United States used Kennedy Airport,In 1979 approximately 1 / 3 of the 37.3 million airline passengers traveling to or from the United States used Kennedy Airport,neutral,6532
Carl drove from his home to the beach at an average speed of 80 kilometers per hour and returned home by the same route at an average speed of 70 kilometers per hour,Carl drove from his home to the beach at an average speed of more than 40 kilometers per hour and returned home by the same route at an average speed of 70 kilometers per hour,entailment,6564
Carl drove from his home to the beach at an average speed of more than 40 kilometers per hour and returned home by the same route at an average speed of 70 kilometers per hour,Carl drove from his home to the beach at an average speed of 80 kilometers per hour and returned home by the same route at an average speed of 70 kilometers per hour,neutral,6565
Sandy invested a certain sum of money at 8 % p,Sandy invested a certain sum of money at more than 6 % p,entailment,6600
Sandy invested a certain sum of money at more than 6 % p,Sandy invested a certain sum of money at 8 % p,neutral,6601
Sandy invested a certain sum of money at 8 % p,Sandy invested a certain sum of money at 4 % p,contradiction,6602
How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for less than 4 years at 4 % per annum simple interest ?,entailment,6606
How much loss would Indu has suffered had she given it to Bindu for less than 4 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,neutral,6607
There are 18 stations between Hyderabad and Bangalore,There are less than 18 stations between Hyderabad and Bangalore,contradiction,6617
A train leaves Delhi at 9 a,A train leaves Delhi at more than 4 a,entailment,6633
A train leaves Delhi at more than 4 a,A train leaves Delhi at 9 a,neutral,6634
He works at it for 20 days and then Rajesh finished it in 30 days,He works at it for less than 40 days and then Rajesh finished it in 30 days,entailment,6648
He works at it for less than 40 days and then Rajesh finished it in 30 days,He works at it for 20 days and then Rajesh finished it in 30 days,neutral,6649
Karen places a bet with Tom that she will beat Tom in a car race by 4 miles even if Karen starts 4 minutes late,Karen places a bet with Tom that she will beat Tom in a car race by less than 5 miles even if Karen starts 4 minutes late,entailment,6654
Karen places a bet with Tom that she will beat Tom in a car race by less than 5 miles even if Karen starts 4 minutes late,Karen places a bet with Tom that she will beat Tom in a car race by 4 miles even if Karen starts 4 minutes late,neutral,6655
Karen places a bet with Tom that she will beat Tom in a car race by 4 miles even if Karen starts 4 minutes late,Karen places a bet with Tom that she will beat Tom in a car race by more than 4 miles even if Karen starts 4 minutes late,contradiction,6656
Jones gave 40 % of the money he had to his wife,Jones gave less than 40 % of the money he had to his wife,contradiction,6662
"If Suresh is 25 % more efficient than Kamal , he can complete the work in - - - days .","If Suresh is 15 % more efficient than Kamal , he can complete the work in - - - days .",contradiction,6671
How many jelly beans must Dante give to Aaron to ensure that no child has more than 1 fewer jelly beans than any other child ?,How many jelly beans must Dante give to Aaron to ensure that no child has more than less than 7 fewer jelly beans than any other child ?,entailment,6720
How many jelly beans must Dante give to Aaron to ensure that no child has more than less than 7 fewer jelly beans than any other child ?,How many jelly beans must Dante give to Aaron to ensure that no child has more than 1 fewer jelly beans than any other child ?,neutral,6721
How many oranges must Mary put back so that the average price of the pieces of fruit that she keeps is 50 ¢ ?,How many oranges must Mary put back so that the average price of the pieces of fruit that she keeps is more than 40 ¢ ?,entailment,6729
How many oranges must Mary put back so that the average price of the pieces of fruit that she keeps is more than 40 ¢ ?,How many oranges must Mary put back so that the average price of the pieces of fruit that she keeps is 50 ¢ ?,neutral,6730
Murali travelled from city A to city B at a speed of 40 kmph and from city B to city C at 60 kmph,Murali travelled from city A to city B at a speed of 80 kmph and from city B to city C at 60 kmph,contradiction,6773
"There are 300 seniors at Morse High School , and 50 % of them have cars","There are more than 300 seniors at Morse High School , and 50 % of them have cars",contradiction,6812
"After 6 years , Arun ' s age will be 26 years","After more than 2 years , Arun ' s age will be 26 years",entailment,6828
"After more than 2 years , Arun ' s age will be 26 years","After 6 years , Arun ' s age will be 26 years",neutral,6829
Billy has 5 apples,Billy has 4 apples,contradiction,6836
The compound interest earned by Sunil on a certain amount at the end of two years at the rate of 8 % p,The compound interest earned by Sunil on a certain amount at the end of two years at the rate of 4 % p,contradiction,6848
"Matthew ' s walking rate was 3 km per hour and Johnny ' s was 4 km per hour , how many km had Johnny walked when they met ?","Matthew ' s walking rate was less than 5 km per hour and Johnny ' s was 4 km per hour , how many km had Johnny walked when they met ?",entailment,6864
"Matthew ' s walking rate was less than 5 km per hour and Johnny ' s was 4 km per hour , how many km had Johnny walked when they met ?","Matthew ' s walking rate was 3 km per hour and Johnny ' s was 4 km per hour , how many km had Johnny walked when they met ?",neutral,6865
"Matthew ' s walking rate was 3 km per hour and Johnny ' s was 4 km per hour , how many km had Johnny walked when they met ?","Matthew ' s walking rate was more than 3 km per hour and Johnny ' s was 4 km per hour , how many km had Johnny walked when they met ?",contradiction,6866
"In how many ways can you seat 5 people on a bench if one of them , Rohit , does not want to sit on the middle seat or at either end ?","In how many ways can you seat more than 2 people on a bench if one of them , Rohit , does not want to sit on the middle seat or at either end ?",entailment,6867
"In how many ways can you seat more than 2 people on a bench if one of them , Rohit , does not want to sit on the middle seat or at either end ?","In how many ways can you seat 5 people on a bench if one of them , Rohit , does not want to sit on the middle seat or at either end ?",neutral,6868
"If bonds are sold in $ 50 or $ 100 denominations only , which of the following CAN NOT be the number of US saving bonds that Robert purchased ?","If bonds are sold in $ more than 10 or $ 100 denominations only , which of the following CAN NOT be the number of US saving bonds that Robert purchased ?",entailment,6882
"If bonds are sold in $ more than 10 or $ 100 denominations only , which of the following CAN NOT be the number of US saving bonds that Robert purchased ?","If bonds are sold in $ 50 or $ 100 denominations only , which of the following CAN NOT be the number of US saving bonds that Robert purchased ?",neutral,6883
"In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has more than 5 gang , in how many ways can he invite one or more of the gang to his house ?",entailment,6924
"In a friendship gang Andrew has more than 5 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?",neutral,6925
"Right now , the ratio between the ages of Sandy and Molly is 4 : 3","Right now , the ratio between the ages of Sandy and Molly is more than 1 : 3",entailment,6927
"Right now , the ratio between the ages of Sandy and Molly is more than 1 : 3","Right now , the ratio between the ages of Sandy and Molly is 4 : 3",neutral,6928
Kiran travels from A to B by car and returns from B to A by cycle in 7 hours,Kiran travels from A to B by car and returns from B to A by cycle in less than 8 hours,entailment,6945
Kiran travels from A to B by car and returns from B to A by cycle in less than 8 hours,Kiran travels from A to B by car and returns from B to A by cycle in 7 hours,neutral,6946
There are 18 stations between Hyderabad and Bangalore,There are less than 58 stations between Hyderabad and Bangalore,entailment,6972
There are less than 58 stations between Hyderabad and Bangalore,There are 18 stations between Hyderabad and Bangalore,neutral,6973
There are 18 stations between Hyderabad and Bangalore,There are more than 18 stations between Hyderabad and Bangalore,contradiction,6974
"If an outfit consists of 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?","If an outfit consists of 4 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?",contradiction,6977
They both work together for 5 days and then Sushil goes away,They both work together for more than 5 days and then Sushil goes away,contradiction,7004
"If there are 25 males altogether , how many gerbils does Claire have ?","If there are more than 25 males altogether , how many gerbils does Claire have ?",contradiction,7010
The present ages of Lewis and Brown are in the ratio 1 : 2,The present ages of Lewis and Brown are in the ratio less than 1 : 2,contradiction,7016
"If 20 % of all the students at Morse have cars , how many students are in the three lower grades ?","If less than 50 % of all the students at Morse have cars , how many students are in the three lower grades ?",entailment,7020
"If less than 50 % of all the students at Morse have cars , how many students are in the three lower grades ?","If 20 % of all the students at Morse have cars , how many students are in the three lower grades ?",neutral,7021
Vijay sells a cupboard at 12 % below cost price,Vijay sells a cupboard at more than 12 % below cost price,contradiction,7049
"In an exam , Amar scored 64 percent , Bhavan scored 36 percent and Chetan 44 percent","In an exam , Amar scored less than 84 percent , Bhavan scored 36 percent and Chetan 44 percent",entailment,7053
"In an exam , Amar scored less than 84 percent , Bhavan scored 36 percent and Chetan 44 percent","In an exam , Amar scored 64 percent , Bhavan scored 36 percent and Chetan 44 percent",neutral,7054
"While driving from City A to City B , Cara drives at a constant speed of 30 miles per hour","While driving from City A to City B , Cara drives at a constant speed of less than 50 miles per hour",entailment,7056
