premise,hypothesis,label,sample_index
Claudia can choose any two of four different candles and any 8 of 9 different flowers for a centerpiece arrangement,Claudia can choose any two of four different candles and any more than 7 of 9 different flowers for a centerpiece arrangement,entailment,4575
Claudia can choose any two of four different candles and any more than 7 of 9 different flowers for a centerpiece arrangement,Claudia can choose any two of four different candles and any 8 of 9 different flowers for a centerpiece arrangement,neutral,4576
Claudia can choose any two of four different candles and any 8 of 9 different flowers for a centerpiece arrangement,Claudia can choose any two of four different candles and any 1 of 9 different flowers for a centerpiece arrangement,contradiction,4577
"In an exam , Amar scored 49 percent , Bhavan scored 36 percent and Chetan 44 percent","In an exam , Amar scored more than 19 percent , Bhavan scored 36 percent and Chetan 44 percent",entailment,4578
"In an exam , Amar scored more than 19 percent , Bhavan scored 36 percent and Chetan 44 percent","In an exam , Amar scored 49 percent , Bhavan scored 36 percent and Chetan 44 percent",neutral,4579
"In an exam , Amar scored 49 percent , Bhavan scored 36 percent and Chetan 44 percent","In an exam , Amar scored 69 percent , Bhavan scored 36 percent and Chetan 44 percent",contradiction,4580
"Jessica can text 125 words per minute , while Maurice can text 10 words per minute","Jessica can text less than 225 words per minute , while Maurice can text 10 words per minute",entailment,4581
"Jessica can text less than 225 words per minute , while Maurice can text 10 words per minute","Jessica can text 125 words per minute , while Maurice can text 10 words per minute",neutral,4582
"Jessica can text 125 words per minute , while Maurice can text 10 words per minute","Jessica can text 325 words per minute , while Maurice can text 10 words per minute",contradiction,4583
A train leaves Delhi at 9 a,A train leaves Delhi at more than 8 a,entailment,4584
A train leaves Delhi at more than 8 a,A train leaves Delhi at 9 a,neutral,4585
A train leaves Delhi at 9 a,A train leaves Delhi at more than 9 a,contradiction,4586
"She turns around to head home after a short water break , how fast does Sasha need to ride , in miles per hour , to get home at 5 PM ?","She turns around to head home after a short water break , how fast does Sasha need to ride , in miles per hour , to get home at more than 1 PM ?",entailment,4587
"She turns around to head home after a short water break , how fast does Sasha need to ride , in miles per hour , to get home at more than 1 PM ?","She turns around to head home after a short water break , how fast does Sasha need to ride , in miles per hour , to get home at 5 PM ?",neutral,4588
"She turns around to head home after a short water break , how fast does Sasha need to ride , in miles per hour , to get home at 5 PM ?","She turns around to head home after a short water break , how fast does Sasha need to ride , in miles per hour , to get home at more than 5 PM ?",contradiction,4589
Arun borrowed a sum for 4 years on S,Arun borrowed a sum for less than 8 years on S,entailment,4590
Arun borrowed a sum for less than 8 years on S,Arun borrowed a sum for 4 years on S,neutral,4591
Arun borrowed a sum for 4 years on S,Arun borrowed a sum for 5 years on S,contradiction,4592
Sally wants to bake as many cakes as possible and has 27 cups of milk and 18 cups of flour,Sally wants to bake as many cakes as possible and has less than 37 cups of milk and 18 cups of flour,entailment,4593
Sally wants to bake as many cakes as possible and has less than 37 cups of milk and 18 cups of flour,Sally wants to bake as many cakes as possible and has 27 cups of milk and 18 cups of flour,neutral,4594
Sally wants to bake as many cakes as possible and has 27 cups of milk and 18 cups of flour,Sally wants to bake as many cakes as possible and has less than 27 cups of milk and 18 cups of flour,contradiction,4595
"If Carol ' s rectangle measures 15 inches by 20 inches and Jordan ' s rectangle is 6 inches long , how wide is Jordan ' s rectangle , in inches ?","If Carol ' s rectangle measures less than 65 inches by 20 inches and Jordan ' s rectangle is 6 inches long , how wide is Jordan ' s rectangle , in inches ?",entailment,4596
"If Carol ' s rectangle measures less than 65 inches by 20 inches and Jordan ' s rectangle is 6 inches long , how wide is Jordan ' s rectangle , in inches ?","If Carol ' s rectangle measures 15 inches by 20 inches and Jordan ' s rectangle is 6 inches long , how wide is Jordan ' s rectangle , in inches ?",neutral,4597
"If Carol ' s rectangle measures 15 inches by 20 inches and Jordan ' s rectangle is 6 inches long , how wide is Jordan ' s rectangle , in inches ?","If Carol ' s rectangle measures less than 15 inches by 20 inches and Jordan ' s rectangle is 6 inches long , how wide is Jordan ' s rectangle , in inches ?",contradiction,4598
"If Melvin ' s GMAT score is twice his monthly electric bill , and his life expectancy is 60 , what is his shoe size ?","If Melvin ' s GMAT score is twice his monthly electric bill , and his life expectancy is less than 70 , what is his shoe size ?",entailment,4599
"If Melvin ' s GMAT score is twice his monthly electric bill , and his life expectancy is less than 70 , what is his shoe size ?","If Melvin ' s GMAT score is twice his monthly electric bill , and his life expectancy is 60 , what is his shoe size ?",neutral,4600
"If Melvin ' s GMAT score is twice his monthly electric bill , and his life expectancy is 60 , what is his shoe size ?","If Melvin ' s GMAT score is twice his monthly electric bill , and his life expectancy is more than 60 , what is his shoe size ?",contradiction,4601
"The distance between their homes is 42 kilometers , Ella ' s walking speed is 5 km / h , and Ed ' s walking speed is 3 km / h","The distance between their homes is more than 12 kilometers , Ella ' s walking speed is 5 km / h , and Ed ' s walking speed is 3 km / h",entailment,4602
"The distance between their homes is more than 12 kilometers , Ella ' s walking speed is 5 km / h , and Ed ' s walking speed is 3 km / h","The distance between their homes is 42 kilometers , Ella ' s walking speed is 5 km / h , and Ed ' s walking speed is 3 km / h",neutral,4603
"The distance between their homes is 42 kilometers , Ella ' s walking speed is 5 km / h , and Ed ' s walking speed is 3 km / h","The distance between their homes is 52 kilometers , Ella ' s walking speed is 5 km / h , and Ed ' s walking speed is 3 km / h",contradiction,4604
John was thrice as old as Tom 6 yrs back,John was thrice as old as Tom less than 8 yrs back,entailment,4605
John was thrice as old as Tom less than 8 yrs back,John was thrice as old as Tom 6 yrs back,neutral,4606
John was thrice as old as Tom 6 yrs back,John was thrice as old as Tom more than 6 yrs back,contradiction,4607
He will be 5 / 3 times as old as Tom 6 years hence,He will be more than 4 / 3 times as old as Tom 6 years hence,entailment,4608
He will be more than 4 / 3 times as old as Tom 6 years hence,He will be 5 / 3 times as old as Tom 6 years hence,neutral,4609
He will be 5 / 3 times as old as Tom 6 years hence,He will be more than 5 / 3 times as old as Tom 6 years hence,contradiction,4610
Suraj has a certain average of runs for 9 innings,Suraj has a certain average of runs for more than 7 innings,entailment,4611
Suraj has a certain average of runs for more than 7 innings,Suraj has a certain average of runs for 9 innings,neutral,4612
Suraj has a certain average of runs for 9 innings,Suraj has a certain average of runs for 1 innings,contradiction,4613
"Alok ordered 16 chapatis , 5 plates of rice , 7 plates of mixed vegetable and 6 ice - cream cups","Alok ordered less than 46 chapatis , 5 plates of rice , 7 plates of mixed vegetable and 6 ice - cream cups",entailment,4614
"Alok ordered less than 46 chapatis , 5 plates of rice , 7 plates of mixed vegetable and 6 ice - cream cups","Alok ordered 16 chapatis , 5 plates of rice , 7 plates of mixed vegetable and 6 ice - cream cups",neutral,4615
"Alok ordered 16 chapatis , 5 plates of rice , 7 plates of mixed vegetable and 6 ice - cream cups","Alok ordered more than 16 chapatis , 5 plates of rice , 7 plates of mixed vegetable and 6 ice - cream cups",contradiction,4616
The distance from Steve ' s house to work is 35 Km,The distance from Steve ' s house to work is less than 45 Km,entailment,4617
The distance from Steve ' s house to work is less than 45 Km,The distance from Steve ' s house to work is 35 Km,neutral,4618
The distance from Steve ' s house to work is 35 Km,The distance from Steve ' s house to work is 45 Km,contradiction,4619
"Altogether , Steve is spending 6 hours a day on the roads","Altogether , Steve is spending more than 1 hours a day on the roads",entailment,4620
"Altogether , Steve is spending more than 1 hours a day on the roads","Altogether , Steve is spending 6 hours a day on the roads",neutral,4621
"Altogether , Steve is spending 6 hours a day on the roads","Altogether , Steve is spending 8 hours a day on the roads",contradiction,4622
John alone cleans the entire house in 6 hours,John alone cleans the entire house in more than 1 hours,entailment,4623
John alone cleans the entire house in more than 1 hours,John alone cleans the entire house in 6 hours,neutral,4624
John alone cleans the entire house in 6 hours,John alone cleans the entire house in more than 6 hours,contradiction,4625
Panjali walked for 3 days,Panjali walked for less than 8 days,entailment,4626
Panjali walked for less than 8 days,Panjali walked for 3 days,neutral,4627
Panjali walked for 3 days,Panjali walked for less than 3 days,contradiction,4628
"Dacid obtained 73 , 69 , 92 , 64 and 82 marks ( out of 100 ) in English , Mathematics , Physics , Chemistry and Biology","Dacid obtained more than 53 , 69 , 92 , 64 and 82 marks ( out of 100 ) in English , Mathematics , Physics , Chemistry and Biology",entailment,4629
"Dacid obtained more than 53 , 69 , 92 , 64 and 82 marks ( out of 100 ) in English , Mathematics , Physics , Chemistry and Biology","Dacid obtained 73 , 69 , 92 , 64 and 82 marks ( out of 100 ) in English , Mathematics , Physics , Chemistry and Biology",neutral,4630
"Dacid obtained 73 , 69 , 92 , 64 and 82 marks ( out of 100 ) in English , Mathematics , Physics , Chemistry and Biology","Dacid obtained 33 , 69 , 92 , 64 and 82 marks ( out of 100 ) in English , Mathematics , Physics , Chemistry and Biology",contradiction,4631
Pavan travelled for 11 hours,Pavan travelled for less than 61 hours,entailment,4632
Pavan travelled for less than 61 hours,Pavan travelled for 11 hours,neutral,4633
Pavan travelled for 11 hours,Pavan travelled for more than 11 hours,contradiction,4634
Nitin borrowed some money at the rate of 6 % p,Nitin borrowed some money at the rate of less than 7 % p,entailment,4635
Nitin borrowed some money at the rate of less than 7 % p,Nitin borrowed some money at the rate of 6 % p,neutral,4636
Nitin borrowed some money at the rate of 6 % p,Nitin borrowed some money at the rate of 7 % p,contradiction,4637
"Victor has 15 cups if flour , 16 cups of sugar and 8 cups of milk","Victor has less than 75 cups if flour , 16 cups of sugar and 8 cups of milk",entailment,4638
"Victor has less than 75 cups if flour , 16 cups of sugar and 8 cups of milk","Victor has 15 cups if flour , 16 cups of sugar and 8 cups of milk",neutral,4639
"Victor has 15 cups if flour , 16 cups of sugar and 8 cups of milk","Victor has less than 15 cups if flour , 16 cups of sugar and 8 cups of milk",contradiction,4640
Peter purchased 30 kg of rice at the rate of $ 11.50 per kg and 20 kg of rice at the rate of 14.25 per kg,Peter purchased less than 40 kg of rice at the rate of $ 11.50 per kg and 20 kg of rice at the rate of 14.25 per kg,entailment,4641
Peter purchased less than 40 kg of rice at the rate of $ 11.50 per kg and 20 kg of rice at the rate of 14.25 per kg,Peter purchased 30 kg of rice at the rate of $ 11.50 per kg and 20 kg of rice at the rate of 14.25 per kg,neutral,4642
Peter purchased 30 kg of rice at the rate of $ 11.50 per kg and 20 kg of rice at the rate of 14.25 per kg,Peter purchased 20 kg of rice at the rate of $ 11.50 per kg and 20 kg of rice at the rate of 14.25 per kg,contradiction,4643
"After the recall of defective by Telvin inc 2 years ago , its share price has since lost 12 %","After the recall of defective by Telvin inc less than 4 years ago , its share price has since lost 12 %",entailment,4644
"After the recall of defective by Telvin inc less than 4 years ago , its share price has since lost 12 %","After the recall of defective by Telvin inc 2 years ago , its share price has since lost 12 %",neutral,4645
"After the recall of defective by Telvin inc 2 years ago , its share price has since lost 12 %","After the recall of defective by Telvin inc 6 years ago , its share price has since lost 12 %",contradiction,4646
Jaime earned enough money by selling seashells at 35 cents each to buy several used paperback books at 55 cents each,Jaime earned enough money by selling seashells at more than 25 cents each to buy several used paperback books at 55 cents each,entailment,4647
Jaime earned enough money by selling seashells at more than 25 cents each to buy several used paperback books at 55 cents each,Jaime earned enough money by selling seashells at 35 cents each to buy several used paperback books at 55 cents each,neutral,4648
Jaime earned enough money by selling seashells at 35 cents each to buy several used paperback books at 55 cents each,Jaime earned enough money by selling seashells at less than 35 cents each to buy several used paperback books at 55 cents each,contradiction,4649
Emily has a cylindrical water bottle that can hold 1000 π cubic centimeters of water,Emily has a cylindrical water bottle that can hold less than 6000 π cubic centimeters of water,entailment,4650
Emily has a cylindrical water bottle that can hold less than 6000 π cubic centimeters of water,Emily has a cylindrical water bottle that can hold 1000 π cubic centimeters of water,neutral,4651
Emily has a cylindrical water bottle that can hold 1000 π cubic centimeters of water,Emily has a cylindrical water bottle that can hold less than 1000 π cubic centimeters of water,contradiction,4652
"In a shop , 40 % socks are white and rest are black","In a shop , less than 50 % socks are white and rest are black",entailment,4653
"In a shop , less than 50 % socks are white and rest are black","In a shop , 40 % socks are white and rest are black",neutral,4654
"In a shop , 40 % socks are white and rest are black","In a shop , 80 % socks are white and rest are black",contradiction,4655
The X & co having such a sales structure out of their whole sales 70 % of the customers are corporate companies out of these 20 % of them are related to banking sector and 60 % of the corporate companies related to banking sector having their head quarters in USA,The X & co having such a sales structure out of their whole sales more than 40 % of the customers are corporate companies out of these 20 % of them are related to banking sector and 60 % of the corporate companies related to banking sector having their head quarters in USA,entailment,4656
The X & co having such a sales structure out of their whole sales more than 40 % of the customers are corporate companies out of these 20 % of them are related to banking sector and 60 % of the corporate companies related to banking sector having their head quarters in USA,The X & co having such a sales structure out of their whole sales 70 % of the customers are corporate companies out of these 20 % of them are related to banking sector and 60 % of the corporate companies related to banking sector having their head quarters in USA,neutral,4657
The X & co having such a sales structure out of their whole sales 70 % of the customers are corporate companies out of these 20 % of them are related to banking sector and 60 % of the corporate companies related to banking sector having their head quarters in USA,The X & co having such a sales structure out of their whole sales more than 70 % of the customers are corporate companies out of these 20 % of them are related to banking sector and 60 % of the corporate companies related to banking sector having their head quarters in USA,contradiction,4658
"If total sales of the company X & co is 100 cr then , what is sales amount of corporate companies related to banking sector having their head quarters in USA ?","If total sales of the company X & co is less than 200 cr then , what is sales amount of corporate companies related to banking sector having their head quarters in USA ?",entailment,4659
"If total sales of the company X & co is less than 200 cr then , what is sales amount of corporate companies related to banking sector having their head quarters in USA ?","If total sales of the company X & co is 100 cr then , what is sales amount of corporate companies related to banking sector having their head quarters in USA ?",neutral,4660
"If total sales of the company X & co is 100 cr then , what is sales amount of corporate companies related to banking sector having their head quarters in USA ?","If total sales of the company X & co is less than 100 cr then , what is sales amount of corporate companies related to banking sector having their head quarters in USA ?",contradiction,4661
"In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has more than 1 gang , in how many ways can he invite one or more of the gang to his house ?",entailment,4662
"In a friendship gang Andrew has more than 1 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?",neutral,4663
"In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has more than 8 gang , in how many ways can he invite one or more of the gang to his house ?",contradiction,4664
Another survey of 150 people in the town of Angie found that 60 % preferred Brand A,Another survey of less than 250 people in the town of Angie found that 60 % preferred Brand A,entailment,4665
Another survey of less than 250 people in the town of Angie found that 60 % preferred Brand A,Another survey of 150 people in the town of Angie found that 60 % preferred Brand A,neutral,4666
Another survey of 150 people in the town of Angie found that 60 % preferred Brand A,Another survey of 750 people in the town of Angie found that 60 % preferred Brand A,contradiction,4667
Molly ' s age in 18 years will be four times her age three years ago,Molly ' s age in less than 58 years will be four times her age three years ago,entailment,4668
Molly ' s age in less than 58 years will be four times her age three years ago,Molly ' s age in 18 years will be four times her age three years ago,neutral,4669
Molly ' s age in 18 years will be four times her age three years ago,Molly ' s age in less than 18 years will be four times her age three years ago,contradiction,4670
"Jill , who lives in City C , plans to visit 4 different cities , M , N , L , and S","Jill , who lives in City C , plans to visit less than 8 different cities , M , N , L , and S",entailment,4671
"Jill , who lives in City C , plans to visit less than 8 different cities , M , N , L , and S","Jill , who lives in City C , plans to visit 4 different cities , M , N , L , and S",neutral,4672
"Jill , who lives in City C , plans to visit 4 different cities , M , N , L , and S","Jill , who lives in City C , plans to visit more than 4 different cities , M , N , L , and S",contradiction,4673
"Jose joined him 2 months later , investing Rs","Jose joined him less than 6 months later , investing Rs",entailment,4674
"Jose joined him less than 6 months later , investing Rs","Jose joined him 2 months later , investing Rs",neutral,4675
"Jose joined him 2 months later , investing Rs","Jose joined him 5 months later , investing Rs",contradiction,4676
How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for less than 4 years at 4 % per annum simple interest ?,entailment,4677
How much loss would Indu has suffered had she given it to Bindu for less than 4 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,neutral,4678
How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for less than 2 years at 4 % per annum simple interest ?,contradiction,4679
"Joe drives 360 miles at 60 miles per hour , and then he drives the next 120 miles at 40 miles per hour","Joe drives less than 460 miles at 60 miles per hour , and then he drives the next 120 miles at 40 miles per hour",entailment,4680
"Joe drives less than 460 miles at 60 miles per hour , and then he drives the next 120 miles at 40 miles per hour","Joe drives 360 miles at 60 miles per hour , and then he drives the next 120 miles at 40 miles per hour",neutral,4681
"Joe drives 360 miles at 60 miles per hour , and then he drives the next 120 miles at 40 miles per hour","Joe drives 160 miles at 60 miles per hour , and then he drives the next 120 miles at 40 miles per hour",contradiction,4682
James can finish a job in 20 dasy he worked for 10 days alone and completed the remaining part working with David 2 days how many days would both David and James together take to complete the entire job ?,James can finish a job in less than 70 dasy he worked for 10 days alone and completed the remaining part working with David 2 days how many days would both David and James together take to complete the entire job ?,entailment,4683
James can finish a job in less than 70 dasy he worked for 10 days alone and completed the remaining part working with David 2 days how many days would both David and James together take to complete the entire job ?,James can finish a job in 20 dasy he worked for 10 days alone and completed the remaining part working with David 2 days how many days would both David and James together take to complete the entire job ?,neutral,4684
James can finish a job in 20 dasy he worked for 10 days alone and completed the remaining part working with David 2 days how many days would both David and James together take to complete the entire job ?,James can finish a job in 50 dasy he worked for 10 days alone and completed the remaining part working with David 2 days how many days would both David and James together take to complete the entire job ?,contradiction,4685
"The average number of shirts with Salman , Ambani and Dalmiya is 72 , if all of them reached a shopping mall in Delhi and purchased 12 shirts each of them then average number of shirt each of them now has","The average number of shirts with Salman , Ambani and Dalmiya is less than 82 , if all of them reached a shopping mall in Delhi and purchased 12 shirts each of them then average number of shirt each of them now has",entailment,4686
"The average number of shirts with Salman , Ambani and Dalmiya is less than 82 , if all of them reached a shopping mall in Delhi and purchased 12 shirts each of them then average number of shirt each of them now has","The average number of shirts with Salman , Ambani and Dalmiya is 72 , if all of them reached a shopping mall in Delhi and purchased 12 shirts each of them then average number of shirt each of them now has",neutral,4687
"The average number of shirts with Salman , Ambani and Dalmiya is 72 , if all of them reached a shopping mall in Delhi and purchased 12 shirts each of them then average number of shirt each of them now has","The average number of shirts with Salman , Ambani and Dalmiya is 42 , if all of them reached a shopping mall in Delhi and purchased 12 shirts each of them then average number of shirt each of them now has",contradiction,4688
"Susan weighs 12 pounds more than Anna does , and together they weigh a total of 162 pounds","Susan weighs less than 62 pounds more than Anna does , and together they weigh a total of 162 pounds",entailment,4689
"Susan weighs less than 62 pounds more than Anna does , and together they weigh a total of 162 pounds","Susan weighs 12 pounds more than Anna does , and together they weigh a total of 162 pounds",neutral,4690
"Susan weighs 12 pounds more than Anna does , and together they weigh a total of 162 pounds","Susan weighs 82 pounds more than Anna does , and together they weigh a total of 162 pounds",contradiction,4691
"The sides AB , BC and CA of a triangle ABC having 3,4 and 5 interior points receptively on them","The sides AB , BC and CA of a triangle ABC having 3,4 and more than 2 interior points receptively on them",entailment,4692
"The sides AB , BC and CA of a triangle ABC having 3,4 and more than 2 interior points receptively on them","The sides AB , BC and CA of a triangle ABC having 3,4 and 5 interior points receptively on them",neutral,4693
"The sides AB , BC and CA of a triangle ABC having 3,4 and 5 interior points receptively on them","The sides AB , BC and CA of a triangle ABC having 3,4 and less than 5 interior points receptively on them",contradiction,4694
"The total of the ages of Amar , Akbar and Anthony is 36 years","The total of the ages of Amar , Akbar and Anthony is more than 16 years",entailment,4695
"The total of the ages of Amar , Akbar and Anthony is more than 16 years","The total of the ages of Amar , Akbar and Anthony is 36 years",neutral,4696
"The total of the ages of Amar , Akbar and Anthony is 36 years","The total of the ages of Amar , Akbar and Anthony is more than 36 years",contradiction,4697
"In Kaya ' s teacher ' s desk there are 6 pink highlighters , 2 yellow highlighters , and 4 blue highlighters","In Kaya ' s teacher ' s desk there are less than 8 pink highlighters , 2 yellow highlighters , and 4 blue highlighters",entailment,4698
"In Kaya ' s teacher ' s desk there are less than 8 pink highlighters , 2 yellow highlighters , and 4 blue highlighters","In Kaya ' s teacher ' s desk there are 6 pink highlighters , 2 yellow highlighters , and 4 blue highlighters",neutral,4699
"In Kaya ' s teacher ' s desk there are 6 pink highlighters , 2 yellow highlighters , and 4 blue highlighters","In Kaya ' s teacher ' s desk there are less than 6 pink highlighters , 2 yellow highlighters , and 4 blue highlighters",contradiction,4700
Vijay sells a cupboard at 14 % below cost price,Vijay sells a cupboard at less than 24 % below cost price,entailment,4701
Vijay sells a cupboard at less than 24 % below cost price,Vijay sells a cupboard at 14 % below cost price,neutral,4702
Vijay sells a cupboard at 14 % below cost price,Vijay sells a cupboard at 24 % below cost price,contradiction,4703
The total price of a kilogram each of Shimla apples and Red Delicious apples is 250 rupees more than the total price of a kilogram each of Red Delicious apples and Fuji apples,The total price of a kilogram each of Shimla apples and Red Delicious apples is less than 350 rupees more than the total price of a kilogram each of Red Delicious apples and Fuji apples,entailment,4704
The total price of a kilogram each of Shimla apples and Red Delicious apples is less than 350 rupees more than the total price of a kilogram each of Red Delicious apples and Fuji apples,The total price of a kilogram each of Shimla apples and Red Delicious apples is 250 rupees more than the total price of a kilogram each of Red Delicious apples and Fuji apples,neutral,4705
The total price of a kilogram each of Shimla apples and Red Delicious apples is 250 rupees more than the total price of a kilogram each of Red Delicious apples and Fuji apples,The total price of a kilogram each of Shimla apples and Red Delicious apples is 650 rupees more than the total price of a kilogram each of Red Delicious apples and Fuji apples,contradiction,4706
Matt and Peter can do together a piece of work in 20 days,Matt and Peter can do together a piece of work in less than 50 days,entailment,4707
Matt and Peter can do together a piece of work in less than 50 days,Matt and Peter can do together a piece of work in 20 days,neutral,4708
Matt and Peter can do together a piece of work in 20 days,Matt and Peter can do together a piece of work in more than 20 days,contradiction,4709
After they have worked together for 12 days Matt stops and Peter completes the remaining work in 8 days,After they have worked together for less than 82 days Matt stops and Peter completes the remaining work in 8 days,entailment,4710
After they have worked together for less than 82 days Matt stops and Peter completes the remaining work in 8 days,After they have worked together for 12 days Matt stops and Peter completes the remaining work in 8 days,neutral,4711
After they have worked together for 12 days Matt stops and Peter completes the remaining work in 8 days,After they have worked together for less than 12 days Matt stops and Peter completes the remaining work in 8 days,contradiction,4712
Jaclyn buys $ 30 000 worth of debentures in a company,Jaclyn buys $ less than 40 000 worth of debentures in a company,entailment,4713
Jaclyn buys $ less than 40 000 worth of debentures in a company,Jaclyn buys $ 30 000 worth of debentures in a company,neutral,4714
Jaclyn buys $ 30 000 worth of debentures in a company,Jaclyn buys $ 20 000 worth of debentures in a company,contradiction,4715
If the agreed period of the debenture was 18 months : calculate the amount of interest Jaclyn will earn for each quarter,If the agreed period of the debenture was less than 68 months : calculate the amount of interest Jaclyn will earn for each quarter,entailment,4716
If the agreed period of the debenture was less than 68 months : calculate the amount of interest Jaclyn will earn for each quarter,If the agreed period of the debenture was 18 months : calculate the amount of interest Jaclyn will earn for each quarter,neutral,4717
If the agreed period of the debenture was 18 months : calculate the amount of interest Jaclyn will earn for each quarter,If the agreed period of the debenture was 68 months : calculate the amount of interest Jaclyn will earn for each quarter,contradiction,4718
"If there are 55 possible combinations in which Michael is not selected , what is the value of r ?","If there are less than 65 possible combinations in which Michael is not selected , what is the value of r ?",entailment,4719
"If there are less than 65 possible combinations in which Michael is not selected , what is the value of r ?","If there are 55 possible combinations in which Michael is not selected , what is the value of r ?",neutral,4720
"If there are 55 possible combinations in which Michael is not selected , what is the value of r ?","If there are 65 possible combinations in which Michael is not selected , what is the value of r ?",contradiction,4721
"In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has more than 3 gang , in how many ways can he invite one or more of the gang to his house ?",entailment,4722
"In a friendship gang Andrew has more than 3 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?",neutral,4723
"In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has more than 8 gang , in how many ways can he invite one or more of the gang to his house ?",contradiction,4724
"City A to city B , Andrew drove for 1 hr at 48 mph and for 3 hours at 60 mph","City A to city B , Andrew drove for less than 5 hr at 48 mph and for 3 hours at 60 mph",entailment,4725
"City A to city B , Andrew drove for less than 5 hr at 48 mph and for 3 hours at 60 mph","City A to city B , Andrew drove for 1 hr at 48 mph and for 3 hours at 60 mph",neutral,4726
"City A to city B , Andrew drove for 1 hr at 48 mph and for 3 hours at 60 mph","City A to city B , Andrew drove for 4 hr at 48 mph and for 3 hours at 60 mph",contradiction,4727
"An investor can sell her MicroTron stock for 36 $ per share and her Dynaco stock for 56 $ per share , If she sells 300 shares altogether , some of each stock , at an average price per share of 40 $ , how many shares of Dynaco stock has she sold ?","An investor can sell her MicroTron stock for more than 26 $ per share and her Dynaco stock for 56 $ per share , If she sells 300 shares altogether , some of each stock , at an average price per share of 40 $ , how many shares of Dynaco stock has she sold ?",entailment,4728
"An investor can sell her MicroTron stock for more than 26 $ per share and her Dynaco stock for 56 $ per share , If she sells 300 shares altogether , some of each stock , at an average price per share of 40 $ , how many shares of Dynaco stock has she sold ?","An investor can sell her MicroTron stock for 36 $ per share and her Dynaco stock for 56 $ per share , If she sells 300 shares altogether , some of each stock , at an average price per share of 40 $ , how many shares of Dynaco stock has she sold ?",neutral,4729
"An investor can sell her MicroTron stock for 36 $ per share and her Dynaco stock for 56 $ per share , If she sells 300 shares altogether , some of each stock , at an average price per share of 40 $ , how many shares of Dynaco stock has she sold ?","An investor can sell her MicroTron stock for 46 $ per share and her Dynaco stock for 56 $ per share , If she sells 300 shares altogether , some of each stock , at an average price per share of 40 $ , how many shares of Dynaco stock has she sold ?",contradiction,4730
The ratio of men to women in the Snyder community choir is 6 to 5,The ratio of men to women in the Snyder community choir is more than 3 to 5,entailment,4731
The ratio of men to women in the Snyder community choir is more than 3 to 5,The ratio of men to women in the Snyder community choir is 6 to 5,neutral,4732
The ratio of men to women in the Snyder community choir is 6 to 5,The ratio of men to women in the Snyder community choir is less than 6 to 5,contradiction,4733
"If Snyder has 4 more men and 6 more women than Leigh , how many men are in the Snyder choir ?","If Snyder has less than 7 more men and 6 more women than Leigh , how many men are in the Snyder choir ?",entailment,4734
"If Snyder has less than 7 more men and 6 more women than Leigh , how many men are in the Snyder choir ?","If Snyder has 4 more men and 6 more women than Leigh , how many men are in the Snyder choir ?",neutral,4735
"If Snyder has 4 more men and 6 more women than Leigh , how many men are in the Snyder choir ?","If Snyder has 2 more men and 6 more women than Leigh , how many men are in the Snyder choir ?",contradiction,4736
There are 16 stations between Hyderabad and Bangalore,There are less than 86 stations between Hyderabad and Bangalore,entailment,4737
There are less than 86 stations between Hyderabad and Bangalore,There are 16 stations between Hyderabad and Bangalore,neutral,4738
There are 16 stations between Hyderabad and Bangalore,There are 36 stations between Hyderabad and Bangalore,contradiction,4739
"If the distance between their homes is 50 kilometers , Maxwell ' s walking speed is 3 km / h , and Brad ' s running speed is 6 km / h , what is the distance traveled by Brad ?","If the distance between their homes is less than 80 kilometers , Maxwell ' s walking speed is 3 km / h , and Brad ' s running speed is 6 km / h , what is the distance traveled by Brad ?",entailment,4740
"If the distance between their homes is less than 80 kilometers , Maxwell ' s walking speed is 3 km / h , and Brad ' s running speed is 6 km / h , what is the distance traveled by Brad ?","If the distance between their homes is 50 kilometers , Maxwell ' s walking speed is 3 km / h , and Brad ' s running speed is 6 km / h , what is the distance traveled by Brad ?",neutral,4741
"If the distance between their homes is 50 kilometers , Maxwell ' s walking speed is 3 km / h , and Brad ' s running speed is 6 km / h , what is the distance traveled by Brad ?","If the distance between their homes is more than 50 kilometers , Maxwell ' s walking speed is 3 km / h , and Brad ' s running speed is 6 km / h , what is the distance traveled by Brad ?",contradiction,4742
Glen drives at a constant speed of 37 km per hour,Glen drives at a constant speed of less than 67 km per hour,entailment,4743
