premise,hypothesis,label,sample_index
A treasure hunter discovered a buried treasure chest filled with 5155.0 rubys and 45.0 diamonds.,5196.0 gems were there in total.,contradiction,455
"Milford Lake was originally blue because it only had 3263.0 algae plants and now there are 809.0 more algae plants, and the lake has turned green.",4072.0 algae plants are in Milford Lake now.,entailment,456
"Milford Lake was originally blue because it only had 3263.0 algae plants and now there are 809.0 more algae plants, and the lake has turned green.",4074.0 algae plants are in Milford Lake now.,contradiction,457
"At the beach, Miki and her sister both built sandcastles and then measured their heights and Miki's sandcastle was 0.8333333333333334 foot tall, and her sister's was 0.5 foot tall.",Total height of both sandcastles is 1.33333333333.,entailment,458
"At the beach, Miki and her sister both built sandcastles and then measured their heights and Miki's sandcastle was 0.8333333333333334 foot tall, and her sister's was 0.5 foot tall.",Total height of both sandcastles is 3.9.,contradiction,459
"Nicole found an orange caterpillar and a green caterpillar in her backyard and the green caterpillar was 3.0 inches long, and the orange caterpillar was 1.1666666666666667 inches long.",The green caterpillar and orange caterpillar were 4.16666666667 inches in total.,entailment,460
"Nicole found an orange caterpillar and a green caterpillar in her backyard and the green caterpillar was 3.0 inches long, and the orange caterpillar was 1.1666666666666667 inches long.",The green caterpillar and the orange caterpillar were 8.2 inches in total.,contradiction,461
Sally had 39.0 baseball cards and Sara gave Sally 24.0 more.,Sally has 63.0 baseball cards now.,entailment,462
Sally had 39.0 baseball cards and Sara gave Sally 24.0 more.,Sally has 64.0 baseball cards now.,contradiction,463
Mike had 33.0 quarters and 87.0 nickels in his bank and his dad gave Mike 75.0 nickels.,He has 162.0 nickels now.,entailment,464
Mike had 33.0 quarters and 87.0 nickels in his bank and his dad gave Mike 75.0 nickels.,He has 161.0 nickels now.,contradiction,465
"Mike picked 32.0 limes, and Alyssa ate 25.0 limes and Tom picked 12.0 plums.",7.0 limes were left.,entailment,466
"Mike picked 32.0 limes, and Alyssa ate 25.0 limes and Tom picked 12.0 plums.",10.0 limes were left.,contradiction,467
Sara had 100.0 pennies and 783.0 quarters in her bank and her dad gave 271.0 quarters to Sara.,She has 1054.0 quarters now.,entailment,468
Sara had 100.0 pennies and 783.0 quarters in her bank and her dad gave 271.0 quarters to Sara.,She has 1049.0 quarters now.,contradiction,469
A restaurant made 9.0 hamburgers and 4.0 hot dogs to serve during lunch and then the restaurant made 3.0 more hamburgers.,12.0 hamburgers were made.,entailment,470
A restaurant made 9.0 hamburgers and 4.0 hot dogs to serve during lunch and then the restaurant made 3.0 more hamburgers.,15.0 hamburgers were made.,contradiction,471
Melanie picked 7.0 plums and 4.0 oranges from the orchard and Sam gave her 3.0 plums.,She has 10.0 plums now.,entailment,472
Melanie picked 7.0 plums and 4.0 oranges from the orchard and Sam gave her 3.0 plums.,She has 14.0 plums now.,contradiction,473
There were 9.0 red orchids and 3.0 white orchids in the vase and Sally cut 15.0 red orchids from her flower garden and put them in the vase.,24.0 red orchids are there now in the vase.,entailment,474
There were 9.0 red orchids and 3.0 white orchids in the vase and Sally cut 15.0 red orchids from her flower garden and put them in the vase.,27.0 red orchids are there now in the vase.,contradiction,475
Sam has 6.0 puppies and he gave 2.0 of them to a friend.,He has 4.0 puppies now.,entailment,476
Sam has 6.0 puppies and he gave 2.0 of them to a friend.,He has 8.0 puppies now.,contradiction,477
"Mike picked 7.0 apples, Nancy picked 3.0 apples, but Keith ate 6.0 apples and 4.0 pears, at the farm.",4.0 apples are left.,entailment,478
"Mike picked 7.0 apples, Nancy picked 3.0 apples, but Keith ate 6.0 apples and 4.0 pears, at the farm.",1.0 apple is left.,contradiction,479
"Mike picked 7.0 apples, Nancy ate 3.0 apples, and Keith picked 6.0 apples and 4.0 pears, at the farm.",10.0 apples were left.,entailment,480
"Mike picked 7.0 apples, Nancy ate 3.0 apples, and Keith picked 6.0 apples and 4.0 pears, at the farm.",7.0 apples were left.,contradiction,481
"Mary had 33.0 Pokemon cards, and 6.0 were torn and Mary gave Sam 23.0 of her Pokemon cards.",Mary has 10.0 Pokemon cards now.,entailment,482
"Mary had 33.0 Pokemon cards, and 6.0 were torn and Mary gave Sam 23.0 of her Pokemon cards.",Mary has 5.0 Pokemon cards now.,contradiction,483
"Mary had 18.0 baseball cards and promised to give Fred 26.0 baseball cards, and Mary buys 40.0 baseball cards.",She will have 32.0 baseball cards left after she gives the promised cards to Fred.,entailment,484
"Mary had 18.0 baseball cards and promised to give Fred 26.0 baseball cards, and Mary buys 40.0 baseball cards.",She will have 31.0 baseball cards left after she gives the promised cards to Fred.,contradiction,485
Sally has 9.0 orange balloons and 4.0 blue balloons and she found 2.0 more of the orange balloons.,Sally has 11.0 orange balloons now.,entailment,486
Sally has 9.0 orange balloons and 4.0 blue balloons and she found 2.0 more of the orange balloons.,Sally has 13.0 orange balloons now.,contradiction,487
Jose starts with 7.0 bottle caps and he gives 2.0 to Rebecca.,Jose has 5.0 bottle caps left.,entailment,488
Jose starts with 7.0 bottle caps and he gives 2.0 to Rebecca.,Jose has 4.0 bottle caps left.,contradiction,489
Carol collects 5.0 peanuts and she gives her father 2.0.,Carol has 3.0 peanuts left.,entailment,490
Carol collects 5.0 peanuts and she gives her father 2.0.,Carol has 1.0 peanuts left.,contradiction,491
Mildred collects 77.0 oranges and Mildred's father eats 2.0 of them.,Mildred has 75.0 oranges now.,entailment,492
Mildred collects 77.0 oranges and Mildred's father eats 2.0 of them.,Mildred has 73.0 oranges now.,contradiction,493
Barbara has 18.0 candies and she uses 9.0.,Barbara has 9.0 candies left.,entailment,494
Barbara has 18.0 candies and she uses 9.0.,Barbara has 12.0 candies left.,contradiction,495
Denise adds 5.0 bananas to a jar and there were originally 46.0 bananas in the jar.,51.0 bananas are left in the jar.,entailment,496
Denise adds 5.0 bananas to a jar and there were originally 46.0 bananas in the jar.,54.0 bananas are left in the jar.,contradiction,497
There are 47.0 eggs in a box and Harry puts 5.0 eggs in the box.,52.0 eggs are in the box.,entailment,498
There are 47.0 eggs in a box and Harry puts 5.0 eggs in the box.,56.0 eggs are in the box.,contradiction,499
"There are 4.0 oranges, and there are 3.0 children.",1.33333333333 oranges are there per child.,entailment,500
"There are 4.0 oranges, and there are 3.0 children.",6.0 oranges are there per child.,contradiction,501
"There are 35.0 bottle caps in every box of Beverly's bottle cap collection, and the bottle caps are organized into 7.0 boxes.",245.0 bottle caps are there in total.,entailment,502
"There are 35.0 bottle caps in every box of Beverly's bottle cap collection, and the bottle caps are organized into 7.0 boxes.",244.0 bottle caps are there in total.,contradiction,503
6.0 people ate 54.0 lemon heads each.,324.0 lemon heads were eaten all together.,entailment,504
6.0 people ate 54.0 lemon heads each.,327.0 lemon heads were eaten all together.,contradiction,505
Marilyn has 51.0 bottle caps and Nancy gives her 36.0.,Marilyn has 87.0 bottle caps now.,entailment,506
Marilyn has 51.0 bottle caps and Nancy gives her 36.0.,Marilyn has 84.0 bottle caps now.,contradiction,507
Anne wandered for 3.0 miles at 2.0 miles per hour.,she wandered for 1.5 hours.,entailment,508
Anne wandered for 3.0 miles at 2.0 miles per hour.,she wandered for 2.7 hours.,contradiction,509
Charles strolled at 3.0 miles per hour for 6.0 hours.,Charles travelled for 18.0 miles.,entailment,510
Charles strolled at 3.0 miles per hour for 6.0 hours.,Charles travelled for 21.0 miles.,contradiction,511
Lisa took a plane trip of 256.0 miles and she took this trip 32.0 times.,She has flown 8192.0 miles.,entailment,512
Lisa took a plane trip of 256.0 miles and she took this trip 32.0 times.,She has flown 8191.0 miles.,contradiction,513
4.0 birds were sitting on the fence and 2.0 more birds flew away.,2.0 birds are now sitting on the fence.,entailment,514
4.0 birds were sitting on the fence and 2.0 more birds flew away.,3.0 birds are now sitting on the fence.,contradiction,515
A bee has 6.0 legs and the legs are split on 2.0 sides of their body.,3.0 legs are on a side.,entailment,516
A bee has 6.0 legs and the legs are split on 2.0 sides of their body.,0.0 legs are on a side.,contradiction,517
There are 6.0 birds and 3.0 nests.,There are 9.0 bird-related objects.,entailment,518
There are 6.0 birds and 3.0 nests.,There are 7.0 bird-related objects.,contradiction,519
2.0 beavers were working on their home and another 1.0 came to help.,3.0 beavers are still working on their home.,entailment,520
2.0 beavers were working on their home and another 1.0 came to help.,5.0 beavers are still working on their home.,contradiction,521
Mrs. Hilt ate 5.0 apples in 3 hours.,She eats 1.66666666667 apples per hour on average.,entailment,522
Mrs. Hilt ate 5.0 apples in hours.,She eats 3.6 apples per hour on average.,contradiction,523
"There were 10.0 students riding on the school bus and at the first stop, 3.0 students got on the bus.",13.0 students are now on the bus.,entailment,524
"There were 10.0 students riding on the school bus and at the first stop, 3.0 students got on the bus.",17.0 students are now on the bus.,contradiction,525
Lucy went to the grocery store and she bought 16.0 packs of cookies and ate 12.0 packs of them.,She has 4.0 packs of cookies left.,entailment,526
Lucy went to the grocery store and she bought 16.0 packs of cookies and ate 12.0 packs of them.,She has 0.0 packs of cookies left.,contradiction,527
"In a school, there are 542.0 girls and 387.0 boys.",155.0 more girls are there compared to boys in that school.,entailment,528
"In a school, there are 542.0 girls and 387.0 boys.",154.0 more girls are there compared to boys in that school.,contradiction,529
Linda has 34.0 candies and she gave Chloe 28.0 candies.,Linda has 6.0 candies left.,entailment,530
Linda has 34.0 candies and she gave Chloe 28.0 candies.,Linda has 2.0 candies left.,contradiction,531
There was 698.0 children taking a test and 105.0 passed.,593.0 children had to sit it again.,entailment,532
There was 698.0 children taking a test and 105.0 passed.,591.0 children had to sit it again.,contradiction,533
There are 12.0 birds on the fence and 8.0 birds fly away.,4.0 birds are on the fence.,entailment,534
There are 12.0 birds on the fence and 8.0 birds fly away.,6.0 birds are on the fence.,contradiction,535
20.0 ducks are swimming in a lake and 13.0 ducks leave.,7.0 ducks are swimming in the lake.,entailment,536
20.0 ducks are swimming in a lake and 13.0 ducks leave.,11.0 ducks are swimming in the lake.,contradiction,537
Bobby had 26.0 pieces of candy and he ate 17.0 pieces of candy.,Bobby has 9.0 pieces of candy left.,entailment,538
Bobby had 26.0 pieces of candy and he ate 17.0 pieces of candy.,Bobby has 6.0 pieces of candy left.,contradiction,539
Sandy has 26.0 pet fish and her cat ate 6.0.,Sandy has 20.0 now.,entailment,540
Sandy has 26.0 pet fish and her cat ate 6.0.,Sandy has 22.0 now.,contradiction,541
Our class got 54.0 books from the library and then we gave 23.0 away to a different class.,Class has 31.0 books from the library left.,entailment,542
Our class got 54.0 books from the library and then we gave 23.0 away to a different class.,Class has 34.0 books from the library left.,contradiction,543
Mrs. Sheridan has 17.0 cats and Mrs. Sheridan gave away 14.0 cats.,Sheridan has 3.0 cats now.,entailment,544
Mrs. Sheridan has 17.0 cats and Mrs. Sheridan gave away 14.0 cats.,Sheridan has 5.0 cats now.,contradiction,545
Mrs. Sheridan has 47.0 fish and she gave her sister 22.0 fish.,She has 25.0 fish now.,entailment,546
Mrs. Sheridan has 47.0 fish and she gave her sister 22.0 fish.,She has 23.0 fish now.,contradiction,547
Cade had 87.0 marbles and he got 8.0 from Dylan.,He has 95.0 marbles now.,entailment,548
Cade had 87.0 marbles and he got 8.0 from Dylan.,He has 98.0 marbles now.,contradiction,549
Michael has 49.0 fish and Ben gives him 18.0 more fish.,He has 67.0 marbles now.,entailment,550
Michael has 49.0 fish and Ben gives him 18.0 more fish.,He has 66.0 marbles now.,contradiction,551
Daniel had 54.0 noodles and he gave 12.0 noodles to William.,Daniel has 42.0 noodles left.,entailment,552
Daniel had 54.0 noodles and he gave 12.0 noodles to William.,Daniel has 41.0 noodles left.,contradiction,553
Hayley has 25.0 meatballs and Kirsten gave her 11.0 more.,Hayley has 36.0 meatballs now.,entailment,554
Hayley has 25.0 meatballs and Kirsten gave her 11.0 more.,Hayley has 40.0 meatballs now.,contradiction,555
Mrs. Sheridan has 11.0 cats and she bought 43.0 more.,She has 54.0 cats now.,entailment,556
Mrs. Sheridan has 11.0 cats and she bought 43.0 more.,She has 49.0 cats now.,contradiction,557
Mrs. Santiago has 58.0 red roses and Mrs. Garrett has 24.0.,The total number of roses is 82.0.,entailment,558
Mrs. Santiago has 58.0 red roses and Mrs. Garrett has 24.0.,The total number of roses is 77.0.,contradiction,559
21.0 birds were sitting in a tree and 14.0 more birds flew away.,7.0 birds are left in the tree.,entailment,560
21.0 birds were sitting in a tree and 14.0 more birds flew away.,6.0 birds are left in the tree.,contradiction,561
42.0 birds were sitting in a tree and then 29.0 more flew up to the tree.,71.0 birds are there in the tree.,entailment,562
42.0 birds were sitting in a tree and then 29.0 more flew up to the tree.,75.0 birds are there in the tree.,contradiction,563
Cindy’s mom baked 41.0 cookies and Paul’s dad ate 38.0.,3.0 cookies are left.,entailment,564
Cindy’s mom baked 41.0 cookies and Paul’s dad ate 38.0.,0.0 cookies are left.,contradiction,565
25.0 children were riding on the bus and at the bus stop 18.0 children got on the bus.,43.0 children are now riding on the bus.,entailment,566
25.0 children were riding on the bus and at the bus stop 18.0 children got on the bus.,39.0 children are now riding on the bus.,contradiction,567
Misha has 34.0 dollars and she receives 47.0 dollars more.,She has 81.0 dollars now.,entailment,568
Misha has 34.0 dollars and she receives 47.0 dollars more.,She has 78.0 dollars now.,contradiction,569
There were 28.0 girls and 35.0 boys on the playground at recess.,7.0 more boys are there than girls.,entailment,570
There were 28.0 girls and 35.0 boys on the playground at recess.,6.0 more boys are there than girls.,contradiction,571
There are 58.0 geese and 37.0 ducks in the marsh.,21.0 more geese are there than ducks.,entailment,572
There are 58.0 geese and 37.0 ducks in the marsh.,25.0 more geese are there than ducks.,contradiction,573
Robin has 18.0 pieces of gum and her brother gave her 44.0 more pieces.,Robin has 62.0 pieces of gum now.,entailment,574
Robin has 18.0 pieces of gum and her brother gave her 44.0 more pieces.,Robin has 60.0 pieces of gum now.,contradiction,575
Tommy has 60.0 balloons and his mom gave him 34.0 balloons for his birthday.,Tommy has 94.0 balloons now.,entailment,576
Tommy has 60.0 balloons and his mom gave him 34.0 balloons for his birthday.,Tommy has 91.0 balloons now.,contradiction,577
Marcus has 210.0 baseball cards and Carter gave him 58.0 more cards.,Marcus has 268.0 baseball cards now.,entailment,578
Marcus has 210.0 baseball cards and Carter gave him 58.0 more cards.,Marcus has 270.0 baseball cards now.,contradiction,579
Todd has 54.0 pieces of gum and Steve gave him 16.0 more pieces.,Todd has 70.0 pieces of gum now.,entailment,580
Todd has 54.0 pieces of gum and Steve gave him 16.0 more pieces.,Todd has 73.0 pieces of gum now.,contradiction,581
Josh had 142.0 pencils and he got 31.0 pencils from Dorothy.,Josh has 173.0 pencils now.,entailment,582
Josh had 142.0 pencils and he got 31.0 pencils from Dorothy.,Josh has 168.0 pencils now.,contradiction,583
There are 40.0 boys and 117 girls on the playground.,157.0 children are on the playground.,entailment,584
There are 40.0 boys and 117 girls on the playground.,159.0 children are on the playground.,contradiction,585
4.0 CDs fit on a shelf.,2.0 shelves are needed to hold 8.0 CDs.,entailment,586
4.0 CDs fit on a shelf.,4.0 shelves are needed to hold 8.0 CDs.,contradiction,587
Connie had 73 marbles and she gave 70.0 to Juan.,Connie has 3.0 marbles now.,entailment,588
Connie had 73 marbles and she gave 70.0 to Juan.,Connie has 4.0 marbles now.,contradiction,589
Connie has 64.0 red and blue markers and 41.0 of the markers are red.,23.0 markers are blue.,entailment,590
Connie has 64.0 red and blue markers and 41.0 of the markers are red.,27.0 markers are blue.,contradiction,591
"Joe had 50.0 toy cars, and he gives away 12.0 cars.",He will have 38.0 cars remaining.,entailment,592
"Joe had 50.0 toy cars, and he gives away 12.0 cars.",He will have 37.0 cars remaining.,contradiction,593
There are 64.0 pigs in the barn and 86.0 more pigs come to join them.,There are 150.0 pigs now.,entailment,594
There are 64.0 pigs in the barn and 86.0 more pigs come to join them.,There are 149.0 pigs now.,contradiction,595
Adolfo made a tower with 35.0 blocks and he added 65.0 more blocks to the tower.,100.0 total blocks are in the tower now.,entailment,596
Adolfo made a tower with 35.0 blocks and he added 65.0 more blocks to the tower.,101.0 total blocks are in the tower now.,contradiction,597
Josh had 16.0 marbles in his collection and he found 7.0 more marbles.,He has 23.0 marbles now.,entailment,598
Josh had 16.0 marbles in his collection and he found 7.0 more marbles.,He has 25.0 marbles now.,contradiction,599
There are 38.0 books on the shelf and Marta takes 10.0 books off the shelf.,28.0 books are on the shelf now.,entailment,600
There are 38.0 books on the shelf and Marta takes 10.0 books off the shelf.,26.0 books are on the shelf now.,contradiction,601
There are 3.0 boats on the lake and there are 5.0 people total in the boats.,1.66666666667 people are in each boat on average.,entailment,602
There are 3.0 boats on the lake and there are 5.0 people total in the boats.,5.5 people are in each boat on average.,contradiction,603
Randy has 78.0 blocks and Anna gives him 19.0 blocks.,Randy has 97.0 blocks now.,entailment,604
Randy has 78.0 blocks and Anna gives him 19.0 blocks.,Randy has 102.0 blocks now.,contradiction,605
There were 27.0 boys and 35.0 girls on the playground at recess and each boy went back inside paired with a girl.,8.0 children were left on the playground now.,entailment,606
There were 27.0 boys and 35.0 girls on the playground at recess and each boy went back inside paired with a girl.,7.0 children were left on the playground now.,contradiction,607
There were 58.0 geese and 37.0 ducks in the marsh.,21.0 more geese were in the marsh.,entailment,608
There were 58.0 geese and 37.0 ducks in the marsh.,16.0 more geese were in the marsh.,contradiction,609
Gary had 73.0 dollars and he sold his pet snake for 55.0 dollars.,Gary has 128.0 dollars now.,entailment,610
Gary had 73.0 dollars and he sold his pet snake for 55.0 dollars.,Gary has 125.0 dollars now.,contradiction,611
There are 261.0 fish and each fishbowl has 23.0 fish.,11.347826087 fishbowls are there.,entailment,612
There are 261.0 fish and each fishbowl has 23.0 fish.,12.5 fishbowls are there.,contradiction,613
There are 84.0 leaves and there are 139.0 ladybugs on the leaves.,The average number of ladybugs on each leaf is 1.65476190476.,entailment,614
There are 84.0 leaves and there are 139.0 ladybugs on the leaves.,The average number of ladybugs on each leaf is 1.9.,contradiction,615
There are 544.0 flowers and each pot has 32.0 in it.,17.0 pots are there in all.,entailment,616
There are 544.0 flowers and each pot has 32.0 in it.,13.0 pots are there in all.,contradiction,617
Ted wants to put 5.0 candy bars in each of his 15.0 bags.,Ted needs to get 75.0 candy bars.,entailment,618
Ted wants to put 5.0 candy bars in each of his 15.0 bags.,Ted needs to get 71.0 candy bars.,contradiction,619
I want to put 20.0 gallons of gas into 5.0 gallon gas cans.,I need 4.0 gas cans.,entailment,620
I want to put 20.0 gallons of gas into 5.0 gallon gas cans.,I need 3.0 gas cans.,contradiction,621
We have a pile with 100.0 seeds in it and those seeds came from 4.0 watermelons.,25.0 seeds were there in each watermelon.,entailment,622
We have a pile with 100.0 seeds in it and those seeds came from 4.0 watermelons.,21.0 seeds were there in each watermelon.,contradiction,623
3.0 cars with 63.0 people each are going to the zoo.,189.0 people are going to the zoo.,entailment,624
3.0 cars with 63.0 people each are going to the zoo.,187.0 people are going to the zoo.,contradiction,625
Marlee has 3.0 tables for her Halloween party and each table will hold 12.0 guests.,She can invite 36.0 guests.,entailment,626
Marlee has 3.0 tables for her Halloween party and each table will hold 12.0 guests.,She can invite 37.0 guests.,contradiction,627
"I have 4.0 pencil boxes, and I fill each box with 648.0 pencils.",I will have 2592.0 pencils.,entailment,628
"I have 4.0 pencil boxes, and I fill each box with 648.0 pencils.",I will have 2595.0 pencils.,contradiction,629
The town of Milburg has 5256.0 grown-ups and children and 2987.0 are children.,2269.0 adults live in Milburg.,entailment,630
The town of Milburg has 5256.0 grown-ups and children and 2987.0 are children.,2270.0 adults live in Milburg.,contradiction,631
There is a jar with 3409.0 pieces of candy and there are also 145.0 secret eggs with a prize in them.,3554.0 items in total are in the jar.,entailment,632
There is a jar with 3409.0 pieces of candy and there are also 145.0 secret eggs with a prize in them.,3555.0 items in total are in the jar.,contradiction,633
Third-grade students went to a concert in 8.0 buses and there were 45.0 students total.,5.625 students went in each bus.,entailment,634
Third-grade students went to a concert in 8.0 buses and there were 45.0 students total.,3.1 students went in each bus.,contradiction,635
The farmer had 127.0 apples and his neighbor gave him 88.0 pounds of apples.,He has 215.0 pounds of apples now.,entailment,636
The farmer had 127.0 apples and his neighbor gave him 88.0 pounds of apples.,He has 210.0 pounds of apples now.,contradiction,637
"Jill invited 37.0 people to her birthday party, and each pizza is divided into 8 equal parts and each person eats 1.0 slice.",4.625 pizzas were eaten.,entailment,638
"Jill invited 37.0 people to her birthday party, and each pizza is divided into 8 equal parts and each person eats 1.0 slice.",6.0 pizzas were eaten.,contradiction,639
Lucy has a tank with 212.0 fish and she moves 68.0 of them into a different tank.,144.0 are left in the first tank.,entailment,640
Lucy has a tank with 212.0 fish and she moves 68.0 of them into a different tank.,146.0 are left in the first tank.,contradiction,641
Lucy has 212.0 fish and then she buys 280.0 more fish.,She has 492.0 fish now.,entailment,642
Lucy has 212.0 fish and then she buys 280.0 more fish.,She has 496.0 fish now.,contradiction,643
A pet supply store has 600.0 bags of dog food and they receive 327.0 bags of cat food.,There are 927.0 bags.,entailment,644
A pet supply store has 600.0 bags of dog food and they receive 327.0 bags of cat food.,There are 924.0 bags.,contradiction,645
532.0 people are watching a movie in a theater and there are 750.0 seats free.,1282.0 seats are there in the theater.,entailment,646
532.0 people are watching a movie in a theater and there are 750.0 seats free.,1284.0 seats are there in the theater.,contradiction,647
There are 45.0 pounds of oranges and each bag contains 23.0 pounds of oranges.,There are 1.95652173913 bags.,entailment,648
There are 45.0 pounds of oranges and each bag contains 23.0 pounds of oranges.,There are 1.4 bags.,contradiction,649
There are 504.0 apples and it takes 4.0 apples to make 1.0 pie.,There are 126.0 pies.,entailment,650
There are 504.0 apples and it takes 4.0 apples to make 1.0 pie.,There are 129.0 pies.,contradiction,651
You want to give 24.0 cookies to each of the 6.0 people.,You need 144.0 cookies.,entailment,652
You want to give 24.0 cookies to each of the 6.0 people.,You need 145.0 cookies.,contradiction,653
A recipe calls for 18.0 servings of cereal and each serving is 2.0 cups.,36.0 cups are needed.,entailment,654
A recipe calls for 18.0 servings of cereal and each serving is 2.0 cups.,39.0 cups are needed.,contradiction,655
"A box of books weighs 42 pounds, and each book weighs 3 pounds.",14.0 books are there in the box.,entailment,656
"A box of books weighs 42 pounds, and each book weighs 3 pounds.",130.0 books are there in the box.,contradiction,657
A perfect score is 21 points and 3 games were played.,7.0 points were earned per round.,entailment,658
A perfect score is 21 points and 3 games were played.,3.0 points were earned per round.,contradiction,659
"219.0 people are going to the zoo, and there are 3.0 tasty sandwiches made ready for each person's lunch.",657.0 sandwiches are prepared in total.,entailment,660
"219.0 people are going to the zoo, and there are 3.0 tasty sandwiches made ready for each person's lunch.",661.0 sandwiches are prepared in total.,contradiction,661
"A pet store had 13.0 siamese cats and 5.0 house cats and During a purchase, they added 10.0 cats.",They have 28.0 cats left.,entailment,662
"A pet store had 13.0 siamese cats and 5.0 house cats and During a purchase, they added 10.0 cats.",They have 26.0 cats left.,contradiction,663
"In fourth grade there were 10.0 students at the start of the year and During the year, 4.0 students were added, and 42.0 new students came to school.",56.0 students were in fourth grade at the end.,entailment,664
"In fourth grade there were 10.0 students at the start of the year and During the year, 4.0 students were added, and 42.0 new students came to school.",57.0 students were in fourth grade at the end.,contradiction,665
"In fourth grade there were 42.0 students at the start of the year and During the year, 4.0 students left, and 10.0 students were transferred to fifth grade.",28.0 students were in fourth grade at the end.,entailment,666
"In fourth grade there were 42.0 students at the start of the year and During the year, 4.0 students left, and 10.0 students were transferred to fifth grade.",26.0 students were in fourth grade at the end.,contradiction,667
"A florist had 37.0 roses, and she picked 16.0 more and then later picked another 19.0 more.",She would have 72.0 roses.,entailment,668
"A florist had 37.0 roses, and she picked 16.0 more and then later picked another 19.0 more.",She would have 73.0 roses.,contradiction,669
A book store had 41.0 books in the bargin bin and they then sort out 2.0 books off the bin and sold 33.0 books.,6.0 books would now be in the bin.,entailment,670
A book store had 41.0 books in the bargin bin and they then sort out 2.0 books off the bin and sold 33.0 books.,3.0 books would now be in the bin.,contradiction,671
"A waiter had 36.0 customers to wait on, and 19.0 of the customers left and then 14.0 of the remaining customers left.",He would have 3.0 customers.,entailment,672
"A waiter had 36.0 customers to wait on, and 19.0 of the customers left and then 14.0 of the remaining customers left.",He would have 5.0 customers.,contradiction,673
"There were 9 people in line for bumper cars, and 6 people got tired of waiting and left but 3 more people got in line.",18.0 people were in line at some point.,entailment,674
"There were 9 people in line for bumper cars, and 6 people got tired of waiting and left but 3 more people got in line.",16.0 people were in line at some point.,contradiction,675
"Maria picked 48.0 carrots from her garden, and she threw out 15.0 of them and then threw away another 11.0 more the next day.",She would have 22.0 carrots left.,entailment,676
"Maria picked 48.0 carrots from her garden, and she threw out 15.0 of them and then threw away another 11.0 more the next day.",She would have 25.0 carrots left.,contradiction,677
"Faye bought 48.0 coloring books, and she gave away 34.0 of them and then gave away 3.0 more.",She would have 11.0 coloring books left.,entailment,678
"Faye bought 48.0 coloring books, and she gave away 34.0 of them and then gave away 3.0 more.",She would have 12.0 coloring books left.,contradiction,679
"At the arcade Cody won 49.0 tickets, and he lost 6.0 tickets and later spent 25.0 tickets on a beanie.",He would have 18.0 tickets left.,entailment,680
"At the arcade Cody won 49.0 tickets, and he lost 6.0 tickets and later spent 25.0 tickets on a beanie.",He would have 21.0 tickets left.,contradiction,681
"George had 28.0 socks, and he bought 36.0 new ones and his Dad gave him 4.0 more.",He would have 68.0 socks.,entailment,682
"George had 28.0 socks, and he bought 36.0 new ones and his Dad gave him 4.0 more.",He would have 69.0 socks.,contradiction,683
"Maria has 45.0 bottles of water in her fridge, and she drank 14.0 of them and her sister drank 8.0.",23.0 bottles are left.,entailment,684
"Maria has 45.0 bottles of water in her fridge, and she drank 14.0 of them and her sister drank 8.0.",18.0 bottles are left.,contradiction,685
"Isabel had 2.0 pages of math homework and 4.0 pages of reading homework, and there are 5 total problems.",1.2 problems were on each page on average.,entailment,686
"Isabel had 2.0 pages of math homework and 4.0 pages of reading homework, and there are 5 total problems.",4.7 problems were on each page on average.,contradiction,687
"Paul bought 6 pieces of chocolate candy and 4 pieces of caramel candy, and all the candies are put in 9 boxes.",1.11111111111 candies were in each box.,entailment,688
"Paul bought 6 pieces of chocolate candy and 4 pieces of caramel candy, and all the candies are put in 9 boxes.",2.3 candies were in each box.,contradiction,689
"Kaleb saved 21 dollars, and got 15 dollars for his allowance and he gambles it and wins 6 times the amount.",He has 216.0 dollars now.,entailment,690
"Kaleb saved 21 dollars, and got 15 dollars for his allowance and he gambles it and wins 6 times the amount.",He has 220.0 dollars now.,contradiction,691
"9.0 friends were at a restaurant, and they were joined by 7.0 more people and each person ate 4.0 wings.",The total amount of wings consumed by the group is 64.0.,entailment,692
"9.0 friends were at a restaurant, and they were joined by 7.0 more people and each person ate 4.0 wings.",The total amount of wings consumed by the group is 62.0.,contradiction,693
"Wendy uploaded 79.0 pictures to Facebook on Monday and she uploaded 44.0 pictures to Facebook on Tuesday, then split all the pictures into 5.0 different albums.",24.6 pictures were in each album.,entailment,694
"Wendy uploaded 79.0 pictures to Facebook on Monday and she uploaded 44.0 pictures to Facebook on Tuesday, then split all the pictures into 5.0 different albums.",20.1 pictures were in each album.,contradiction,695
"A company invited 18.0 people to a luncheon; 12.0 more people showed up, and the tables they had held 3.0 people each.",They need 10.0 tables.,entailment,696
"A company invited 18.0 people to a luncheon; 12.0 more people showed up, and the tables they had held 3.0 people each.",They need 8.0 tables.,contradiction,697
Mike had 34.0 peaches left at his roadside fruit stand and he went to the orchard and picked 86.0 more peaches to stock up the stand.,He has 120.0 peaches now.,entailment,698
Mike had 34.0 peaches left at his roadside fruit stand and he went to the orchard and picked 86.0 more peaches to stock up the stand.,He has 115.0 peaches now.,contradiction,699
Sara had 49.0 quarters in her bank and she spent 21.0 quarters.,She has 28.0 quarters now.,entailment,700
Sara had 49.0 quarters in her bank and she spent 21.0 quarters.,She has 27.0 quarters now.,contradiction,701
