sample_index,label,error_message,golden_label
3827,neutral,,contradiction
4144,entailment,,neutral
4004,contradiction,,contradiction
4395,entailment,,entailment
3967,neutral,,neutral
3664,neutral,,neutral
4479,contradiction,,entailment
4428,contradiction,,entailment
4438,entailment,,neutral
4469,contradiction,,contradiction
3977,contradiction,,contradiction
4385,neutral,,contradiction
4014,neutral,,entailment
3674,entailment,,contradiction
3734,contradiction,,contradiction
4154,entailment,,contradiction
3837,entailment,,entailment
4045,neutral,,neutral
3926,contradiction,,contradiction
3625,neutral,,neutral
3765,entailment,,entailment
3866,contradiction,,contradiction
4294,entailment,,neutral
4105,neutral,,neutral
3547,neutral,,neutral
4327,neutral,,neutral
4267,entailment,,neutral
3895,neutral,,neutral
3796,entailment,,neutral
3687,entailment,,entailment
3516,entailment,,entailment
4376,contradiction,,contradiction
3984,entailment,,entailment
4236,entailment,,entailment
3751,neutral,,neutral
4131,entailment,,entailment
3852,neutral,,entailment
3912,entailment,,entailment
4071,entailment,,entailment
3611,entailment,,contradiction
3580,neutral,,neutral
3700,entailment,,neutral
3803,entailment,,contradiction
4160,contradiction,,contradiction
4020,neutral,,entailment
3943,neutral,,neutral
3640,entailment,,neutral
4202,neutral,,contradiction
4193,contradiction,,contradiction
3522,entailment,,entailment
4342,entailment,,neutral
4253,neutral,,contradiction
3573,contradiction,,entailment
4313,contradiction,,contradiction
4082,neutral,,contradiction
3782,contradiction,,contradiction
3881,neutral,,contradiction
4273,entailment,,neutral
4333,neutral,,neutral
3553,entailment,,neutral
4222,entailment,,neutral
3990,entailment,,entailment
4362,contradiction,,entailment
3693,neutral,,entailment
3502,entailment,,neutral
4140,entailment,,entailment
3823,neutral,,neutral
3720,entailment,,entailment
3660,entailment,,entailment
4391,neutral,,contradiction
3963,entailment,,entailment
4000,neutral,,neutral
4280,contradiction,,contradiction
3872,entailment,,contradiction
4111,neutral,,neutral
3771,neutral,,entailment
3631,neutral,,neutral
4051,entailment,,neutral
3932,contradiction,,contradiction
4356,entailment,,entailment
3536,contradiction,,contradiction
4216,neutral,,neutral
4187,contradiction,,contradiction
4307,neutral,,contradiction
4096,neutral,,neutral
3567,entailment,,entailment
4247,neutral,,contradiction
3605,entailment,,contradiction
3906,entailment,,entailment
4065,entailment,,entailment
4125,entailment,,entailment
3846,entailment,,entailment
3745,entailment,,neutral
3654,entailment,,entailment
4034,contradiction,,contradiction
3957,entailment,,entailment
3817,neutral,,neutral
4174,entailment,,neutral
3714,neutral,,entailment
4449,entailment,,entailment
4418,contradiction,,contradiction
4408,entailment,,neutral
4459,neutral,,neutral
4164,entailment,,entailment
3807,entailment,,entailment
3704,contradiction,,contradiction
3644,contradiction,,contradiction
3947,contradiction,,contradiction
4024,entailment,,neutral
3856,neutral,,neutral
4135,entailment,,neutral
3755,neutral,,contradiction
3584,neutral,,contradiction
3615,entailment,,entailment
4075,neutral,,neutral
3916,entailment,,neutral
4257,contradiction,,entailment
4086,entailment,,entailment
4317,entailment,,entailment
3577,neutral,,neutral
4197,entailment,,entailment
4206,entailment,,entailment
4346,contradiction,,contradiction
3526,entailment,,neutral
3621,neutral,,entailment
3922,neutral,,neutral
4041,entailment,,entailment
4101,entailment,,entailment
3862,neutral,,neutral
4290,entailment,,entailment
3761,contradiction,,contradiction
3670,contradiction,,neutral
4010,contradiction,,contradiction
3973,neutral,,neutral
4381,neutral,,neutral
3833,entailment,,contradiction
4150,entailment,,neutral
3730,entailment,,neutral
4372,neutral,,neutral
3980,entailment,,contradiction
3512,neutral,,contradiction
3683,neutral,,contradiction
4232,neutral,,contradiction
4323,entailment,,entailment
3543,entailment,,entailment
3792,entailment,,entailment
4263,neutral,,entailment
3891,contradiction,,entailment
4272,contradiction,,entailment
3880,entailment,,neutral
3783,entailment,,entailment
3552,neutral,,entailment
4332,entailment,,entailment
4223,neutral,,contradiction
3503,entailment,,contradiction
3692,contradiction,,contradiction
4363,entailment,,neutral
3991,neutral,,neutral
3822,entailment,,entailment
4141,neutral,,neutral
4001,contradiction,,contradiction
3962,contradiction,,contradiction
4390,neutral,,neutral
3661,neutral,,neutral
3770,contradiction,,contradiction
4110,entailment,,entailment
3873,entailment,,entailment
4281,entailment,,entailment
3933,contradiction,,entailment
4050,entailment,,entailment
3630,contradiction,,entailment
3537,entailment,,entailment
4357,neutral,,neutral
4186,entailment,,neutral
4217,contradiction,,contradiction
3566,contradiction,,contradiction
4097,neutral,,contradiction
4306,neutral,,neutral
4246,entailment,,neutral
4064,contradiction,,contradiction
3907,neutral,,neutral
3595,contradiction,,neutral
3604,entailment,,neutral
3744,entailment,,entailment
3847,neutral,,neutral
4124,contradiction,,contradiction
3956,contradiction,,contradiction
4035,entailment,,entailment
3655,neutral,,neutral
3715,neutral,,neutral
4175,contradiction,,contradiction
3816,entailment,,entailment
4448,neutral,,contradiction
4419,neutral,,entailment
4409,contradiction,,contradiction
4458,contradiction,,entailment
3705,entailment,,entailment
3806,entailment,,contradiction
4165,neutral,,neutral
4025,contradiction,,contradiction
3946,neutral,,neutral
3645,entailment,,entailment
3754,entailment,,neutral
4134,entailment,,entailment
3857,neutral,,contradiction
3917,contradiction,,contradiction
4074,entailment,,entailment
3614,neutral,,contradiction
3585,entailment,,entailment
4256,contradiction,,contradiction
3576,entailment,,entailment
4316,neutral,,contradiction
4087,contradiction,,neutral
4207,neutral,,neutral
4196,neutral,,contradiction
3527,contradiction,,contradiction
4347,entailment,,entailment
4040,contradiction,,contradiction
3923,neutral,,contradiction
3620,neutral,,contradiction
3760,neutral,,neutral
4291,neutral,,neutral
3863,contradiction,,contradiction
4100,contradiction,,contradiction
4380,entailment,,entailment
3972,contradiction,,entailment
4011,entailment,,entailment
3671,entailment,,contradiction
3731,contradiction,,contradiction
4151,entailment,,contradiction
3832,entailment,,neutral
3682,neutral,,neutral
3513,entailment,,entailment
3981,entailment,,entailment
4373,neutral,,contradiction
4233,entailment,,entailment
3542,neutral,,contradiction
4322,contradiction,,contradiction
3890,contradiction,,contradiction
4262,contradiction,,contradiction
3793,neutral,,neutral
4302,entailment,,entailment
4093,entailment,,neutral
3562,entailment,,neutral
4242,contradiction,,entailment
4353,entailment,,entailment
3533,contradiction,,contradiction
4213,entailment,,neutral
4182,entailment,,entailment
3651,contradiction,,entailment
4031,entailment,,contradiction
3952,neutral,,neutral
3812,contradiction,,contradiction
4171,neutral,,neutral
3711,contradiction,,entailment
3600,entailment,,entailment
3591,entailment,,entailment
3903,entailment,,entailment
4060,entailment,,neutral
4120,neutral,,neutral
3843,entailment,,entailment
3740,contradiction,,contradiction
4227,entailment,,entailment
4367,contradiction,,contradiction
3995,neutral,,contradiction
3696,contradiction,,entailment
3507,entailment,,entailment
3787,entailment,,neutral
4276,entailment,,neutral
3884,neutral,,contradiction
4336,neutral,,neutral
3556,entailment,,neutral
3877,neutral,,neutral
4285,neutral,,neutral
4114,neutral,,neutral
3774,entailment,,entailment
3634,neutral,,neutral
4054,entailment,,neutral
3937,entailment,,neutral
4145,contradiction,,contradiction
3826,entailment,,neutral
3725,contradiction,,contradiction
3665,contradiction,,contradiction
3966,entailment,,entailment
4394,contradiction,,contradiction
4005,contradiction,,entailment
4478,contradiction,,contradiction
4429,entailment,,neutral
4439,contradiction,,contradiction
4468,contradiction,,neutral
3675,contradiction,,entailment
4015,entailment,,neutral
4384,entailment,,neutral
3976,entailment,,neutral
3836,contradiction,,contradiction
4155,entailment,,entailment
3735,neutral,,entailment
3624,entailment,,entailment
3927,entailment,,entailment
4044,entailment,,entailment
4104,entailment,,entailment
4295,contradiction,,contradiction
3867,entailment,,entailment
3764,contradiction,,contradiction
4326,entailment,,entailment
3546,neutral,,entailment
3797,contradiction,,contradiction
3894,contradiction,,entailment
4266,entailment,,entailment
3985,neutral,,neutral
4377,contradiction,,entailment
3517,entailment,,neutral
3686,entailment,,contradiction
4237,neutral,,neutral
3853,neutral,,neutral
4130,neutral,,contradiction
3750,entailment,,entailment
3581,contradiction,,contradiction
3610,neutral,,neutral
4070,contradiction,,contradiction
3913,entailment,,neutral
4161,entailment,,entailment
3802,contradiction,,neutral
3701,entailment,,contradiction
3641,neutral,,contradiction
3942,entailment,,entailment
4021,neutral,,neutral
4192,entailment,,neutral
4203,entailment,,entailment
4343,contradiction,,contradiction
3523,neutral,,neutral
4252,neutral,,neutral
4083,contradiction,,entailment
4312,contradiction,,neutral
3572,contradiction,,contradiction
4473,entailment,,entailment
4422,entailment,,entailment
4480,entailment,,neutral
4416,entailment,,entailment
4447,neutral,,neutral
3959,contradiction,,contradiction
3819,neutral,,entailment
3908,neutral,,contradiction
3848,contradiction,,contradiction
3569,neutral,,contradiction
4309,entailment,,neutral
4098,entailment,,entailment
4249,neutral,,neutral
3538,entailment,,neutral
4358,neutral,,contradiction
4218,entailment,,entailment
4189,neutral,,neutral
4199,neutral,,contradiction
4208,neutral,,contradiction
3528,entailment,,entailment
4348,entailment,,neutral
4259,entailment,,contradiction
3579,contradiction,,entailment
4088,contradiction,,contradiction
4319,entailment,,contradiction
3858,entailment,,entailment
3918,entailment,,entailment
3809,neutral,,contradiction
3949,neutral,,neutral
4457,neutral,,contradiction
4406,contradiction,,contradiction
4490,entailment,,contradiction
4432,neutral,,neutral
4463,entailment,,contradiction
4443,neutral,,entailment
4412,contradiction,,contradiction
4426,neutral,,neutral
4477,entailment,,neutral
4484,entailment,,contradiction
3829,entailment,,neutral
3969,entailment,,entailment
3878,contradiction,,contradiction
3938,neutral,,contradiction
3788,contradiction,,contradiction
4279,entailment,,neutral
4339,entailment,,neutral
3559,entailment,,neutral
4228,neutral,,neutral
4368,entailment,,entailment
3508,entailment,,neutral
3699,entailment,,entailment
4378,contradiction,,neutral
3689,contradiction,,contradiction
3518,contradiction,,contradiction
4238,neutral,,contradiction
4329,entailment,,entailment
3549,entailment,,entailment
3798,entailment,,entailment
4269,entailment,,entailment
3928,entailment,,neutral
3868,neutral,,neutral
3979,entailment,,neutral
3839,contradiction,,contradiction
4494,entailment,,entailment
4467,entailment,,entailment
4436,contradiction,,contradiction
4402,entailment,,neutral
4453,neutral,,neutral
4442,entailment,,contradiction
4413,entailment,,entailment
4427,contradiction,,contradiction
4476,entailment,,entailment
4485,entailment,,entailment
3828,entailment,,entailment
3968,contradiction,,contradiction
3879,entailment,,entailment
3939,entailment,,entailment
4278,entailment,,entailment
3789,entailment,,entailment
3558,entailment,,entailment
4338,entailment,,entailment
4229,entailment,,contradiction
3698,contradiction,,contradiction
3509,contradiction,,contradiction
4369,neutral,,neutral
3519,entailment,,entailment
3688,entailment,,neutral
4379,entailment,,contradiction
4239,entailment,,entailment
3548,entailment,,contradiction
4328,entailment,,contradiction
4268,entailment,,contradiction
3799,entailment,,neutral
3929,entailment,,contradiction
3869,contradiction,,contradiction
3978,neutral,,entailment
3838,entailment,,neutral
4495,neutral,,neutral
4466,entailment,,contradiction
4437,contradiction,,entailment
4403,neutral,,contradiction
4452,entailment,,entailment
4472,contradiction,,contradiction
4423,entailment,,neutral
4481,contradiction,,contradiction
4417,neutral,,neutral
4446,entailment,,entailment
3958,neutral,,neutral
3818,contradiction,,contradiction
3909,entailment,,entailment
3849,entailment,,entailment
4099,entailment,,neutral
4308,entailment,,entailment
3568,neutral,,neutral
4248,entailment,,entailment
4359,contradiction,,entailment
3539,neutral,,contradiction
4188,neutral,,entailment
4219,entailment,,neutral
4209,entailment,,entailment
4198,neutral,,neutral
4349,entailment,,contradiction
3529,entailment,,neutral
4258,entailment,,neutral
4318,entailment,,neutral
4089,entailment,,entailment
3578,entailment,,contradiction
3859,entailment,,neutral
3919,neutral,,neutral
3808,neutral,,neutral
3948,entailment,,entailment
4456,neutral,,neutral
4407,entailment,,entailment
4491,entailment,,entailment
4433,contradiction,,contradiction
4462,entailment,,neutral
4723,neutral,,neutral
4820,contradiction,,contradiction
4960,neutral,,neutral
4663,neutral,,neutral
4772,entailment,,contradiction
4871,contradiction,,contradiction
4931,contradiction,,contradiction
4632,entailment,,entailment
4882,neutral,,neutral
4781,contradiction,,contradiction
4550,contradiction,,contradiction
4501,neutral,,neutral
4690,entailment,,neutral
4993,neutral,,neutral
4905,neutral,,entailment
4597,entailment,,neutral
4606,neutral,,neutral
4746,entailment,,entailment
4845,entailment,,entailment
4954,entailment,,neutral
4657,contradiction,,neutral
4717,entailment,,neutral
4814,neutral,,contradiction
4535,entailment,,contradiction
5488,entailment,,neutral
4564,entailment,,neutral
5146,neutral,,neutral
5397,neutral,,entailment
5006,contradiction,,contradiction
5286,entailment,,entailment
5117,neutral,,contradiction
5057,entailment,,contradiction
5275,entailment,,neutral
5335,neutral,,neutral
5224,entailment,,neutral
5364,entailment,,entailment
5063,entailment,,contradiction
5123,entailment,,contradiction
5032,neutral,,neutral
5172,entailment,,entailment
5350,neutral,,neutral
5210,neutral,,contradiction
5181,entailment,,entailment
5301,neutral,,entailment
5090,contradiction,,contradiction
5241,entailment,,entailment
5251,entailment,,neutral
5080,entailment,,neutral
5311,contradiction,,neutral
5191,neutral,,neutral
5200,neutral,,neutral
5340,entailment,,entailment
5162,contradiction,,contradiction
5022,entailment,,entailment
5133,entailment,,entailment
5073,entailment,,entailment
5374,entailment,,neutral
5234,neutral,,contradiction
5325,contradiction,,entailment
5265,entailment,,entailment
5047,neutral,,neutral
5107,entailment,,neutral
5296,entailment,,neutral
5016,entailment,,entailment
5387,contradiction,,contradiction
5156,contradiction,,contradiction
4574,contradiction,,contradiction
5498,contradiction,,contradiction
4525,entailment,,neutral
4707,entailment,,entailment
4804,entailment,,neutral
4944,neutral,,entailment
4647,entailment,,entailment
4756,neutral,,neutral
4855,entailment,,neutral
4915,entailment,,neutral
4616,contradiction,,contradiction
4587,entailment,,entailment
4680,neutral,,entailment
4511,contradiction,,contradiction
4983,entailment,,entailment
4540,entailment,,neutral
4892,neutral,,contradiction
4791,entailment,,entailment
4921,neutral,,neutral
4622,contradiction,,contradiction
4762,neutral,,neutral
4861,neutral,,neutral
4970,contradiction,,contradiction
4673,contradiction,,contradiction
4733,contradiction,,contradiction
4830,entailment,,entailment
4653,entailment,,entailment
4950,entailment,,entailment
4810,neutral,,neutral
4713,entailment,,entailment
4602,entailment,,entailment
4593,entailment,,entailment
4901,contradiction,,contradiction
4841,neutral,,contradiction
4742,contradiction,,contradiction
4560,entailment,,entailment
4531,entailment,,neutral
4875,entailment,,entailment
4776,entailment,,entailment
4636,neutral,,neutral
4935,entailment,,entailment
4824,neutral,,entailment
4727,contradiction,,contradiction
4667,contradiction,,contradiction
4964,contradiction,,contradiction
4997,contradiction,,contradiction
4694,contradiction,,contradiction
4505,contradiction,,contradiction
4785,entailment,,entailment
4886,contradiction,,contradiction
4554,entailment,,entailment
5036,entailment,,contradiction
5176,entailment,,neutral
5067,entailment,,entailment
5127,entailment,,entailment
5094,entailment,,entailment
5305,contradiction,,neutral
5245,entailment,,neutral
5354,neutral,,contradiction
5185,neutral,,neutral
5214,entailment,,entailment
5113,entailment,,neutral
5282,neutral,,contradiction
5053,entailment,,neutral
5142,entailment,,entailment
5002,neutral,,neutral
5393,contradiction,,contradiction
5220,entailment,,entailment
5360,contradiction,,contradiction
5271,entailment,,entailment
5331,contradiction,,entailment
5321,contradiction,,contradiction
5261,contradiction,,contradiction
5370,entailment,,entailment
5230,neutral,,neutral
5383,neutral,,neutral
5012,contradiction,,contradiction
5152,neutral,,neutral
5043,entailment,,entailment
5292,entailment,,entailment
5103,entailment,,entailment
5204,neutral,,contradiction
5195,contradiction,,contradiction
5344,entailment,,neutral
5255,contradiction,,contradiction
5315,neutral,,contradiction
5084,contradiction,,contradiction
5137,entailment,,neutral
5077,contradiction,,neutral
5166,entailment,,entailment
5026,entailment,,neutral
4544,neutral,,contradiction
4795,entailment,,neutral
4896,entailment,,entailment
4987,entailment,,neutral
4515,entailment,,entailment
4684,entailment,,neutral
4677,entailment,,entailment
4974,entailment,,entailment
4834,entailment,,neutral
4737,entailment,,entailment
4626,entailment,,entailment
4925,neutral,,contradiction
4865,neutral,,contradiction
4766,contradiction,,contradiction
4521,entailment,,entailment
4570,neutral,,neutral
4851,entailment,,entailment
4752,entailment,,entailment
4583,neutral,,contradiction
4612,neutral,,neutral
4911,entailment,,entailment
4800,entailment,,entailment
4703,neutral,,contradiction
4643,contradiction,,contradiction
4940,contradiction,,contradiction
4951,entailment,,neutral
4652,contradiction,,contradiction
4712,neutral,,contradiction
4811,neutral,,contradiction
4900,neutral,,neutral
4592,contradiction,,contradiction
4603,neutral,,neutral
4743,entailment,,entailment
4840,entailment,,neutral
4561,neutral,,neutral
4530,entailment,,entailment
4777,neutral,,neutral
4874,entailment,,contradiction
4934,contradiction,,contradiction
4637,contradiction,,contradiction
4726,neutral,,neutral
4825,entailment,,neutral
4965,entailment,,entailment
4666,entailment,,neutral
4504,neutral,,neutral
4695,entailment,,entailment
4996,neutral,,neutral
4887,entailment,,entailment
4784,neutral,,contradiction
4555,neutral,,neutral
5037,contradiction,,entailment
5177,contradiction,,contradiction
5066,neutral,,contradiction
5126,contradiction,,contradiction
5304,neutral,,entailment
5095,entailment,,neutral
5244,entailment,,entailment
5355,entailment,,entailment
5215,neutral,,neutral
5184,entailment,,entailment
5283,entailment,,entailment
5112,entailment,,entailment
5052,entailment,,entailment
5143,entailment,,neutral
5392,neutral,,neutral
5003,contradiction,,contradiction
5221,entailment,,neutral
5361,neutral,,entailment
5270,contradiction,,contradiction
5330,entailment,,contradiction
5320,entailment,,neutral
5260,neutral,,neutral
5371,entailment,,neutral
5231,contradiction,,contradiction
5013,entailment,,entailment
5382,entailment,,entailment
5153,neutral,,contradiction
5042,contradiction,,contradiction
5102,neutral,,contradiction
5293,entailment,,neutral
5194,entailment,,neutral
5205,entailment,,entailment
5345,contradiction,,contradiction
5254,entailment,,neutral
5085,neutral,,entailment
5314,entailment,,neutral
5136,entailment,,entailment
5076,entailment,,entailment
5167,neutral,,neutral
5027,entailment,,contradiction
4545,entailment,,entailment
4897,neutral,,neutral
4794,entailment,,entailment
4685,contradiction,,contradiction
4514,contradiction,,contradiction
4986,entailment,,entailment
4975,entailment,,neutral
4676,contradiction,,contradiction
4736,contradiction,,contradiction
4835,neutral,,contradiction
4924,entailment,,neutral
4627,entailment,,neutral
4767,entailment,,entailment
4864,neutral,,neutral
4520,contradiction,,contradiction
4571,contradiction,,contradiction
4753,neutral,,neutral
4850,entailment,,contradiction
4910,contradiction,,contradiction
4613,contradiction,,contradiction
4582,entailment,,neutral
4702,neutral,,neutral
4801,neutral,,neutral
4941,entailment,,entailment
4642,entailment,,neutral
4821,contradiction,,entailment
4722,entailment,,entailment
4662,entailment,,entailment
4961,neutral,,contradiction
4870,entailment,,neutral
4773,entailment,,entailment
4633,neutral,,neutral
4930,entailment,,neutral
4780,entailment,,neutral
4883,contradiction,,contradiction
4551,entailment,,entailment
4992,entailment,,entailment
4691,contradiction,,contradiction
4500,entailment,,entailment
4607,neutral,,contradiction
4596,entailment,,entailment
4904,contradiction,,contradiction
4844,contradiction,,contradiction
4747,contradiction,,neutral
4656,entailment,,entailment
4955,neutral,,contradiction
4815,entailment,,entailment
4716,entailment,,entailment
4534,neutral,,neutral
5489,contradiction,,contradiction
4565,entailment,,contradiction
5147,neutral,,contradiction
5007,entailment,,entailment
5396,contradiction,,contradiction
5116,neutral,,neutral
5287,neutral,,neutral
5056,entailment,,neutral
5274,entailment,,entailment
5334,entailment,,entailment
5225,neutral,,contradiction
5365,entailment,,neutral
5062,entailment,,neutral
5122,entailment,,neutral
5033,contradiction,,contradiction
5173,neutral,,neutral
5351,contradiction,,contradiction
5180,contradiction,,contradiction
5211,neutral,,entailment
5091,entailment,,entailment
5300,contradiction,,contradiction
5240,neutral,,contradiction
5250,entailment,,entailment
5310,contradiction,,entailment
5081,entailment,,contradiction
5201,contradiction,,contradiction
5190,entailment,,entailment
5341,neutral,,neutral
5163,entailment,,entailment
5023,entailment,,neutral
5132,contradiction,,contradiction
5072,contradiction,,contradiction
5375,contradiction,,contradiction
5235,entailment,,entailment
5324,entailment,,contradiction
5264,neutral,,contradiction
5046,neutral,,entailment
5297,contradiction,,contradiction
5106,entailment,,entailment
5386,entailment,,neutral
5017,neutral,,neutral
5157,entailment,,entailment
4575,entailment,,entailment
5499,entailment,,entailment
4524,entailment,,entailment
4805,contradiction,,contradiction
4706,contradiction,,contradiction
4646,contradiction,,contradiction
4945,entailment,,neutral
4854,entailment,,entailment
4757,neutral,,contradiction
4586,contradiction,,contradiction
4617,entailment,,entailment
4914,entailment,,entailment
4982,contradiction,,contradiction
4510,neutral,,neutral
4681,entailment,,neutral
4541,neutral,,contradiction
4790,contradiction,,contradiction
4893,entailment,,entailment
4623,entailment,,entailment
4920,entailment,,entailment
4860,entailment,,entailment
4763,contradiction,,contradiction
4672,entailment,,neutral
4971,contradiction,,entailment
4831,entailment,,neutral
4732,neutral,,neutral
5069,contradiction,,contradiction
5129,contradiction,,contradiction
5038,entailment,,neutral
5178,entailment,,entailment
4888,neutral,,neutral
4999,entailment,,neutral
4729,neutral,,neutral
5445,entailment,,entailment
4669,neutral,,neutral
4778,contradiction,,contradiction
5414,contradiction,,contradiction
4638,entailment,,entailment
5482,entailment,,neutral
5420,contradiction,,contradiction
5471,contradiction,,contradiction
5461,neutral,,neutral
5430,neutral,,entailment
5492,contradiction,,contradiction
4628,contradiction,,contradiction
4768,entailment,,neutral
5404,neutral,,neutral
4679,entailment,,contradiction
4739,contradiction,,contradiction
5455,entailment,,neutral
4989,entailment,,entailment
4898,contradiction,,contradiction
5168,contradiction,,contradiction
5028,entailment,,entailment
5139,entailment,,entailment
5079,entailment,,entailment
5288,contradiction,,contradiction
5119,neutral,,neutral
5059,neutral,,neutral
5148,contradiction,,entailment
5399,neutral,,contradiction
5008,entailment,,neutral
5486,contradiction,,contradiction
4659,entailment,,entailment
5475,entailment,,entailment
4719,entailment,,entailment
4599,entailment,,entailment
4608,entailment,,entailment
5424,entailment,,entailment
4748,contradiction,,contradiction
5410,contradiction,,neutral
5441,contradiction,,contradiction
5451,entailment,,entailment
5400,entailment,,entailment
5434,entailment,,neutral
4758,entailment,,entailment
4618,neutral,,neutral
4589,neutral,,contradiction
5465,contradiction,,contradiction
4709,entailment,,contradiction
4649,neutral,,contradiction
5496,entailment,,entailment
5018,contradiction,,contradiction
5389,entailment,,neutral
5158,entailment,,neutral
5049,entailment,,entailment
5109,entailment,,entailment
5298,entailment,,entailment
5118,entailment,,entailment
5289,entailment,,entailment
5058,entailment,,entailment
5149,neutral,,neutral
5009,contradiction,,contradiction
5398,neutral,,neutral
5487,contradiction,,entailment
4658,neutral,,contradiction
4718,contradiction,,contradiction
5474,entailment,,contradiction
4609,neutral,,neutral
4598,contradiction,,contradiction
4749,entailment,,entailment
5425,entailment,,neutral
5411,entailment,,contradiction
5440,neutral,,neutral
5450,contradiction,,contradiction
5401,neutral,,neutral
4759,entailment,,neutral
5435,contradiction,,contradiction
4588,neutral,,neutral
4619,contradiction,,contradiction
4708,neutral,,neutral
5464,entailment,,neutral
4648,entailment,,neutral
5497,entailment,,neutral
5388,neutral,,entailment
5019,entailment,,entailment
5159,contradiction,,contradiction
5048,neutral,,contradiction
5299,contradiction,,neutral
5108,neutral,,contradiction
5068,neutral,,neutral
5128,neutral,,neutral
5039,contradiction,,contradiction
5179,neutral,,neutral
4889,contradiction,,contradiction
4998,entailment,,entailment
5444,neutral,,contradiction
4728,contradiction,,entailment
4668,entailment,,entailment
5415,contradiction,,entailment
4779,neutral,,entailment
4639,entailment,,neutral
5483,contradiction,,contradiction
5421,entailment,,entailment
5470,entailment,,neutral
5460,entailment,,entailment
5431,entailment,,neutral
5493,entailment,,entailment
4629,contradiction,,entailment
5405,contradiction,,contradiction
4769,contradiction,,contradiction
4678,entailment,,neutral
5454,entailment,,entailment
4738,neutral,,neutral
4988,entailment,,contradiction
4899,entailment,,entailment
5169,entailment,,entailment
5029,neutral,,neutral
5138,contradiction,,contradiction
5078,entailment,,contradiction
5279,contradiction,,contradiction
5339,entailment,,contradiction
5228,contradiction,,contradiction
5368,entailment,,neutral
4909,neutral,,neutral
5426,contradiction,,contradiction
4849,entailment,,neutral
4958,contradiction,,contradiction
4818,entailment,,entailment
5477,contradiction,,contradiction
4539,entailment,,entailment
5484,entailment,,entailment
4568,contradiction,,contradiction
5443,entailment,,neutral
5412,entailment,,entailment
5402,neutral,,contradiction
5453,neutral,,contradiction
4578,entailment,,entailment
5494,neutral,,neutral
4529,contradiction,,contradiction
5467,entailment,,neutral
4808,neutral,,contradiction
4948,neutral,,neutral
4859,contradiction,,contradiction
5436,contradiction,,entailment
4919,contradiction,,contradiction
5378,neutral,,contradiction
5238,entailment,,entailment
5329,contradiction,,neutral
5269,entailment,,neutral
5098,neutral,,neutral
5309,contradiction,,contradiction
5249,contradiction,,contradiction
5358,entailment,,entailment
5189,contradiction,,contradiction
5218,entailment,,neutral
5416,neutral,,neutral
4879,entailment,,neutral
4939,entailment,,neutral
4828,neutral,,neutral
5447,contradiction,,contradiction
4968,entailment,,entailment
4698,entailment,,entailment
4509,entailment,,entailment
4789,neutral,,neutral
4558,contradiction,,neutral
5473,entailment,,neutral
5422,neutral,,neutral
5480,neutral,,contradiction
5490,entailment,,entailment
5432,contradiction,,contradiction
5463,entailment,,entailment
4548,entailment,,entailment
4799,contradiction,,contradiction
4519,entailment,,neutral
4688,contradiction,,contradiction
4978,neutral,,neutral
5457,neutral,,entailment
4838,neutral,,contradiction
4929,entailment,,entailment
4869,entailment,,entailment
5406,entailment,,entailment
5208,entailment,,entailment
5199,entailment,,entailment
5348,contradiction,,contradiction
5259,entailment,,entailment
5319,entailment,,entailment
5088,entailment,,entailment
5308,entailment,,neutral
5099,contradiction,,contradiction
5248,entailment,,neutral
5359,neutral,,neutral
5219,neutral,,contradiction
5188,neutral,,neutral
4878,entailment,,entailment
5417,contradiction,,contradiction
4938,entailment,,entailment
5446,entailment,,neutral
4829,entailment,,contradiction
4969,neutral,,neutral
4508,contradiction,,contradiction
4699,entailment,,neutral
4788,entailment,,entailment
4559,contradiction,,contradiction
5472,entailment,,entailment
5423,contradiction,,contradiction
5481,entailment,,entailment
5491,entailment,,neutral
5433,entailment,,entailment
5462,contradiction,,contradiction
4549,entailment,,neutral
4798,entailment,,neutral
4689,entailment,,entailment
4518,entailment,,entailment
4979,contradiction,,contradiction
4839,entailment,,entailment
5456,contradiction,,contradiction
4928,contradiction,,contradiction
5407,entailment,,neutral
4868,contradiction,,contradiction
5198,contradiction,,contradiction
5209,neutral,,neutral
5349,entailment,,entailment
5258,contradiction,,contradiction
5089,neutral,,neutral
5318,contradiction,,contradiction
5278,neutral,,neutral
5338,entailment,,neutral
5229,entailment,,entailment
5369,entailment,,contradiction
4908,entailment,,entailment
4848,entailment,,entailment
5427,contradiction,,entailment
4959,entailment,,entailment
5476,entailment,,neutral
4819,entailment,,neutral
4538,contradiction,,contradiction
5485,entailment,,neutral
4569,entailment,,entailment
5442,entailment,,entailment
5413,entailment,,neutral
5403,entailment,,entailment
5452,entailment,,neutral
4579,neutral,,neutral
5495,contradiction,,contradiction
4528,entailment,,neutral
4809,neutral,,entailment
5466,entailment,,entailment
4949,contradiction,,contradiction
5437,contradiction,,neutral
4858,neutral,,neutral
4918,neutral,,neutral
5379,entailment,,entailment
5239,entailment,,neutral
5328,contradiction,,entailment
5268,entailment,,entailment
4533,contradiction,,entailment
4562,entailment,,contradiction
4903,neutral,,neutral
4600,entailment,,neutral
4591,neutral,,neutral
4740,entailment,,entailment
4843,neutral,,neutral
4952,contradiction,,contradiction
4651,entailment,,neutral
4711,entailment,,neutral
4812,neutral,,entailment
4884,entailment,,entailment
4787,contradiction,,contradiction
4556,contradiction,,contradiction
4696,neutral,,neutral
4507,neutral,,neutral
